Gene_set	Term	Overlap	P-value	Adjusted P-value	Odds Ratio	Combined Score	Genes
c5.all.v2023.2.Hs.symbols.gmt	GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	1/319	4.009012e-01	5.200235e-01	2.953676e+00	2.699779e+00	IFI6
c5.all.v2023.2.Hs.symbols.gmt	GOBP_IP_10_PRODUCTION	2/5	2.444371e-05	4.830967e-04	4.707869e+02	4.999351e+03	OAS1;OAS3
c5.all.v2023.2.Hs.symbols.gmt	GOBP_ISG15_PROTEIN_CONJUGATION	2/6	3.662918e-05	6.985249e-04	3.661488e+02	3.740087e+03	ISG15;HERC5
c5.all.v2023.2.Hs.symbols.gmt	GOBP_LACTATION	1/42	6.477852e-02	2.000405e-01	2.299684e+01	6.293732e+01	OAS2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_LEUKOCYTE_APOPTOTIC_PROCESS	1/121	1.757952e-01	3.276402e-01	7.887831e+00	1.371249e+01	IRF7
c5.all.v2023.2.Hs.symbols.gmt	GOBP_LEUKOCYTE_DIFFERENTIATION	2/620	2.592619e-01	4.081849e-01	2.579847e+00	3.482578e+00	RSAD2;IRF7
c5.all.v2023.2.Hs.symbols.gmt	GOBP_LEUKOCYTE_MEDIATED_IMMUNITY	2/458	1.646856e-01	3.183156e-01	3.525442e+00	6.358901e+00	RSAD2;IRF7
c5.all.v2023.2.Hs.symbols.gmt	GOBP_LIPID_BIOSYNTHETIC_PROCESS	1/743	7.008077e-01	7.527451e-01	1.238914e+00	4.404607e-01	PLSCR1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_LIPID_LOCALIZATION	1/503	5.559145e-01	6.455972e-01	1.854123e+00	1.088631e+00	PLSCR1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_LIPID_METABOLIC_PROCESS	1/1407	9.023414e-01	9.168479e-01	6.308124e-01	6.482377e-02	PLSCR1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_LIVER_REGENERATION	1/29	4.517485e-02	1.710978e-01	3.350906e+01	1.037848e+02	PNPT1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_LYMPHOCYTE_ACTIVATION	1/796	7.259830e-01	7.736701e-01	1.153095e+00	3.692540e-01	RSAD2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_LYMPHOCYTE_MEDIATED_IMMUNITY	2/358	1.106375e-01	2.620109e-01	4.538118e+00	9.990648e+00	RSAD2;IRF7
c5.all.v2023.2.Hs.symbols.gmt	GOBP_MACROMOLECULE_CATABOLIC_PROCESS	5/1419	7.127954e-02	2.105458e-01	2.645878e+00	6.988150e+00	OAS2;HERC6;HERC5;ISG15;PNPT1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_MACROPHAGE_APOPTOTIC_PROCESS	1/14	2.206091e-02	1.248969e-01	7.079599e+01	2.700122e+02	IRF7
c5.all.v2023.2.Hs.symbols.gmt	GOBP_MALE_SEX_DIFFERENTIATION	1/174	2.430075e-01	3.919127e-01	5.463268e+00	7.728683e+00	TNFSF10
c5.all.v2023.2.Hs.symbols.gmt	GOBP_MAMMARY_GLAND_DEVELOPMENT	1/133	1.915011e-01	3.379248e-01	7.169007e+00	1.184938e+01	OAS2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_MAPK_CASCADE	1/779	7.181400e-01	7.683250e-01	1.179349e+00	3.904714e-01	EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_MAST_CELL_ACTIVATION	1/73	1.099668e-01	2.609911e-01	1.314268e+01	2.901347e+01	PLSCR1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_MDA_5_SIGNALING_PATHWAY	3/11	5.971967e-07	1.583299e-05	2.808452e+02	4.024798e+03	DDX60;IRF7;OAS3
c5.all.v2023.2.Hs.symbols.gmt	GOBP_MEMBRANE_DEPOLARIZATION	1/80	1.198742e-01	2.714652e-01	1.198113e+01	2.541572e+01	IFI6
c5.all.v2023.2.Hs.symbols.gmt	GOBP_MEMBRANE_ORGANIZATION	1/814	7.340571e-01	7.815084e-01	1.126492e+00	3.482760e-01	PLSCR1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_MIRNA_CATABOLIC_PROCESS	1/19	2.982508e-02	1.428188e-01	5.164865e+01	1.814110e+02	PNPT1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_MIRNA_METABOLIC_PROCESS	1/104	1.530388e-01	3.041191e-01	9.191494e+00	1.725302e+01	PNPT1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_MITOCHONDRIAL_DEPOLARIZATION	1/23	3.599343e-02	1.528315e-01	4.245792e+01	1.411479e+02	IFI6
c5.all.v2023.2.Hs.symbols.gmt	GOBP_MITOCHONDRIAL_GENE_EXPRESSION	1/163	2.295092e-01	3.774229e-01	5.836419e+00	8.590112e+00	PNPT1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_MITOCHONDRIAL_RNA_3_END_PROCESSING	1/6	9.513023e-03	7.386183e-02	1.738435e+02	8.092578e+02	PNPT1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_MITOCHONDRIAL_RNA_CATABOLIC_PROCESS	1/6	9.513023e-03	7.386183e-02	1.738435e+02	8.092578e+02	PNPT1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_MITOCHONDRIAL_RNA_METABOLIC_PROCESS	1/52	7.959266e-02	2.247200e-01	1.852188e+01	4.687580e+01	PNPT1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_MITOCHONDRIAL_RNA_PROCESSING	1/21	3.291401e-02	1.472326e-01	4.660496e+01	1.591027e+02	PNPT1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_MITOCHONDRIAL_TRANSMEMBRANE_TRANSPORT	1/60	9.128021e-02	2.356807e-01	1.602493e+01	3.836083e+01	PNPT1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_MITOCHONDRIAL_TRNA_PROCESSING	1/14	2.206091e-02	1.248969e-01	7.079599e+01	2.700122e+02	PNPT1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_MITOCHONDRION_MORPHOGENESIS	1/21	3.291401e-02	1.472326e-01	4.660496e+01	1.591027e+02	PNPT1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_MITOCHONDRION_ORGANIZATION	4/553	1.101365e-02	8.145147e-02	5.627513e+00	2.537231e+01	IFIT2;PNPT1;IFI6;TNFSF10
c5.all.v2023.2.Hs.symbols.gmt	GOBP_MODULATION_BY_SYMBIONT_OF_ENTRY_INTO_HOST	2/56	3.578841e-03	3.670000e-02	3.015472e+01	1.698530e+02	LY6E;TRIM22
c5.all.v2023.2.Hs.symbols.gmt	GOBP_MONOCYTE_CHEMOTACTIC_PROTEIN_1_PRODUCTION	2/21	5.052323e-04	7.132306e-03	8.443068e+01	6.408704e+02	OAS1;OAS3
c5.all.v2023.2.Hs.symbols.gmt	GOBP_MONOCYTE_DIFFERENTIATION	1/35	5.427161e-02	1.866875e-01	2.767284e+01	8.063186e+01	IRF7
c5.all.v2023.2.Hs.symbols.gmt	GOBP_MONONUCLEAR_CELL_DIFFERENTIATION	2/482	1.783112e-01	3.292986e-01	3.345121e+00	5.767741e+00	RSAD2;IRF7
c5.all.v2023.2.Hs.symbols.gmt	GOBP_MONOSACCHARIDE_METABOLIC_PROCESS	1/261	3.419972e-01	4.705709e-01	3.622259e+00	3.886512e+00	OAS1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_MRNA_CATABOLIC_PROCESS	1/312	3.940726e-01	5.148521e-01	3.021156e+00	2.813361e+00	PNPT1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_MRNA_METABOLIC_PROCESS	1/827	7.397447e-01	7.852563e-01	1.108000e+00	3.340070e-01	PNPT1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_MRNA_PROCESSING	1/515	5.645458e-01	6.514451e-01	1.809731e+00	1.034684e+00	PNPT1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_MRNA_TRANSPORT	1/126	1.823749e-01	3.309541e-01	7.571615e+00	1.288455e+01	MX2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_MULTICELLULAR_ORGANISMAL_LEVEL_CHEMICAL_HOMEOSTASIS	1/73	1.099668e-01	2.609911e-01	1.314268e+01	2.901347e+01	OAS1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_MULTICELLULAR_ORGANISMAL_LEVEL_HOMEOSTASIS	2/815	3.744791e-01	5.000722e-01	1.941131e+00	1.906616e+00	ISG15;OAS1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_MYD88_DEPENDENT_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	1/20	3.137074e-02	1.438818e-01	4.899748e+01	1.696234e+02	IRF7
c5.all.v2023.2.Hs.symbols.gmt	GOBP_MYD88_INDEPENDENT_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	1/16	2.517377e-02	1.332797e-01	6.165468e+01	2.270096e+02	IRF7
c5.all.v2023.2.Hs.symbols.gmt	GOBP_MYELOID_CELL_APOPTOTIC_PROCESS	1/40	6.178813e-02	1.968373e-01	2.416373e+01	6.727288e+01	IRF7
c5.all.v2023.2.Hs.symbols.gmt	GOBP_MYELOID_CELL_DIFFERENTIATION	2/432	1.501675e-01	3.037173e-01	3.743479e+00	7.097652e+00	ISG15;IRF7
c5.all.v2023.2.Hs.symbols.gmt	GOBP_MYELOID_CELL_HOMEOSTASIS	1/174	2.430075e-01	3.919127e-01	5.463268e+00	7.728683e+00	ISG15
c5.all.v2023.2.Hs.symbols.gmt	GOBP_MYELOID_LEUKOCYTE_ACTIVATION	1/243	3.226037e-01	4.560080e-01	3.894778e+00	4.406282e+00	PLSCR1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_MYELOID_LEUKOCYTE_DIFFERENTIATION	1/236	3.149133e-01	4.510023e-01	4.012008e+00	4.635706e+00	IRF7
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NAD_BIOSYNTHESIS_VIA_NICOTINAMIDE_RIBOSIDE_SALVAGE_PATHWAY	1/10	1.580632e-02	1.017829e-01	1.006255e+02	4.173289e+02	PARP9
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NAD_METABOLIC_PROCESS	1/42	6.477852e-02	2.000405e-01	2.299684e+01	6.293732e+01	PARP9
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NCRNA_CATABOLIC_PROCESS	1/55	8.399244e-02	2.259896e-01	1.749962e+01	4.334707e+01	PNPT1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NCRNA_METABOLIC_PROCESS	1/632	6.406246e-01	7.055309e-01	1.465325e+00	6.525260e-01	PNPT1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NCRNA_PROCESSING	1/440	5.078133e-01	6.045926e-01	2.126951e+00	1.441310e+00	PNPT1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_AMIDE_METABOLIC_PROCESS	2/345	1.040287e-01	2.523996e-01	4.713073e+00	1.066610e+01	EIF2AK2;PNPT1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY	1/243	3.226037e-01	4.560080e-01	3.894778e+00	4.406282e+00	IFI6
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_ATP_DEPENDENT_ACTIVITY	1/17	2.672660e-02	1.344991e-01	5.791505e+01	2.097739e+02	IFIT1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_BINDING	2/122	1.607252e-02	1.026506e-01	1.359202e+01	5.614382e+01	IFIT2;IFIT1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_CATALYTIC_ACTIVITY	3/481	4.035279e-02	1.622298e-01	4.868265e+00	1.562759e+01	IFI6;IFIT1;PARP9
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION	1/734	6.963161e-01	7.494016e-01	1.254719e+00	4.541474e-01	PLSCR1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE	1/407	4.806430e-01	5.837530e-01	2.303611e+00	1.687696e+00	PARP9
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE_PROCESS	1/320	4.018707e-01	5.206596e-01	2.944278e+00	2.684077e+00	PARP9
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_CELL_POPULATION_PROLIFERATION	2/957	4.544022e-01	5.616423e-01	1.640059e+00	1.293634e+00	EIF2AK2;IFIT3
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_CHEMOKINE_C_C_MOTIF_LIGAND_5_PRODUCTION	1/5	7.933624e-03	6.685155e-02	2.124863e+02	1.027721e+03	OAS3
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_CHEMOKINE_C_X_C_MOTIF_LIGAND_2_PRODUCTION	2/6	3.662918e-05	6.985249e-04	3.661488e+02	3.740087e+03	OAS1;OAS3
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_CHEMOKINE_PRODUCTION	2/31	1.107695e-03	1.383982e-02	5.578138e+01	3.796188e+02	OAS1;OAS3
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY	1/65	9.851186e-02	2.444804e-01	1.477888e+01	3.425121e+01	IFI6
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY_INVOLVED_IN_APOPTOTIC_PROCESS	1/52	7.959266e-02	2.247200e-01	1.852188e+01	4.687580e+01	IFI6
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_CYTOKINE_PRODUCTION	3/383	2.256969e-02	1.264600e-01	6.153745e+00	2.332976e+01	OAS1;XAF1;OAS3
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_DEFENSE_RESPONSE	5/323	1.449814e-04	2.541851e-03	1.246489e+01	1.101759e+02	PARP14;USP18;OAS3;OAS1;ISG15
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_ENDOCYTOSIS	1/77	1.156413e-01	2.662632e-01	1.245291e+01	2.686419e+01	PLSCR1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION	1/133	1.915011e-01	3.379248e-01	7.169007e+00	1.184938e+01	RSAD2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	1/99	1.462308e-01	3.000684e-01	9.660564e+00	1.857310e+01	IFI6
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_GENE_EXPRESSION	8/1621	3.141965e-03	3.415316e-02	3.997778e+00	2.303882e+01	PARP14;PARP9;XAF1;OAS3;OAS1;PNPT1;EIF2AK2;HELZ2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_GROWTH	1/247	3.269606e-01	4.585886e-01	3.830778e+00	4.282487e+00	PNPT1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_HYDROLASE_ACTIVITY	1/218	2.947481e-01	4.341344e-01	4.348106e+00	5.311795e+00	IFI6
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_IMMUNE_RESPONSE	5/205	1.672818e-05	3.527056e-04	1.992298e+01	2.191212e+02	PARP14;USP18;OAS3;OAS1;ISG15
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_IMMUNE_SYSTEM_PROCESS	5/520	1.272942e-03	1.554705e-02	7.622074e+00	5.081198e+01	PARP14;USP18;OAS3;OAS1;ISG15
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_INNATE_IMMUNE_RESPONSE	5/91	3.075438e-07	8.571797e-06	4.645338e+01	6.965520e+02	PARP14;USP18;OAS3;OAS1;ISG15
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_APOPTOTIC_PROCESS	1/59	8.982716e-02	2.352822e-01	1.629971e+01	3.928014e+01	IRF7
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_MACROPHAGE_APOPTOTIC_PROCESS	1/7	1.108999e-02	8.145147e-02	1.470908e+02	6.621605e+02	IRF7
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_MEMBRANE_DEPOLARIZATION	1/7	1.108999e-02	8.145147e-02	1.470908e+02	6.621605e+02	IFI6
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_MOLECULAR_FUNCTION	4/792	3.572124e-02	1.528315e-01	3.872174e+00	1.290212e+01	IFIT2;IFIT1;PARP9;IFI6
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_MULTICELLULAR_ORGANISMAL_PROCESS	3/1249	3.198311e-01	4.550476e-01	1.793140e+00	2.044112e+00	OAS1;XAF1;OAS3
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_MYELOID_CELL_APOPTOTIC_PROCESS	1/20	3.137074e-02	1.438818e-01	4.899748e+01	1.696234e+02	IRF7
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_NUCLEOBASE_CONTAINING_COMPOUND_METABOLIC_PROCESS	4/1575	2.390826e-01	3.890462e-01	1.861331e+00	2.663464e+00	PARP14;PARP9;IRF7;TRIM22
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_OSTEOBLAST_PROLIFERATION	1/15	2.361854e-02	1.290118e-01	6.591012e+01	2.468811e+02	EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_PEPTIDASE_ACTIVITY	1/137	1.966717e-01	3.442547e-01	6.957485e+00	1.131440e+01	IFI6
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_PEPTIDYL_TYROSINE_PHOSPHORYLATION	1/49	7.517243e-02	2.161704e-01	1.967061e+01	5.090696e+01	PARP14
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_PHAGOCYTOSIS	1/21	3.291401e-02	1.472326e-01	4.660496e+01	1.591027e+02	PLSCR1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS	1/377	4.546874e-01	5.616423e-01	2.491085e+00	1.963336e+00	PARP14
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_PHOSPHORYLATION	1/327	4.086142e-01	5.256374e-01	2.880099e+00	2.577643e+00	PARP14
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_POST_TRANSLATIONAL_PROTEIN_MODIFICATION	1/97	1.434928e-01	2.972460e-01	9.861802e+00	1.914640e+01	ISG15
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_PROGRAMMED_CELL_DEATH	4/938	5.993802e-02	1.956258e-01	3.241646e+00	9.123432e+00	EIF2AK2;IFIT3;IRF7;IFI6
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_PROTEIN_BINDING	2/78	6.828742e-03	6.290544e-02	2.145840e+01	1.070048e+02	IFIT2;IFIT1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_PROTEIN_LOCALIZATION	1/218	2.947481e-01	4.341344e-01	4.348106e+00	5.311795e+00	RSAD2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_PROTEIN_METABOLIC_PROCESS	5/1009	2.044257e-02	1.185344e-01	3.810541e+00	1.482352e+01	PARP14;IFI6;ISG15;PNPT1;EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS	2/437	1.529378e-01	3.041191e-01	3.699527e+00	6.946691e+00	PARP14;ISG15
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_PROTEIN_SECRETION	1/74	1.113887e-01	2.620769e-01	1.296320e+01	2.845071e+01	RSAD2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_PROTEIN_UBIQUITINATION	1/78	1.170545e-01	2.684351e-01	1.229159e+01	2.636689e+01	ISG15
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_PROTEOLYSIS	1/235	3.138078e-01	4.510023e-01	4.029326e+00	4.669887e+00	IFI6
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_RECEPTOR_SIGNALING_PATHWAY_VIA_JAK_STAT	1/24	3.752958e-02	1.569025e-01	4.064911e+01	1.334358e+02	PARP14
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_RECEPTOR_SIGNALING_PATHWAY_VIA_STAT	1/33	5.124872e-02	1.808680e-01	2.937881e+01	8.728636e+01	PARP14
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS	5/152	3.908922e-06	9.881392e-05	2.715632e+01	3.381572e+02	PARP14;USP18;OAS3;OAS1;ISG15
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_CYTOKINE_STIMULUS	5/94	3.617942e-07	9.831757e-06	4.488932e+01	6.658070e+02	PARP14;USP18;OAS3;OAS1;ISG15
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS	5/483	9.159185e-04	1.157678e-02	8.227499e+00	5.755616e+01	PARP14;USP18;OAS3;OAS1;ISG15
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_STIMULUS	6/1755	5.534686e-02	1.877164e-01	2.578524e+00	7.462597e+00	PARP14;USP18;OAS3;OAS1;ISG15;IFI6
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_TYPE_II_INTERFERON	1/7	1.108999e-02	8.145147e-02	1.470908e+02	6.621605e+02	PARP14
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_RNA_BIOSYNTHETIC_PROCESS	4/1339	1.610234e-01	3.150326e-01	2.219169e+00	4.052659e+00	PARP14;PARP9;IRF7;TRIM22
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_SECRETION	1/172	2.405704e-01	3.902986e-01	5.527553e+00	7.875340e+00	RSAD2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_SIGNALING	6/1464	2.585207e-02	1.344991e-01	3.143849e+00	1.149191e+01	PARP14;USP18;OAS3;OAS1;ISG15;IFI6
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_SIGNAL_TRANSDUCTION_IN_ABSENCE_OF_LIGAND	1/35	5.427161e-02	1.866875e-01	2.767284e+01	8.063186e+01	IFI6
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_TRANSCRIPTION_BY_RNA_POLYMERASE_II	2/980	4.668520e-01	5.714731e-01	1.599517e+00	1.218421e+00	PARP9;IRF7
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_TRANSPORT	2/472	1.726100e-01	3.267586e-01	3.418019e+00	6.004505e+00	RSAD2;PLSCR1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_TYPE_I_INTERFERON_MEDIATED_SIGNALING_PATHWAY	4/22	3.763770e-08	1.461149e-06	1.718491e+02	2.937806e+03	ISG15;OAS1;USP18;OAS3
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION	1/45	6.924682e-02	2.070326e-01	2.144318e+01	5.725495e+01	XAF1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_TYROSINE_PHOSPHORYLATION_OF_STAT_PROTEIN	1/12	1.893844e-02	1.118809e-01	8.311689e+01	3.296883e+02	PARP14
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_VIRAL_ENTRY_INTO_HOST_CELL	1/23	3.599343e-02	1.528315e-01	4.245792e+01	1.411479e+02	LY6E
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_VIRAL_GENOME_REPLICATION	9/55	1.102458e-16	1.997287e-14	1.761575e+02	6.472698e+03	RSAD2;OAS2;OAS3;IFIT1;ISG15;OAS1;MX1;PLSCR1;EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_VIRAL_LIFE_CYCLE	1/28	4.365051e-02	1.676611e-01	3.472936e+01	1.087564e+02	LY6E
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_VIRAL_PROCESS	10/93	1.529034e-16	2.374371e-14	1.132526e+02	4.124289e+03	RSAD2;OAS2;OAS3;LY6E;IFIT1;ISG15;OAS1;MX1;PLSCR1;EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NON_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION	1/151	2.145182e-01	3.620827e-01	6.305702e+00	9.706751e+00	EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NUCLEAR_TRANSPORT	1/330	4.114817e-01	5.274310e-01	2.853429e+00	2.533819e+00	MX2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NUCLEOBASE_CONTAINING_COMPOUND_TRANSPORT	2/225	4.961596e-02	1.796033e-01	7.289084e+00	2.189234e+01	PNPT1;MX2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NUCLEOBASE_CONTAINING_SMALL_MOLECULE_METABOLIC_PROCESS	1/606	6.249190e-01	6.959639e-01	1.530357e+00	7.194716e-01	PARP9
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NUCLEOSIDE_PHOSPHATE_BIOSYNTHETIC_PROCESS	1/297	3.791853e-01	5.051157e-01	3.176485e+00	3.080334e+00	PARP9
c5.all.v2023.2.Hs.symbols.gmt	GOBP_ORGANIC_CYCLIC_COMPOUND_CATABOLIC_PROCESS	2/592	2.426172e-01	3.919127e-01	2.706196e+00	3.832704e+00	PNPT1;OAS2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_ORGANONITROGEN_COMPOUND_BIOSYNTHETIC_PROCESS	4/1876	3.492273e-01	4.762987e-01	1.535822e+00	1.615735e+00	EIF2AK2;PNPT1;PARP9;PLSCR1
