Gene_set	Term	Overlap	P-value	Adjusted P-value	Odds Ratio	Combined Score	Genes
c5.all.v2023.2.Hs.symbols.gmt	GOBP_MYELOID_CELL_DIFFERENTIATION	2/432	8.473123e-02	2.179181e-01	5.389507e+00	1.330277e+01	ISG15;IRF7
c5.all.v2023.2.Hs.symbols.gmt	GOBP_MYELOID_CELL_HOMEOSTASIS	1/174	1.792442e-01	3.263672e-01	7.753837e+00	1.332889e+01	ISG15
c5.all.v2023.2.Hs.symbols.gmt	GOBP_MYELOID_LEUKOCYTE_ACTIVATION	1/243	2.414557e-01	3.828865e-01	5.527739e+00	7.855299e+00	PLSCR1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_MYELOID_LEUKOCYTE_DIFFERENTIATION	1/236	2.353557e-01	3.790563e-01	5.694119e+00	8.237438e+00	IRF7
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_AMIDE_METABOLIC_PROCESS	1/345	3.252392e-01	4.695998e-01	3.870422e+00	4.347236e+00	EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY	1/243	2.414557e-01	3.828865e-01	5.527739e+00	7.855299e+00	IFI6
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_ATP_DEPENDENT_ACTIVITY	1/17	1.903735e-02	1.030772e-01	8.219662e+01	3.256098e+02	IFIT1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_BINDING	2/122	8.282189e-03	6.311335e-02	1.956836e+01	9.380385e+01	IFIT2;IFIT1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_CATALYTIC_ACTIVITY	2/481	1.016819e-01	2.448301e-01	4.826293e+00	1.103245e+01	IFI6;IFIT1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION	1/734	5.706880e-01	6.474536e-01	1.780806e+00	9.988764e-01	PLSCR1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_CELL_POPULATION_PROLIFERATION	2/957	2.946884e-01	4.385688e-01	2.361233e+00	2.885042e+00	EIF2AK2;IFIT3
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_CHEMOKINE_C_C_MOTIF_LIGAND_5_PRODUCTION	1/5	5.635520e-03	4.831285e-02	3.015736e+02	1.561749e+03	OAS3
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_CHEMOKINE_C_X_C_MOTIF_LIGAND_2_PRODUCTION	2/6	1.821888e-05	3.407759e-04	5.271409e+02	5.752716e+03	OAS1;OAS3
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_CHEMOKINE_PRODUCTION	2/31	5.552047e-04	6.622225e-03	8.030798e+01	6.020026e+02	OAS1;OAS3
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY	1/65	7.094047e-02	1.992628e-01	2.097512e+01	5.549837e+01	IFI6
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY_INVOLVED_IN_APOPTOTIC_PROCESS	1/52	5.714829e-02	1.849879e-01	2.628742e+01	7.523739e+01	IFI6
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_CYTOKINE_PRODUCTION	3/383	8.802852e-03	6.499005e-02	8.998181e+00	4.258550e+01	OAS1;XAF1;OAS3
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_DEFENSE_RESPONSE	3/323	5.508142e-03	4.831285e-02	1.071631e+01	5.574118e+01	ISG15;OAS1;OAS3
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_ENDOCYTOSIS	1/77	8.350060e-02	2.167855e-01	1.767396e+01	4.388271e+01	PLSCR1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	1/99	1.061077e-01	2.486115e-01	1.371090e+01	3.075766e+01	IFI6
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_GENE_EXPRESSION	4/1621	1.050456e-01	2.484268e-01	2.682593e+00	6.044851e+00	EIF2AK2;OAS1;XAF1;OAS3
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_HYDROLASE_ACTIVITY	1/218	2.194542e-01	3.685936e-01	6.171131e+00	9.359208e+00	IFI6
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_IMMUNE_RESPONSE	3/205	1.526652e-03	1.570544e-02	1.706546e+01	1.106640e+02	ISG15;OAS1;OAS3
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_IMMUNE_SYSTEM_PROCESS	3/520	1.998025e-02	1.067776e-01	6.568537e+00	2.570276e+01	ISG15;OAS1;OAS3
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_INNATE_IMMUNE_RESPONSE	3/91	1.424719e-04	2.093828e-03	3.927930e+01	3.478718e+02	ISG15;OAS1;OAS3
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_APOPTOTIC_PROCESS	1/59	6.459895e-02	1.907000e-01	2.313357e+01	6.337574e+01	IRF7
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_MACROPHAGE_APOPTOTIC_PROCESS	1/7	7.881229e-03	6.119105e-02	2.087603e+02	1.011083e+03	IRF7
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_MEMBRANE_DEPOLARIZATION	1/7	7.881229e-03	6.119105e-02	2.087603e+02	1.011083e+03	IFI6
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_MOLECULAR_FUNCTION	3/792	5.806079e-02	1.849879e-01	4.243695e+00	1.207868e+01	IFIT2;IFIT1;IFI6
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_MULTICELLULAR_ORGANISMAL_PROCESS	3/1249	1.640881e-01	3.098294e-01	2.622039e+00	4.738948e+00	OAS1;XAF1;OAS3
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_MYELOID_CELL_APOPTOTIC_PROCESS	1/20	2.236076e-02	1.143038e-01	6.954025e+01	2.642841e+02	IRF7
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_NUCLEOBASE_CONTAINING_COMPOUND_METABOLIC_PROCESS	2/1575	5.408875e-01	6.278567e-01	1.385950e+00	8.517273e-01	IRF7;TRIM22
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_OSTEOBLAST_PROLIFERATION	1/15	1.681575e-02	9.968497e-02	9.354370e+01	3.821672e+02	EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_PEPTIDASE_ACTIVITY	1/137	1.439081e-01	2.891216e-01	9.874521e+00	1.914255e+01	IFI6
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_PHAGOCYTOSIS	1/21	2.346618e-02	1.177556e-01	6.614464e+01	2.481876e+02	PLSCR1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_POST_TRANSLATIONAL_PROTEIN_MODIFICATION	1/97	1.040747e-01	2.468401e-01	1.399651e+01	3.166914e+01	ISG15
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_PROGRAMMED_CELL_DEATH	4/938	1.954006e-02	1.051076e-01	4.821006e+00	1.897205e+01	EIF2AK2;IFIT3;IRF7;IFI6
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_PROTEIN_BINDING	2/78	3.472248e-03	3.284667e-02	3.089351e+01	1.749485e+02	IFIT2;IFIT1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_PROTEIN_METABOLIC_PROCESS	3/1009	1.027230e-01	2.457589e-01	3.290063e+00	7.487259e+00	EIF2AK2;ISG15;IFI6
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS	1/437	3.931672e-01	5.221603e-01	3.039958e+00	2.837863e+00	ISG15
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_PROTEIN_UBIQUITINATION	1/78	8.453993e-02	2.179181e-01	1.744501e+01	4.309845e+01	ISG15
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_PROTEOLYSIS	1/235	2.344805e-01	3.790563e-01	5.718699e+00	8.294303e+00	IFI6
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS	3/152	6.435680e-04	7.459950e-03	2.317906e+01	1.703309e+02	ISG15;OAS1;OAS3
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_CYTOKINE_STIMULUS	3/94	1.568559e-04	2.264780e-03	3.798557e+01	3.327605e+02	ISG15;OAS1;OAS3
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS	3/483	1.644125e-02	9.949373e-02	7.088156e+00	2.911788e+01	ISG15;OAS1;OAS3
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_STIMULUS	4/1755	1.306672e-01	2.767632e-01	2.458750e+00	5.003806e+00	IFI6;ISG15;OAS1;OAS3
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_RNA_BIOSYNTHETIC_PROCESS	2/1339	4.524884e-01	5.633857e-01	1.652017e+00	1.310038e+00	IRF7;TRIM22
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_SIGNALING	4/1464	7.852764e-02	2.112034e-01	2.997113e+00	7.625569e+00	IFI6;ISG15;OAS1;OAS3
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_SIGNAL_TRANSDUCTION_IN_ABSENCE_OF_LIGAND	1/35	3.881727e-02	1.499841e-01	3.927503e+01	1.276002e+02	IFI6
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_TRANSCRIPTION_BY_RNA_POLYMERASE_II	1/980	6.790259e-01	7.314638e-01	1.316037e+00	5.094327e-01	IRF7
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_TRANSPORT	1/472	4.172533e-01	5.390887e-01	2.809120e+00	2.455344e+00	PLSCR1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_TYPE_I_INTERFERON_MEDIATED_SIGNALING_PATHWAY	3/22	1.899562e-06	4.737393e-05	1.789027e+02	2.356844e+03	ISG15;OAS1;OAS3
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION	1/45	4.964101e-02	1.681257e-01	3.043350e+01	9.138991e+01	XAF1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_VIRAL_ENTRY_INTO_HOST_CELL	1/23	2.567343e-02	1.200525e-01	6.025891e+01	2.206861e+02	LY6E
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_VIRAL_GENOME_REPLICATION	8/55	7.366073e-16	8.660397e-14	2.395241e+02	8.346093e+03	OAS2;OAS3;IFIT1;ISG15;OAS1;MX1;PLSCR1;EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_VIRAL_LIFE_CYCLE	1/28	3.117074e-02	1.357329e-01	4.929006e+01	1.709515e+02	LY6E
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_VIRAL_PROCESS	9/93	4.099430e-16	5.623051e-14	1.613230e+02	5.715758e+03	OAS2;OAS3;LY6E;IFIT1;ISG15;OAS1;MX1;PLSCR1;EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NON_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION	1/151	1.574460e-01	3.056085e-01	8.949471e+00	1.654464e+01	EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NUCLEAR_TRANSPORT	1/330	3.134977e-01	4.574621e-01	4.049794e+00	4.697611e+00	MX2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NUCLEOBASE_CONTAINING_COMPOUND_TRANSPORT	1/225	2.256753e-01	3.737038e-01	5.976537e+00	8.897020e+00	MX2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_ORGANELLE_FUSION	1/160	1.660407e-01	3.113268e-01	8.440548e+00	1.515519e+01	SAMD9
c5.all.v2023.2.Hs.symbols.gmt	GOBP_ORGANELLE_MEMBRANE_FUSION	1/121	1.281819e-01	2.754126e-01	1.119492e+01	2.299778e+01	SAMD9
c5.all.v2023.2.Hs.symbols.gmt	GOBP_ORGANIC_CYCLIC_COMPOUND_CATABOLIC_PROCESS	1/592	4.930948e-01	5.950396e-01	2.225068e+00	1.573243e+00	OAS2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_ORGANONITROGEN_COMPOUND_BIOSYNTHETIC_PROCESS	2/1876	6.398121e-01	7.020872e-01	1.143817e+00	5.108067e-01	EIF2AK2;PLSCR1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_ORGANONITROGEN_COMPOUND_CATABOLIC_PROCESS	2/1338	4.520958e-01	5.633857e-01	1.653345e+00	1.312526e+00	ISG15;HERC5
c5.all.v2023.2.Hs.symbols.gmt	GOBP_ORGANOPHOSPHATE_BIOSYNTHETIC_PROCESS	1/600	4.978006e-01	5.989618e-01	2.194445e+00	1.530748e+00	PLSCR1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_ORGANOPHOSPHATE_ESTER_TRANSPORT	1/154	1.603202e-01	3.068455e-01	8.773199e+00	1.606006e+01	PLSCR1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_ORGANOPHOSPHATE_METABOLIC_PROCESS	1/969	6.747978e-01	7.278618e-01	1.331777e+00	5.238439e-01	PLSCR1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_OSSIFICATION	1/443	3.973626e-01	5.232471e-01	2.997793e+00	2.766681e+00	ISG15
c5.all.v2023.2.Hs.symbols.gmt	GOBP_OSTEOBLAST_PROLIFERATION	1/37	4.099138e-02	1.536188e-01	3.711915e+01	1.185732e+02	EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_PEPTIDE_BIOSYNTHETIC_PROCESS	1/866	6.325415e-01	6.968964e-01	1.498569e+00	6.863589e-01	EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_PEPTIDE_METABOLIC_PROCESS	1/997	6.854572e-01	7.374265e-01	1.292395e+00	4.880980e-01	EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_PHAGOCYTOSIS	1/237	2.362300e-01	3.797213e-01	5.669748e+00	8.181158e+00	PLSCR1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_PHOSPHATIDYLSERINE_EXPOSURE_ON_APOPTOTIC_CELL_SURFACE	1/9	1.012210e-02	6.981022e-02	1.596238e+02	7.331576e+02	PLSCR1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_PHOSPHATIDYLSERINE_METABOLIC_PROCESS	1/23	2.567343e-02	1.200525e-01	6.025891e+01	2.206861e+02	PLSCR1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_PHOSPHOLIPID_BIOSYNTHETIC_PROCESS	1/254	2.509477e-01	3.882142e-01	5.284849e+00	7.306360e+00	PLSCR1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_PHOSPHOLIPID_METABOLIC_PROCESS	1/376	3.489004e-01	4.866865e-01	3.545134e+00	3.732915e+00	PLSCR1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_PHOSPHOLIPID_TRANSLOCATION	1/52	5.714829e-02	1.849879e-01	2.628742e+01	7.523739e+01	PLSCR1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_PHOSPHOLIPID_TRANSPORT	1/103	1.101605e-01	2.546688e-01	1.317311e+01	2.905748e+01	PLSCR1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_PHOSPHORYLATION	2/1596	5.483115e-01	6.352056e-01	1.366091e+00	8.209001e-01	EIF2AK2;HERC5
c5.all.v2023.2.Hs.symbols.gmt	GOBP_PLASMA_MEMBRANE_ORGANIZATION	1/170	1.754923e-01	3.223887e-01	7.938465e+00	1.381420e+01	PLSCR1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_PLASMA_MEMBRANE_PHOSPHOLIPID_SCRAMBLING	1/25	2.787592e-02	1.260543e-01	5.533412e+01	1.980957e+02	PLSCR1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_PLATELET_ACTIVATION	1/134	1.409802e-01	2.850779e-01	1.009799e+01	1.978333e+01	PLSCR1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_ATP_DEPENDENT_ACTIVITY	1/41	4.532555e-02	1.610977e-01	3.344617e+01	1.034786e+02	PLSCR1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_AUTOPHAGY	1/150	1.564858e-01	3.051844e-01	9.009800e+00	1.671129e+01	TRIM22
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_BIOMINERAL_TISSUE_DEVELOPMENT	1/54	5.928281e-02	1.862204e-01	2.530211e+01	7.148948e+01	ISG15
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_BONE_MINERALIZATION	1/44	4.856389e-02	1.658427e-01	3.113472e+01	9.417865e+01	ISG15
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION	1/196	1.995902e-01	3.502404e-01	6.873431e+00	1.107646e+01	TRIM22
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_CATABOLIC_PROCESS	1/604	5.001378e-01	5.991462e-01	2.179438e+00	1.510071e+00	TRIM22
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_CATALYTIC_ACTIVITY	1/939	6.629946e-01	7.217521e-01	1.376578e+00	5.657576e-01	PLSCR1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_CELLULAR_CATABOLIC_PROCESS	1/398	3.652095e-01	5.009457e-01	3.345064e+00	3.369430e+00	TRIM22
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_BIOGENESIS	1/504	4.384741e-01	5.577499e-01	2.626152e+00	2.165143e+00	ISG15
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION	1/1117	7.274791e-01	7.656205e-01	1.145992e+00	3.646203e-01	ISG15
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE	1/334	3.166477e-01	4.607538e-01	4.000384e+00	4.600302e+00	PLSCR1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE_PROCESS	1/262	2.577797e-01	3.965470e-01	5.121037e+00	6.942334e+00	PLSCR1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_CELL_DIFFERENTIATION	1/891	6.432549e-01	7.049252e-01	1.454540e+00	6.417635e-01	ISG15
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_CHEMOKINE_PRODUCTION	3/72	7.092194e-05	1.122476e-03	5.006659e+01	4.783328e+02	EIF2AK2;OAS1;OAS3
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_CHROMOSOME_SEPARATION	1/29	3.226665e-02	1.383096e-01	4.755814e+01	1.633014e+02	PLSCR1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION	6/500	1.460418e-05	3.004809e-04	1.510552e+01	1.681880e+02	OAS2;IRF7;OAS3;ISG15;OAS1;EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_DEFENSE_RESPONSE	6/484	1.214122e-05	2.632353e-04	1.562379e+01	1.768442e+02	DDX60;IRF7;OAS3;OAS1;PLSCR1;EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_DEFENSE_RESPONSE_TO_VIRUS_BY_HOST	1/32	3.554727e-02	1.444186e-01	4.302215e+01	1.435603e+02	TRIM22
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_DEVELOPMENTAL_PROCESS	1/1370	7.992074e-01	8.180942e-01	9.213938e-01	2.065164e-01	ISG15
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_DNA_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY	2/244	3.062194e-02	1.347693e-01	9.662308e+00	3.368318e+01	EIF2AK2;TRIM22
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_ERYTHROCYTE_DIFFERENTIATION	1/34	3.772844e-02	1.499841e-01	4.044950e+01	1.325668e+02	ISG15
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_GENE_EXPRESSION	7/1200	2.486760e-04	3.246463e-03	7.404016e+00	6.144860e+01	OAS2;IRF7;OAS3;ISG15;OAS1;PLSCR1;EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS	1/272	2.662359e-01	4.065161e-01	4.929847e+00	6.524023e+00	DDX60
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_IMMUNE_RESPONSE	6/751	1.414678e-04	2.093828e-03	9.887060e+00	8.763335e+01	DDX60;IRF7;OAS3;OAS1;PLSCR1;EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_IMMUNE_SYSTEM_PROCESS	6/1081	9.971197e-04	1.079776e-02	6.732499e+00	4.652588e+01	DDX60;IRF7;OAS3;OAS1;PLSCR1;EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_INTERFERON_ALPHA_PRODUCTION	1/24	2.677527e-02	1.231064e-01	5.769174e+01	2.088600e+02	IRF7
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_INTERFERON_BETA_PRODUCTION	5/40	7.235603e-10	3.721813e-08	1.719320e+02	3.618625e+03	OAS2;IRF7;OAS3;ISG15;OAS1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_10_PRODUCTION	1/42	4.640616e-02	1.625203e-01	3.263855e+01	1.002109e+02	ISG15
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_INTRACELLULAR_SIGNAL_TRANSDUCTION	2/1017	3.201876e-01	4.639338e-01	2.214516e+00	2.521998e+00	EIF2AK2;TRIM22
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_MAPK_CASCADE	1/480	4.226292e-01	5.434747e-01	2.761088e+00	2.378015e+00	EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_MOLECULAR_FUNCTION	3/1282	1.733117e-01	3.198106e-01	2.549784e+00	4.468913e+00	EIF2AK2;PLSCR1;TRIM22
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_MONOCYTE_CHEMOTACTIC_PROTEIN_1_PRODUCTION	2/15	1.267488e-04	1.931746e-03	1.756323e+02	1.576002e+03	OAS1;OAS3
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_MULTICELLULAR_ORGANISMAL_PROCESS	6/1684	9.208233e-03	6.589892e-02	4.172331e+00	1.955846e+01	OAS2;IRF7;OAS3;ISG15;OAS1;EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_MYELOID_CELL_DIFFERENTIATION	1/104	1.111709e-01	2.555690e-01	1.304516e+01	2.865613e+01	ISG15
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_NF_KAPPAB_TRANSCRIPTION_FACTOR_ACTIVITY	2/151	1.245945e-02	8.011037e-02	1.574884e+01	6.906300e+01	EIF2AK2;TRIM22
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_NON_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION	1/69	7.514532e-02	2.054638e-01	1.974622e+01	5.110977e+01	EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_OSSIFICATION	1/53	5.821613e-02	1.849879e-01	2.578538e+01	7.332313e+01	ISG15
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY	1/64	6.988640e-02	1.976512e-01	2.130654e+01	5.669423e+01	DDX60
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_PROGRAMMED_CELL_DEATH	1/563	4.756810e-01	5.824478e-01	2.343380e+00	1.741150e+00	IFIT2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY	1/199	2.023271e-01	3.512979e-01	6.768496e+00	1.081517e+01	ISG15
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS	6/373	2.727707e-06	6.602656e-05	2.046180e+01	2.621576e+02	DDX60;IRF7;OAS3;OAS1;PLSCR1;EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_CYTOKINE_STIMULUS	1/67	7.304517e-02	2.030952e-01	2.034219e+01	5.322895e+01	IRF7
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS	6/623	5.034007e-05	8.285976e-04	1.201818e+01	1.189404e+02	DDX60;IRF7;OAS3;OAS1;PLSCR1;EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_RIG_I_SIGNALING_PATHWAY	1/10	1.124072e-02	7.460573e-02	1.428140e+02	6.409794e+02	DDX60
