Gene_set	Term	Overlap	P-value	Adjusted P-value	Odds Ratio	Combined Score	Genes
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_CELL_DIFFERENTIATION	3/891	2.387607e-01	3.752927e-01	2.118332e+00	3.034073e+00	ISG15;IFITM1;LGALS9
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_CELL_POPULATION_PROLIFERATION	1/1286	9.203243e-01	9.293251e-01	5.804095e-01	4.819090e-02	LGALS9
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_CHEMOKINE_PRODUCTION	4/72	1.033661e-05	2.710490e-04	3.798943e+01	4.361118e+02	EIF2AK2;OAS1;LGALS9;OAS3
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_CHEMOTAXIS	1/145	2.417486e-01	3.774752e-01	5.487937e+00	7.792084e+00	LGALS9
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_CHROMATIN_BINDING	2/9	1.253550e-04	2.495017e-03	1.824742e+02	1.639414e+03	DTX3L;PARP9
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_CHROMOSOME_SEPARATION	1/29	5.368778e-02	1.791601e-01	2.799207e+01	8.186476e+01	PLSCR1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY	2/129	2.492326e-02	1.298840e-01	1.066750e+01	3.938390e+01	LGALS9;TNFSF10
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY_INVOLVED_IN_APOPTOTIC_SIGNALING_PATHWAY	1/7	1.322422e-02	1.007390e-01	1.228736e+02	5.315148e+02	LGALS9
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION	9/500	2.956390e-07	1.061730e-05	1.285148e+01	1.932107e+02	RSAD2;OAS2;IRF7;LGALS9;OAS3;ISG15;OAS1;IFIH1;EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE	1/82	1.446522e-01	2.841443e-01	9.761913e+00	1.887391e+01	RSAD2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_DEFENSE_RESPONSE	13/484	2.428929e-12	1.671913e-10	2.216878e+01	5.928724e+02	RSAD2;DDX60;PARP9;IRF7;MNDA;LGALS9;OAS3;ZBP1;IFI35;OAS1;IFIH1;PLSCR1;EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_DEFENSE_RESPONSE_TO_VIRUS_BY_HOST	3/32	3.013442e-05	6.819461e-04	6.675534e+01	6.949126e+02	DTX3L;PARP9;TRIM22
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_DENDRITIC_CELL_CHEMOTAXIS	1/10	1.883951e-02	1.183379e-01	8.405840e+01	3.338631e+02	LGALS9
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_DENDRITIC_CELL_DIFFERENTIATION	1/6	1.134551e-02	9.425281e-02	1.452217e+02	6.504381e+02	LGALS9
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_DEVELOPMENTAL_PROCESS	3/1370	4.878520e-01	5.827415e-01	1.340800e+00	9.623499e-01	ISG15;IFITM1;LGALS9
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_DNA_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY	3/244	1.102574e-02	9.425281e-02	8.065322e+00	3.635463e+01	EIF2AK2;LGALS9;TRIM22
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_ERK1_AND_ERK2_CASCADE	1/224	3.484439e-01	4.676111e-01	3.533603e+00	3.725400e+00	LGALS9
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_ERYTHROCYTE_DIFFERENTIATION	1/34	6.265635e-02	1.906230e-01	2.380801e+01	6.595035e+01	ISG15
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	1/53	9.598878e-02	2.328538e-01	1.517691e+01	3.556745e+01	TNFSF10
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_GENE_EXPRESSION	10/1200	5.716362e-05	1.180429e-03	5.853316e+00	5.718451e+01	RSAD2;OAS2;IRF7;LGALS9;OAS3;ISG15;OAS1;IFIH1;PLSCR1;EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_HEMOPOIESIS	1/187	3.004288e-01	4.304496e-01	4.242793e+00	5.102146e+00	LGALS9
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_HYDROLASE_ACTIVITY	2/502	2.469201e-01	3.829148e-01	2.665011e+00	3.727525e+00	LGALS9;TNFSF10
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS	3/272	1.474938e-02	1.065995e-01	7.216827e+00	3.043014e+01	RSAD2;DDX60;LGALS9
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_IMMUNE_RESPONSE	13/751	5.684746e-10	2.845818e-08	1.395458e+01	2.970661e+02	RSAD2;DDX60;PARP9;IRF7;MNDA;LGALS9;OAS3;ZBP1;IFI35;OAS1;IFIH1;PLSCR1;EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_IMMUNE_SYSTEM_PROCESS	13/1081	4.512901e-08	1.775075e-06	9.474612e+00	1.602511e+02	RSAD2;DDX60;PARP9;IRF7;MNDA;LGALS9;OAS3;ZBP1;IFI35;OAS1;IFIH1;PLSCR1;EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_INFLAMMATORY_RESPONSE	2/152	3.371646e-02	1.500203e-01	9.026484e+00	3.059770e+01	IFI35;ZBP1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_INTERFERON_ALPHA_PRODUCTION	2/24	9.439537e-04	1.473064e-02	6.077778e+01	4.233436e+02	IFIH1;IRF7
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_INTERFERON_BETA_PRODUCTION	6/40	1.124334e-10	6.191332e-09	1.160729e+02	2.659075e+03	OAS2;IRF7;OAS3;ISG15;OAS1;IFIH1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_10_PRODUCTION	2/42	2.882075e-03	3.836144e-02	3.373413e+01	1.973192e+02	ISG15;LGALS9
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_12_PRODUCTION	1/43	7.859182e-02	2.097475e-01	1.875761e+01	4.770976e+01	LGALS9
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_13_PRODUCTION	1/14	2.627822e-02	1.344013e-01	5.914003e+01	2.152115e+02	LGALS9
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_1_BETA_PRODUCTION	1/62	1.113725e-01	2.508729e-01	1.294988e+01	2.842337e+01	LGALS9
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_1_PRODUCTION	1/73	1.298292e-01	2.687691e-01	1.097884e+01	2.241369e+01	LGALS9
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_4_PRODUCTION	1/27	5.007703e-02	1.719901e-01	3.010778e+01	9.014850e+01	LGALS9
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_6_PRODUCTION	2/101	1.575855e-02	1.098444e-01	1.368922e+01	5.681536e+01	IFIH1;LGALS9
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_8_PRODUCTION	1/63	1.130660e-01	2.527537e-01	1.274203e+01	2.777486e+01	LGALS9
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_INTRACELLULAR_SIGNAL_TRANSDUCTION	5/1017	4.191792e-02	1.607518e-01	3.080167e+00	9.770419e+00	TRIM22;LGALS9;TNFSF10;IFI35;EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_APOPTOTIC_PROCESS	1/28	5.188408e-02	1.752812e-01	2.901146e+01	8.583745e+01	LGALS9
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_CELL_CELL_ADHESION	1/275	4.094048e-01	5.170770e-01	2.869451e+00	2.562566e+00	LGALS9
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_CHEMOTAXIS	1/96	1.672231e-01	3.097001e-01	8.324822e+00	1.488833e+01	LGALS9
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY	1/152	2.518507e-01	3.846514e-01	5.232470e+00	7.215151e+00	RSAD2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_MIGRATION	1/149	2.475374e-01	3.829148e-01	5.339007e+00	7.454287e+00	LGALS9
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_PROLIFERATION	1/166	2.716635e-01	4.046782e-01	4.786368e+00	6.237552e+00	LGALS9
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_LOCOMOTION	1/615	6.952490e-01	7.492180e-01	1.259059e+00	4.576494e-01	LGALS9
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_LYMPHOCYTE_ACTIVATION	1/330	4.689265e-01	5.666910e-01	2.383624e+00	1.805140e+00	LGALS9
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_LYMPHOCYTE_APOPTOTIC_PROCESS	1/16	2.997697e-02	1.423045e-01	5.150376e+01	1.806405e+02	LGALS9
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_LYMPHOCYTE_DIFFERENTIATION	1/130	2.196524e-01	3.592731e-01	6.128365e+00	9.288817e+00	LGALS9
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_LYMPHOCYTE_MEDIATED_IMMUNITY	1/129	2.181573e-01	3.582463e-01	6.176377e+00	9.403774e+00	RSAD2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_MAPK_CASCADE	2/480	2.313882e-01	3.673977e-01	2.790778e+00	4.084745e+00	EIF2AK2;LGALS9
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_MIRNA_METABOLIC_PROCESS	1/63	1.130660e-01	2.527537e-01	1.274203e+01	2.777486e+01	PNPT1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_MITOCHONDRION_ORGANIZATION	1/75	1.331446e-01	2.708804e-01	1.068300e+01	2.154034e+01	TNFSF10
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_MOLECULAR_FUNCTION	7/1282	9.494783e-03	8.912149e-02	3.502098e+00	1.630932e+01	PARP9;TRIM22;LGALS9;TNFSF10;PLSCR1;EIF2AK2;DTX3L
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_MONOCYTE_CHEMOTACTIC_PROTEIN_1_PRODUCTION	3/15	2.826555e-06	9.155822e-05	1.576806e+02	2.014598e+03	OAS1;LGALS9;OAS3
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_MONONUCLEAR_CELL_MIGRATION	1/73	1.298292e-01	2.687691e-01	1.097884e+01	2.241369e+01	LGALS9
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_MRNA_METABOLIC_PROCESS	1/205	3.242025e-01	4.488319e-01	3.865727e+00	4.354304e+00	PNPT1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_MULTICELLULAR_ORGANISMAL_PROCESS	9/1684	3.548635e-03	4.434474e-02	3.534368e+00	1.993805e+01	RSAD2;OAS2;IRF7;LGALS9;OAS3;ISG15;OAS1;IFIH1;EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_MYELOID_CELL_DIFFERENTIATION	1/104	1.798594e-01	3.240215e-01	7.678181e+00	1.317253e+01	ISG15
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_NECROPTOTIC_PROCESS	1/8	1.509945e-02	1.065995e-01	1.064849e+02	4.465017e+02	ZBP1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_NF_KAPPAB_TRANSCRIPTION_FACTOR_ACTIVITY	3/151	2.925872e-03	3.836144e-02	1.317987e+01	7.689348e+01	EIF2AK2;LGALS9;TRIM22
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_NON_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION	3/69	3.032876e-04	5.567012e-03	2.955683e+01	2.394348e+02	EIF2AK2;LGALS9;IFI35
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_ORGANELLE_ORGANIZATION	1/508	6.242235e-01	6.934884e-01	1.533180e+00	7.225062e-01	TNFSF10
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_OSSIFICATION	1/53	9.598878e-02	2.328538e-01	1.517691e+01	3.556745e+01	ISG15
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_OSTEOBLAST_DIFFERENTIATION	1/73	1.298292e-01	2.687691e-01	1.097884e+01	2.241369e+01	IFITM1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY	3/64	2.427564e-04	4.505996e-03	3.196807e+01	2.660847e+02	RSAD2;DDX60;IFI35
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_PEPTIDASE_ACTIVITY	2/170	4.131979e-02	1.602354e-01	8.054708e+00	2.566563e+01	LGALS9;TNFSF10
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_PEPTIDYL_TYROSINE_PHOSPHORYLATION	1/168	2.744519e-01	4.077289e-01	4.728726e+00	6.114145e+00	PARP9
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS	1/730	7.570144e-01	7.996086e-01	1.054100e+00	2.934328e-01	PARP9
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_PHOSPHORYLATION	1/663	7.226924e-01	7.717439e-01	1.164859e+00	3.783132e-01	PARP9
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE	1/138	2.315139e-01	3.673977e-01	5.769415e+00	8.441319e+00	RSAD2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_PROGRAMMED_CELL_DEATH	5/563	4.022959e-03	4.851043e-02	5.721576e+00	3.155871e+01	IFIT2;MNDA;LGALS9;TNFSF10;ZBP1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_PROGRAMMED_NECROTIC_CELL_DEATH	1/11	2.070435e-02	1.221557e-01	7.604892e+01	2.948730e+02	ZBP1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_PROTEIN_BINDING	1/61	1.096759e-01	2.485384e-01	1.316461e+01	2.909676e+01	DTX3L
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY	1/199	3.163666e-01	4.444198e-01	3.983817e+00	4.584790e+00	ISG15
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION	2/475	2.278686e-01	3.647664e-01	2.820991e+00	4.172207e+00	DTX3L;PARP9
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_EARLY_ENDOSOME	1/9	1.697121e-02	1.141895e-01	9.395246e+01	3.829725e+02	DTX3L
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_NUCLEUS	2/93	1.347677e-02	1.011983e-01	1.489225e+01	6.413776e+01	DTX3L;PARP9
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_PROTEIN_METABOLIC_PROCESS	3/1307	4.561902e-01	5.573328e-01	1.410452e+00	1.106987e+00	PARP9;LGALS9;TNFSF10
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS	1/814	7.942457e-01	8.288654e-01	9.410125e-01	2.167739e-01	PARP9
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_PROTEOLYSIS	2/351	1.431749e-01	2.836031e-01	3.846844e+00	7.477064e+00	LGALS9;TNFSF10
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_RECEPTOR_CATABOLIC_PROCESS	1/7	1.322422e-02	1.007390e-01	1.228736e+02	5.315148e+02	DTX3L
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_REGULATORY_T_CELL_DIFFERENTIATION	1/23	4.281525e-02	1.607518e-01	3.546758e+01	1.117534e+02	LGALS9
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_RELEASE_OF_CYTOCHROME_C_FROM_MITOCHONDRIA	1/25	4.645286e-02	1.653882e-01	3.256891e+01	9.996432e+01	TNFSF10
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS	13/373	8.904158e-14	7.004604e-12	2.916434e+01	8.763789e+02	RSAD2;DDX60;PARP9;IRF7;MNDA;LGALS9;OAS3;ZBP1;IFI35;OAS1;IFIH1;PLSCR1;EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_CYTOKINE_STIMULUS	4/67	7.753459e-06	2.208399e-04	4.099130e+01	4.823599e+02	IFIH1;PARP9;IRF7;ZBP1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS	13/623	5.700018e-11	3.247045e-09	1.699589e+01	4.008984e+02	RSAD2;DDX60;PARP9;IRF7;MNDA;LGALS9;OAS3;ZBP1;IFI35;OAS1;IFIH1;PLSCR1;EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_TYPE_II_INTERFERON	1/6	1.134551e-02	9.425281e-02	1.452217e+02	6.504381e+02	PARP9
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_RIG_I_SIGNALING_PATHWAY	1/10	1.883951e-02	1.183379e-01	8.405840e+01	3.338631e+02	DDX60
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_RNA_METABOLIC_PROCESS	6/1898	1.462787e-01	2.863282e-01	1.913405e+00	3.678027e+00	PARP9;IRF7;TRIM22;PNPT1;PLSCR1;DTX3L
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_SIGNALING	10/1795	1.472237e-03	2.159470e-02	3.775520e+00	2.462006e+01	RSAD2;DDX60;PARP9;IRF7;TRIM22;LGALS9;ZBP1;TNFSF10;IFI35;EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_STRESS_ACTIVATED_PROTEIN_KINASE_SIGNALING_CASCADE	1/124	2.106396e-01	3.536348e-01	6.428096e+00	1.001244e+01	EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_TOLL_LIKE_RECEPTOR_4_SIGNALING_PATHWAY	1/13	2.442370e-02	1.276834e-01	6.387452e+01	2.371151e+02	IFI35
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_TOLL_LIKE_RECEPTOR_9_SIGNALING_PATHWAY	1/6	1.134551e-02	9.425281e-02	1.452217e+02	6.504381e+02	RSAD2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_TRANSCRIPTION_BY_RNA_POLYMERASE_II	2/1241	6.924129e-01	7.466489e-01	1.034123e+00	3.801156e-01	IRF7;PLSCR1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_TRANSFORMING_GROWTH_FACTOR_BETA_PRODUCTION	1/23	4.281525e-02	1.607518e-01	3.546758e+01	1.117534e+02	LGALS9
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_TUMOR_NECROSIS_FACTOR_SUPERFAMILY_CYTOKINE_PRODUCTION	5/110	1.978894e-06	6.671700e-05	3.101575e+01	4.073290e+02	OAS2;LGALS9;OAS3;OAS1;IFIH1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_TYPE_2_IMMUNE_RESPONSE	1/18	3.366205e-02	1.500203e-01	4.561292e+01	1.546909e+02	RSAD2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_TYPE_II_INTERFERON_PRODUCTION	2/77	9.394451e-03	8.912149e-02	1.806315e+01	8.431220e+01	ISG15;LGALS9
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_MEDIATED_SIGNALING_PATHWAY	2/20	6.529400e-04	1.078657e-02	7.393415e+01	5.422349e+02	IRF7;ZBP1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION	6/72	4.380695e-09	1.809227e-07	6.011899e+01	1.157054e+03	OAS2;IRF7;OAS3;ISG15;OAS1;IFIH1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_TYROSINE_PHOSPHORYLATION_OF_STAT_PROTEIN	1/67	1.198086e-01	2.587240e-01	1.197312e+01	2.540527e+01	PARP9
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_T_CELL_APOPTOTIC_PROCESS	1/13	2.442370e-02	1.276834e-01	6.387452e+01	2.371151e+02	LGALS9
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_T_CELL_CYTOKINE_PRODUCTION	1/26	4.826662e-02	1.690534e-01	3.129009e+01	9.484073e+01	RSAD2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_T_CELL_MEDIATED_IMMUNITY	1/69	1.231612e-01	2.621252e-01	1.162234e+01	2.434021e+01	RSAD2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_T_CELL_PROLIFERATION	1/105	1.814258e-01	3.257776e-01	7.604313e+00	1.297987e+01	LGALS9
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_T_HELPER_2_CELL_CYTOKINE_PRODUCTION	1/9	1.697121e-02	1.141895e-01	9.395246e+01	3.829725e+02	RSAD2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_VIRAL_GENOME_REPLICATION	1/31	5.728519e-02	1.841150e-01	2.615383e+01	7.479245e+01	IFIT1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_VIRAL_LIFE_CYCLE	1/24	4.463574e-02	1.645943e-01	3.395657e+01	1.055785e+02	LGALS9
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_VIRAL_PROCESS	2/64	6.573607e-03	7.144473e-02	2.183493e+01	1.097138e+02	IFIT1;LGALS9
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POST_TRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION	3/1087	3.413390e-01	4.625436e-01	1.717154e+00	1.845733e+00	EIF2AK2;PNPT1;PARP9
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POST_TRANSLATIONAL_PROTEIN_MODIFICATION	7/1095	4.064862e-03	4.866052e-02	4.145990e+00	2.282523e+01	PARP9;USP18;TRIM22;HERC5;ISG15;IFIH1;DTX3L
c5.all.v2023.2.Hs.symbols.gmt	GOBP_PROCESS_UTILIZING_AUTOPHAGIC_MECHANISM	1/585	6.767736e-01	7.347838e-01	1.325791e+00	5.176132e-01	TRIM22
c5.all.v2023.2.Hs.symbols.gmt	GOBP_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE	1/315	4.532987e-01	5.551145e-01	2.499270e+00	1.977433e+00	RSAD2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_PROGRAMMED_NECROTIC_CELL_DEATH	1/60	1.079761e-01	2.470588e-01	1.338655e+01	2.979641e+01	ZBP1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_PROTEIN_AUTOPHOSPHORYLATION	1/199	3.163666e-01	4.444198e-01	3.983817e+00	4.584790e+00	EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_PROTEIN_AUTOUBIQUITINATION	1/68	1.214865e-01	2.609265e-01	1.179513e+01	2.486357e+01	DTX3L
c5.all.v2023.2.Hs.symbols.gmt	GOBP_PROTEIN_CATABOLIC_PROCESS	3/982	2.859075e-01	4.150432e-01	1.912104e+00	2.394121e+00	DTX3L;ISG15;HERC5
c5.all.v2023.2.Hs.symbols.gmt	GOBP_PROTEIN_COMPLEX_OLIGOMERIZATION	3/255	1.241395e-02	1.007390e-01	7.709542e+00	3.383667e+01	ISG15;PNPT1;IFIH1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY	4/1662	3.894296e-01	4.987114e-01	1.440274e+00	1.358282e+00	EIF2AK2;ISG15;PNPT1;IFIH1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_PROTEIN_DNA_COMPLEX_ORGANIZATION	1/879	8.191861e-01	8.498629e-01	8.683466e-01	1.731865e-01	DTX3L
