names,scores,logfoldchanges,pvals,pvals_adj,Cell type,Regulation
PSMG1,-29.800495,-1.5617125,3.849412574286405e-195,1.0680828144458771e-193,CD4+ T Cells,downregulated
NDUFS3,-29.848122,-1.1826619,9.285498332537713e-196,2.5850889886393294e-194,CD4+ T Cells,downregulated
SMC3,-29.861067,-1.1442983,6.306269130879399e-196,1.7586302296349512e-194,CD4+ T Cells,downregulated
CWC15,-29.86974,-1.0754114,4.865946572850237e-196,1.3592594337031145e-194,CD4+ T Cells,downregulated
UBE2F,-29.882221,-1.459293,3.349954639678228e-196,9.373637880940585e-195,CD4+ T Cells,downregulated
MCUR1,-29.924995,-1.494622,9.309304879539495e-197,2.6092877083549936e-195,CD4+ T Cells,downregulated
RAD23B,-30.019562,-1.2994103,5.45249003727952e-198,1.530862949855542e-196,CD4+ T Cells,downregulated
LAGE3,-30.048077,-1.169177,2.3133231672906972e-198,6.506024696851405e-197,CD4+ T Cells,downregulated
PFDN4,-30.088915,-1.2859865,6.766674083351663e-199,1.909564664102158e-197,CD4+ T Cells,downregulated
LRPPRC,-30.135923,-1.3879173,1.6403222887956966e-199,4.636924733301613e-198,CD4+ T Cells,downregulated
NOP2,-30.137606,-1.7567878,1.5591095726386752e-199,4.4148964045763305e-198,CD4+ T Cells,downregulated
EZH2,-30.227343,-1.9642838,1.0359004020131144e-200,2.953566370360495e-199,CD4+ T Cells,downregulated
MCM3,-30.238314,-1.6063308,7.432209572301817e-201,2.122736609622714e-199,CD4+ T Cells,downregulated
GARS,-30.262503,-1.1631732,3.5725023917109065e-201,1.0238903301858451e-199,CD4+ T Cells,downregulated
NSRP1,-30.287035,-1.2480158,1.69855404607944e-201,4.8765604618082806e-200,CD4+ T Cells,downregulated
MRPL37,-30.320795,-1.5049535,6.09931222557087e-202,1.7541621960741825e-200,CD4+ T Cells,downregulated
RNPS1,-30.349115,-1.0273986,2.5809197751669414e-202,7.435656850511448e-201,CD4+ T Cells,downregulated
NOC2L,-30.367466,-1.3108122,1.4776556300536436e-202,4.2645708820588315e-201,CD4+ T Cells,downregulated
NAA50,-30.412138,-1.3338742,3.7961245715921017e-203,1.0994135208479612e-201,CD4+ T Cells,downregulated
ZMAT2,-30.445295,-1.1101215,1.382617184655773e-203,4.011287786430267e-202,CD4+ T Cells,downregulated
PPP2R2A,-30.445383,-1.3724647,1.3789345601957283e-203,4.0076345908535604e-202,CD4+ T Cells,downregulated
CD38,-30.448261,-2.2634745,1.2630889353765082e-203,3.6774122754086824e-202,CD4+ T Cells,downregulated
MRPS10,-30.455908,-1.2550831,1.0004958024652707e-203,2.9180245300472985e-202,CD4+ T Cells,downregulated
NME4,-30.47048,-1.6806109,6.415164959479624e-204,1.877656335131231e-202,CD4+ T Cells,downregulated
SLC25A39,-30.476486,-1.2451367,5.3411763629557115e-204,1.5660821545070674e-202,CD4+ T Cells,downregulated
CYB5A,-30.48196,-1.5866904,4.519452631754897e-204,1.3274989017998352e-202,CD4+ T Cells,downregulated
CHEK1,-30.491503,-4.5645137,3.377706003579345e-204,9.93899006782769e-203,CD4+ T Cells,downregulated
KPNA2,-30.508217,-1.3643402,2.0276470561227275e-204,5.977040885401346e-203,CD4+ T Cells,downregulated
PDCD11,-30.569014,-1.509896,3.1607348352486055e-205,9.367217199015447e-204,CD4+ T Cells,downregulated
DTYMK,-30.585894,-1.4815756,1.8853224892917802e-205,5.59741077296556e-204,CD4+ T Cells,downregulated
SLBP,-30.65145,-1.2907951,2.527781031482253e-206,7.5183300211550405e-205,CD4+ T Cells,downregulated
MRPL23,-30.672321,-1.2989501,1.3319464299519593e-206,3.9687203805613605e-205,CD4+ T Cells,downregulated
TMPO,-30.677654,-1.1654216,1.1307765805020731e-206,3.3753885039283e-205,CD4+ T Cells,downregulated
NMT1,-30.70065,-1.1432763,5.579349558135101e-207,1.6684575703956632e-205,CD4+ T Cells,downregulated
PSMC6,-30.720987,-1.1712042,2.9854845749732726e-207,8.944014205857429e-206,CD4+ T Cells,downregulated
NDUFA7,-30.721886,-1.1965594,2.9041256364703215e-207,8.716066361217732e-206,CD4+ T Cells,downregulated
BNIP3,-30.746893,-1.7641947,1.3454814934574816e-207,4.045495901328432e-206,CD4+ T Cells,downregulated
RBPJ,-30.755209,-1.140877,1.041593424450311e-207,3.1374918870919477e-206,CD4+ T Cells,downregulated
WDR18,-30.778915,-1.4707733,5.018889656623031e-208,1.5145506980214426e-206,CD4+ T Cells,downregulated
WDR3,-30.781296,-1.9722706,4.663976622348813e-208,1.4100215978753626e-206,CD4+ T Cells,downregulated
CDC123,-30.781506,-1.1268517,4.63389127380063e-208,1.4034919412974544e-206,CD4+ T Cells,downregulated
EXOC2,-30.788124,-2.1812346,3.7789004757169573e-208,1.1466362782923179e-206,CD4+ T Cells,downregulated
EXOSC8,-30.792225,-1.1996356,3.330170959745088e-208,1.0123352419357448e-206,CD4+ T Cells,downregulated
NAP1L4,-30.80217,-1.1529632,2.4509125568419393e-208,7.464224853129861e-207,CD4+ T Cells,downregulated
NAA15,-30.820805,-1.3537412,1.3793976369504353e-208,4.2086898011530166e-207,CD4+ T Cells,downregulated
MRPS25,-30.860645,-1.4640927,4.032023790008881e-209,1.2347699521366086e-207,CD4+ T Cells,downregulated
POLR2F,-30.963345,-1.1433315,1.6801869553844405e-210,5.183815612162778e-209,CD4+ T Cells,downregulated
CPNE1,-30.986084,-1.3203087,8.301049463842846e-211,2.565877663244283e-209,CD4+ T Cells,downregulated
CKS1B,-30.987942,-1.7249702,7.836135062557016e-211,2.4267072196536587e-209,CD4+ T Cells,downregulated
RPP30,-30.996874,-1.5373905,5.939623026316588e-211,1.8428432642813774e-209,CD4+ T Cells,downregulated
SNRNP25,-31.004684,-1.617816,4.661004120582486e-211,1.4488538560539956e-209,CD4+ T Cells,downregulated
LTA,-31.006578,-2.8566856,4.395027158085827e-211,1.3687488533571626e-209,CD4+ T Cells,downregulated
NOB1,-31.009655,-1.3235157,3.99463289717703e-211,1.2464008343512557e-209,CD4+ T Cells,downregulated
EXOSC9,-31.072163,-1.4582728,5.727391902355595e-212,1.7938234827510318e-210,CD4+ T Cells,downregulated
EXOSC3,-31.099129,-1.5417049,2.4746748520357707e-212,7.765407595467844e-211,CD4+ T Cells,downregulated
TOMM20,-31.099447,-1.0247854,2.4503012019451104e-212,7.703542010754047e-211,CD4+ T Cells,downregulated
SLAMF1,-31.111902,-2.3092294,1.6625987387916907e-212,5.2370276844567985e-211,CD4+ T Cells,downregulated
RAB11FIP1,-31.113636,-2.1124995,1.5752573806201938e-212,4.971380019716821e-211,CD4+ T Cells,downregulated
AIMP1,-31.118982,-1.1264455,1.3335931808524899e-212,4.224833416045522e-211,CD4+ T Cells,downregulated
NAXE,-31.128511,-1.2989837,9.910153911920882e-213,3.1455703501235245e-211,CD4+ T Cells,downregulated
FAM241A,-31.149435,-2.4103656,5.1622139461640846e-213,1.6416833082252976e-211,CD4+ T Cells,downregulated
ABCF2,-31.157232,-1.5400096,4.0479685266609264e-213,1.2898122451905923e-211,CD4+ T Cells,downregulated
VBP1,-31.177948,-1.2640549,2.1209925896298658e-213,6.771207423689013e-212,CD4+ T Cells,downregulated
PWP1,-31.184706,-1.2219706,1.7176008377803198e-213,5.493997109163086e-212,CD4+ T Cells,downregulated
MRPL22,-31.201616,-1.225964,1.0130134750232253e-213,3.2465511310967206e-212,CD4+ T Cells,downregulated
TIMM44,-31.253475,-1.6822056,2.0025009569959387e-214,6.442676717089852e-213,CD4+ T Cells,downregulated
NOP14,-31.301111,-1.2857108,4.5065314870215184e-215,1.4527195165862543e-213,CD4+ T Cells,downregulated
GADD45B,-31.31698,-1.9467505,2.7406850869553566e-215,8.852091656832175e-214,CD4+ T Cells,downregulated
PSME3,-31.341925,-1.5554463,1.2534293764677804e-215,4.056352563336142e-214,CD4+ T Cells,downregulated
CD27,-31.344,-1.7691432,1.1744665582763302e-215,3.808265387101112e-214,CD4+ T Cells,downregulated
LAG3,-31.486895,-4.148258,1.3130557163232634e-217,4.2744099174877575e-216,CD4+ T Cells,downregulated
TNFRSF4,-31.5125,-1.3484192,5.856175119267398e-218,1.9101295453121293e-216,CD4+ T Cells,downregulated
VDAC3,-31.615156,-1.2260199,2.285628635007413e-219,7.514401737001508e-218,CD4+ T Cells,downregulated
RNF126,-31.629473,-1.4215394,1.4527754852062255e-219,4.785766573477161e-218,CD4+ T Cells,downregulated
NAMPT,-31.660025,-1.2212435,5.5195222439674894e-220,1.8218830209279516e-218,CD4+ T Cells,downregulated
UBE2N,-31.687197,-1.1334028,2.3322343326963255e-220,7.713631831959827e-219,CD4+ T Cells,downregulated
MYC,-31.742506,-1.5605913,4.0289269808465914e-221,1.3351977050553123e-219,CD4+ T Cells,downregulated
MRPL40,-31.767088,-1.4272429,1.8444209239914408e-221,6.1370601247578386e-220,CD4+ T Cells,downregulated
GAR1,-31.784933,-1.2691603,1.0455450749732004e-221,3.485923166296737e-220,CD4+ T Cells,downregulated
MRPS16,-31.821419,-1.2595758,3.272791056694183e-222,1.0933766809000343e-220,CD4+ T Cells,downregulated
GINS2,-31.841055,-3.8050485,1.7506128549651496e-222,5.884122923284284e-221,CD4+ T Cells,downregulated
PARP1,-31.895386,-1.0946974,3.0938892852445647e-223,1.0420294727105777e-221,CD4+ T Cells,downregulated
UTP18,-31.93883,-1.379803,7.721644158695692e-224,2.611305305774042e-222,CD4+ T Cells,downregulated
SAMD1,-31.967152,-1.515118,3.121209802470711e-224,1.0576935758905358e-222,CD4+ T Cells,downregulated
SOCS1,-31.980257,-1.3903929,2.051912978953527e-224,6.967656043727819e-223,CD4+ T Cells,downregulated
SNRPA,-32.003235,-1.2607958,9.831375743346445e-225,3.3452975446032957e-223,CD4+ T Cells,downregulated
ATIC,-32.01522,-1.3000152,6.696292688805403e-225,2.283228705046906e-223,CD4+ T Cells,downregulated
GBP2,-32.020184,-1.1324149,5.711285006617268e-225,1.9513950445130115e-223,CD4+ T Cells,downregulated
PSMD3,-32.020233,-1.2800604,5.702214959661899e-225,1.9513950445130115e-223,CD4+ T Cells,downregulated
HDDC2,-32.024067,-1.2683839,5.0425202056402023e-225,1.7300447435824074e-223,CD4+ T Cells,downregulated
TIMM50,-32.034866,-1.5580713,3.5669139586009264e-225,1.2263213333343766e-223,CD4+ T Cells,downregulated
LYPLA1,-32.065125,-1.5002675,1.3512277665786556e-225,4.655261161648172e-224,CD4+ T Cells,downregulated
FAM207A,-32.125362,-1.3110183,1.951096294923951e-226,6.73596647790342e-225,CD4+ T Cells,downregulated
NDUFB7,-32.127777,-1.0108987,1.8052947342239505e-226,6.245639962314114e-225,CD4+ T Cells,downregulated
GRWD1,-32.159355,-1.5114174,6.535696276967482e-227,2.2658450593754978e-225,CD4+ T Cells,downregulated
FRMD4B,-32.16386,-2.7058353,5.6535964958546265e-227,1.964149690166974e-225,CD4+ T Cells,downregulated
U2SURP,-32.175243,-1.0705802,3.918450097541263e-227,1.3641980897482077e-225,CD4+ T Cells,downregulated
LARP4,-32.209557,-1.7894493,1.2969999237383663e-227,4.524997413261891e-226,CD4+ T Cells,downregulated
GTF3C6,-32.228367,-1.0226396,7.070826909538328e-228,2.4720986174003243e-226,CD4+ T Cells,downregulated
GMNN,-32.232956,-2.8618174,6.097938103421394e-228,2.1364746274635506e-226,CD4+ T Cells,downregulated
CISD1,-32.252148,-1.3904111,3.282507974464234e-228,1.1525017913739921e-226,CD4+ T Cells,downregulated
FTSJ3,-32.25863,-1.5502703,2.6624660133056974e-228,9.367914991922621e-227,CD4+ T Cells,downregulated
TRAPPC2L,-32.31418,-1.284056,4.42209618415138e-229,1.5592367717976837e-227,CD4+ T Cells,downregulated
ANTKMT,-32.32411,-2.056429,3.207217091757267e-229,1.1332852360339728e-227,CD4+ T Cells,downregulated
MRPL35,-32.371143,-1.6311021,6.9946684922639e-230,2.4768914958579894e-228,CD4+ T Cells,downregulated
MRPL57,-32.376534,-1.089062,5.873067677094914e-230,2.0841828363973948e-228,CD4+ T Cells,downregulated
NOL11,-32.380753,-1.5337843,5.122681778862114e-230,1.8218019048826406e-228,CD4+ T Cells,downregulated
APEX1,-32.414707,-1.1303867,1.703409786560247e-230,6.0709671638678454e-229,CD4+ T Cells,downregulated
SNRPC,-32.415707,-1.032982,1.6490009426231263e-230,5.889746995282643e-229,CD4+ T Cells,downregulated
ARID5B,-32.507732,-1.2374882,8.29113273780517e-232,2.967758919590565e-230,CD4+ T Cells,downregulated
ISG20,-32.536068,-1.341929,3.2963271298868955e-232,1.1824590400637656e-230,CD4+ T Cells,downregulated
AIMP2,-32.56047,-1.714528,1.4885246763100212e-232,5.351246211334526e-231,CD4+ T Cells,downregulated
RBM28,-32.564842,-1.4988471,1.2908129693750142e-232,4.6505825870489346e-231,CD4+ T Cells,downregulated
GGCT,-32.601837,-1.3350273,3.862412254172661e-233,1.39765232926156e-231,CD4+ T Cells,downregulated
SLC43A3,-32.608475,-2.1530192,3.1103052476532703e-233,1.1279631114132046e-231,CD4+ T Cells,downregulated
MCM7,-32.651806,-2.4132867,7.554072655454994e-234,2.7455318572144887e-232,CD4+ T Cells,downregulated
CCDC58,-32.660336,-2.0848684,5.71617400997217e-234,2.082122678478189e-232,CD4+ T Cells,downregulated
CYTOR,-32.698833,-1.3043702,1.6226156263610697e-234,5.92344251945541e-233,CD4+ T Cells,downregulated
TMEM97,-32.79819,-2.3845084,6.248338514696534e-236,2.2860348233968268e-234,CD4+ T Cells,downregulated
RRS1,-32.837048,-1.5583869,1.7436156522329133e-236,6.421864597099262e-235,CD4+ T Cells,downregulated
TSTA3,-32.852173,-1.3566129,1.0604095547003917e-236,3.9142841085000845e-235,CD4+ T Cells,downregulated
CCR7,-32.85299,-1.2878883,1.0324084049699313e-236,3.819449170690773e-235,CD4+ T Cells,downregulated
NDUFAF4,-32.913143,-1.5168552,1.4255369626171013e-237,5.3094830519817575e-236,CD4+ T Cells,downregulated
FAM98A,-32.9907,-1.9298977,1.1042783593649325e-238,4.131550051768753e-237,CD4+ T Cells,downregulated
NOL10,-33.07781,-1.7075984,6.197703126512562e-240,2.32406840369928e-238,CD4+ T Cells,downregulated
BYSL,-33.107273,-2.1169384,2.3355708549690901e-240,8.778030733778146e-239,CD4+ T Cells,downregulated
C7orf50,-33.13382,-1.5741342,9.687076178585616e-241,3.657424172723067e-239,CD4+ T Cells,downregulated
AK2,-33.156673,-1.4480958,4.538513650551619e-241,1.7174691130245338e-239,CD4+ T Cells,downregulated
GTF2A2,-33.17253,-1.1757087,2.68090462720838e-241,1.016837610553784e-239,CD4+ T Cells,downregulated
LPIN2,-33.232002,-1.56917,3.715095084459474e-242,1.4123339634875014e-240,CD4+ T Cells,downregulated
PSMD1,-33.273487,-1.2034749,9.339667808153361e-243,3.558757754456962e-241,CD4+ T Cells,downregulated
SMS,-33.28798,-1.4675044,5.76300161732122e-243,2.2009874768046424e-241,CD4+ T Cells,downregulated
DCAF13,-33.34432,-1.3555362,8.805775606476077e-244,3.370859055654974e-242,CD4+ T Cells,downregulated
ILF2,-33.431545,-1.0111742,4.7732737220492575e-245,1.8357122684076412e-243,CD4+ T Cells,downregulated
PRDX2,-33.448425,-1.2264501,2.7129957677670388e-245,1.048243247933727e-243,CD4+ T Cells,downregulated
BCCIP,-33.480576,-1.4640996,9.242241734677284e-246,3.579366547221505e-244,CD4+ T Cells,downregulated
TWISTNB,-33.52142,-1.3961786,2.349714429219067e-246,9.121414909858148e-245,CD4+ T Cells,downregulated
GSPT1,-33.531628,-1.087542,1.6681407248712023e-246,6.490833686398841e-245,CD4+ T Cells,downregulated
EPRS,-33.687916,-1.1606072,8.689281097808745e-249,3.389024564020359e-247,CD4+ T Cells,downregulated
CHMP5,-33.69437,-1.3608016,6.989558940562458e-249,2.7325374988198905e-247,CD4+ T Cells,downregulated
TGS1,-33.747604,-1.3893416,1.1592149567500132e-249,4.553429391870538e-248,CD4+ T Cells,downregulated
EIF4G2,-33.759293,-1.06069,7.810494184476857e-250,3.0752891030641377e-248,CD4+ T Cells,downregulated
UTP14A,-33.76521,-1.6822867,6.394724876078644e-250,2.5238559731673636e-248,CD4+ T Cells,downregulated
EMG1,-33.767567,-1.3482636,5.905124801118392e-250,2.3361973405764318e-248,CD4+ T Cells,downregulated
KIF5B,-33.78039,-1.3294264,3.8277073528636315e-250,1.5179567504629705e-248,CD4+ T Cells,downregulated
MRPL11,-33.875256,-1.2384751,1.5418789247704086e-251,6.144108862392349e-250,CD4+ T Cells,downregulated
YRDC,-33.93545,-2.0280619,1.9993628102313434e-252,7.986343669757422e-251,CD4+ T Cells,downregulated
PTPN6,-33.941044,-1.3280773,1.653493068146426e-252,6.62077841838679e-251,CD4+ T Cells,downregulated
GLS,-33.961098,-1.2770073,8.36565636391715e-253,3.357836390536357e-251,CD4+ T Cells,downregulated
NOC3L,-33.975163,-1.5287167,5.18591250266561e-253,2.086604259284214e-251,CD4+ T Cells,downregulated
MPHOSPH10,-33.993687,-1.3021333,2.7616465065028515e-253,1.113886543366772e-251,CD4+ T Cells,downregulated
YWHAQ,-34.039536,-1.0671548,5.797725789259397e-254,2.349926259239771e-252,CD4+ T Cells,downregulated
MRPS7,-34.042137,-1.2021605,5.3058962464933014e-254,2.1558625608909024e-252,CD4+ T Cells,downregulated
GNPDA1,-34.0855,-1.8021253,1.2097801612546405e-254,4.9276193415438396e-253,CD4+ T Cells,downregulated
ETF1,-34.122562,-1.3945946,3.4142582282423837e-255,1.3941132918628222e-253,CD4+ T Cells,downregulated
RPL22L1,-34.155865,-1.1205792,1.0942447893057947e-255,4.479090614047012e-254,CD4+ T Cells,downregulated
HDAC2,-34.164845,-1.4947946,8.049304916059029e-256,3.3030113001704255e-254,CD4+ T Cells,downregulated
HDGF,-34.169094,-1.52692,6.961208572522852e-256,2.8636195563136915e-254,CD4+ T Cells,downregulated
CBX3,-34.183098,-1.1349922,4.3117193948369704e-256,1.7781272726289024e-254,CD4+ T Cells,downregulated
ARL2,-34.18533,-1.4764907,3.9947912619289743e-256,1.6515465774629863e-254,CD4+ T Cells,downregulated
MRPL18,-34.199486,-1.3059026,2.4607253607077267e-256,1.0198750699254053e-254,CD4+ T Cells,downregulated
EIF4A3,-34.205437,-1.34335,2.007238420621153e-256,8.340126070807038e-255,CD4+ T Cells,downregulated
ESF1,-34.21192,-1.376772,1.607613059536467e-256,6.696498026588049e-255,CD4+ T Cells,downregulated
RRP15,-34.214916,-1.3891513,1.45088047541521e-256,6.058891520692256e-255,CD4+ T Cells,downregulated
STMN1,-34.2246,-1.8849502,1.0413286715770365e-256,4.359608162498595e-255,CD4+ T Cells,downregulated
METTL5,-34.23109,-1.3116801,8.337381340559121e-257,3.499372467736705e-255,CD4+ T Cells,downregulated
DDX1,-34.258778,-1.4005833,3.2280791209755256e-257,1.3583395527626533e-255,CD4+ T Cells,downregulated
PSMC3,-34.30972,-1.156898,5.620999489338984e-258,2.371287463142826e-256,CD4+ T Cells,downregulated
CAPRIN1,-34.31379,-1.4763592,4.887459562950499e-258,2.067107897506711e-256,CD4+ T Cells,downregulated
TXNL4A,-34.320576,-1.1250911,3.871496906406557e-258,1.6416139574678266e-256,CD4+ T Cells,downregulated
OAS2,-34.337307,-1.7810097,2.178814154755995e-258,9.26248063681231e-257,CD4+ T Cells,downregulated
LSM5,-34.429485,-1.0886714,9.132056825503862e-260,3.892186178437045e-258,CD4+ T Cells,downregulated
TIPIN,-34.45457,-2.4196935,3.846513678208064e-260,1.647922194210538e-258,CD4+ T Cells,downregulated
TKT,-34.455452,-1.0593902,3.731048470348662e-260,1.6026064559520993e-258,CD4+ T Cells,downregulated
BOP1,-34.45668,-1.7549824,3.57670283584131e-260,1.5403108019871808e-258,CD4+ T Cells,downregulated
TYW3,-34.51331,-1.6970041,5.0653835333477e-261,2.187108289581486e-259,CD4+ T Cells,downregulated
PSMD11,-34.5245,-1.235215,3.4413475272225584e-261,1.4897791638135983e-259,CD4+ T Cells,downregulated
MCRIP2,-34.530792,-1.8816569,2.7688718388006207e-261,1.2018066561219386e-259,CD4+ T Cells,downregulated
SSRP1,-34.534603,-1.336366,2.427050158200167e-261,1.0562139070041096e-259,CD4+ T Cells,downregulated
METAP2,-34.70066,-1.0756276,7.699246659656314e-264,3.368318571712605e-262,CD4+ T Cells,downregulated
IFI6,-34.724686,-1.4811692,3.3417734196520596e-264,1.4658596032038754e-262,CD4+ T Cells,downregulated
MRPL47,-34.729866,-1.2744005,2.791138351333895e-264,1.2275812477661868e-262,CD4+ T Cells,downregulated
NDUFA9,-34.734642,-1.3605781,2.364261200962724e-264,1.042607666141882e-262,CD4+ T Cells,downregulated
WDR12,-34.75328,-1.8936665,1.236558649396566e-264,5.467639140393319e-263,CD4+ T Cells,downregulated
LTV1,-34.805004,-1.5390831,2.0430685736427078e-265,9.057969169525325e-264,CD4+ T Cells,downregulated
TIMM8B,-34.815403,-1.2747532,1.4221489283902436e-265,6.32206366365308e-264,CD4+ T Cells,downregulated
UBE2M,-34.817116,-1.2249551,1.3397812497780723e-265,5.971957554603769e-264,CD4+ T Cells,downregulated
MRPS35,-34.83443,-1.4702827,7.327931456076323e-266,3.275189256463085e-264,CD4+ T Cells,downregulated
RRP1B,-34.900265,-1.4457172,7.3662017671437115e-267,3.301216222852454e-265,CD4+ T Cells,downregulated
RRP1,-34.91732,-1.6662697,4.059403552883952e-267,1.829165028720488e-265,CD4+ T Cells,downregulated
CD3EAP,-34.95154,-2.2757108,1.226853154143082e-267,5.543297980891843e-266,CD4+ T Cells,downregulated
IMPDH2,-35.045147,-1.2547634,4.622630153328841e-269,2.0943680779616177e-267,CD4+ T Cells,downregulated
IFIT3,-35.093826,-2.309019,8.373429842701951e-270,3.814639374897029e-268,CD4+ T Cells,downregulated
PFDN2,-35.119545,-1.0868282,3.3917216051004515e-270,1.5494171321421593e-268,CD4+ T Cells,downregulated
PLAGL2,-35.147648,-2.7003324,1.2626681629906468e-270,5.784139449134717e-269,CD4+ T Cells,downregulated
C20orf27,-35.240547,-2.1396074,4.788865063475535e-272,2.205946004309051e-270,CD4+ T Cells,downregulated
LRRC59,-35.25628,-1.5795702,2.7490438036509524e-272,1.2698585860607765e-270,CD4+ T Cells,downregulated
TRMT10C,-35.365074,-1.4909295,5.881486682913161e-274,2.7244298396452365e-272,CD4+ T Cells,downregulated
PCNA,-35.39385,-2.0291452,2.123227502153341e-274,9.862868877278033e-273,CD4+ T Cells,downregulated
PRKDC,-35.407154,-1.3365208,1.325099106528769e-274,6.172722232300353e-273,CD4+ T Cells,downregulated
BZW2,-35.415966,-1.5097121,9.697611367193818e-275,4.53020901636396e-273,CD4+ T Cells,downregulated
SFXN4,-35.4468,-1.955202,3.249466758533493e-275,1.526603175734897e-273,CD4+ T Cells,downregulated
AK6,-35.483032,-1.5201976,8.980171398073329e-276,4.2309143706535223e-274,CD4+ T Cells,downregulated
UTP6,-35.49005,-1.70537,6.999037967490904e-276,3.316420941787882e-274,CD4+ T Cells,downregulated
RPL26L1,-35.508972,-1.4502553,3.5737636735529647e-276,1.698256605446706e-274,CD4+ T Cells,downregulated
BATF3,-35.546967,-2.361321,9.255528430883534e-277,4.423661088483266e-275,CD4+ T Cells,downregulated
NDUFB10,-35.603477,-1.200344,1.2376204567865594e-277,5.949572527290504e-276,CD4+ T Cells,downregulated
TRAP1,-35.668694,-1.7965523,1.2092355239389518e-278,5.830066431305669e-277,CD4+ T Cells,downregulated
SINHCAF,-35.678204,-1.5221075,8.610463681228316e-279,4.1634864882009547e-277,CD4+ T Cells,downregulated
EMC6,-35.724842,-1.3933576,1.626777567790428e-279,7.889155612478096e-278,CD4+ T Cells,downregulated
PSMC1,-35.89517,-1.1319854,3.633755239953317e-282,1.7831279051367362e-280,CD4+ T Cells,downregulated
POLR3H,-35.912254,-1.96322,1.9667791167429977e-282,9.679948289755642e-281,CD4+ T Cells,downregulated
EIF3A,-35.931507,-1.202928,9.843241652156128e-283,4.859035438856892e-281,CD4+ T Cells,downregulated
POLR2I,-35.95282,-1.2465408,4.572787326591932e-283,2.264077365863796e-281,CD4+ T Cells,downregulated
ARL5A,-36.01701,-1.5206,4.532013131255152e-284,2.2506276622092027e-282,CD4+ T Cells,downregulated
AHSA1,-36.041553,-1.3011537,1.8703287709085533e-284,9.31615267605866e-283,CD4+ T Cells,downregulated
MRPS23,-36.070946,-1.3790598,6.476360810249929e-285,3.2454417793667597e-283,CD4+ T Cells,downregulated
PTMS,-36.127777,-3.5871525,8.311412597351675e-286,4.190421650073313e-284,CD4+ T Cells,downregulated
RRP7A,-36.14226,-1.4985425,4.922406150854548e-286,2.4893526151890416e-284,CD4+ T Cells,downregulated
CYC1,-36.145885,-1.4010655,4.317834133911769e-286,2.190307456211623e-284,CD4+ T Cells,downregulated
ATP5MC1,-36.156586,-1.0490558,2.931636373080659e-286,1.4917067908195342e-284,CD4+ T Cells,downregulated
PIM3,-36.15879,-1.7560971,2.7067945588740984e-286,1.3815512845710174e-284,CD4+ T Cells,downregulated
ANP32A,-36.164906,-1.125628,2.1695230362574925e-286,1.1107554938263205e-284,CD4+ T Cells,downregulated
DNAJB6,-36.17572,-1.2917403,1.4666667111502145e-286,7.532381180835744e-285,CD4+ T Cells,downregulated
PSMA3,-36.183235,-1.0655332,1.11731939939584e-286,5.756109317074457e-285,CD4+ T Cells,downregulated
SELL,-36.184,-1.7539117,1.0868228005299095e-286,5.616496453863473e-285,CD4+ T Cells,downregulated
NIP7,-36.18417,-2.0146613,1.080070806851626e-286,5.599100605926439e-285,CD4+ T Cells,downregulated
AC016831.7,-36.18639,-2.8121598,9.967529245535469e-287,5.1834286519943415e-285,CD4+ T Cells,downregulated
LUC7L2,-36.1928,-1.3900306,7.902945566789929e-287,4.13579148221535e-285,CD4+ T Cells,downregulated
CCDC137,-36.27257,-2.224558,4.380492739261748e-288,2.3070130072984564e-286,CD4+ T Cells,downregulated
PNO1,-36.32994,-1.6947596,5.450290070012222e-289,2.8795989421019845e-287,CD4+ T Cells,downregulated
TFAM,-36.379078,-1.4067142,9.120257840839919e-290,4.834028971601594e-288,CD4+ T Cells,downregulated
CTPS1,-36.38223,-2.1642282,8.131963734561551e-290,4.3240605877313305e-288,CD4+ T Cells,downregulated
MRPL52,-36.384632,-1.1298044,7.450545429731333e-290,3.974505476498937e-288,CD4+ T Cells,downregulated
LINC01943,-36.4159,-2.4926813,2.385035432888966e-290,1.2805626933014556e-288,CD4+ T Cells,downregulated
PPP1CC,-36.434513,-1.4218577,1.2101269169266328e-290,6.51852404730154e-289,CD4+ T Cells,downregulated
SP110,-36.471485,-1.2603776,3.1410488106140772e-291,1.6975007902328427e-289,CD4+ T Cells,downregulated
EIF3B,-36.524273,-1.4481726,4.567943085168409e-292,2.4767237639157372e-290,CD4+ T Cells,downregulated
PSMA4,-36.55478,-1.0098602,1.497181102119062e-292,8.144369699257543e-291,CD4+ T Cells,downregulated
GNL2,-36.579895,-1.6387382,5.972138405117955e-293,3.2594472873081066e-291,CD4+ T Cells,downregulated
HSPA4,-36.65496,-1.3504901,3.8147727340887e-294,2.088903864358438e-292,CD4+ T Cells,downregulated
MRPL32,-36.70652,-1.5795003,5.747816576881221e-295,3.1578618847802244e-293,CD4+ T Cells,downregulated
TNFSF14,-36.851875,-3.2622075,2.7290691148464512e-297,1.509385148903537e-295,CD4+ T Cells,downregulated
SRSF10,-36.86333,-1.1948746,1.7886393268508866e-297,9.925747834943998e-296,CD4+ T Cells,downregulated
MRPL13,-36.899517,-1.4361516,4.70402746518333e-298,2.6192088280046037e-296,CD4+ T Cells,downregulated
SNRPB2,-36.97579,-1.0484811,2.805975420980881e-299,1.5676491735392174e-297,CD4+ T Cells,downregulated
