names,scores,logfoldchanges,pvals,pvals_adj,Cell type,Regulation
POLD2,18.694569,1.3716943,5.481270129716004e-78,1.0920935437965489e-76,CD4+ T Cells,upregulated
MAP2K3,18.68415,1.7177474,6.662970658401959e-78,1.3259391790372224e-76,CD4+ T Cells,upregulated
SURF2,18.679878,1.3469363,7.218464552465973e-78,1.434756590193868e-76,CD4+ T Cells,upregulated
PSMD12,18.601301,1.2745873,3.135995011745591e-77,6.181162039241578e-76,CD4+ T Cells,upregulated
CD59,18.600609,1.3553668,3.1767649369459466e-77,6.254066876461324e-76,CD4+ T Cells,upregulated
SZRD1,18.58503,1.3839298,4.2476510270852475e-77,8.352366829358946e-76,CD4+ T Cells,upregulated
UBE2A,18.562859,1.6401302,6.419502157278354e-77,1.2593037624544737e-75,CD4+ T Cells,upregulated
SRPK1,18.555447,1.2668955,7.369183810324316e-77,1.4438885387598723e-75,CD4+ T Cells,upregulated
FKBP11,18.551073,1.0599717,7.993980644638166e-77,1.5644551233181225e-75,CD4+ T Cells,upregulated
SYAP1,18.500608,1.1871547,2.0415733521827382e-76,3.9860092709617404e-75,CD4+ T Cells,upregulated
METRNL,18.488266,2.570279,2.5667397770922214e-76,5.005445246907318e-75,CD4+ T Cells,upregulated
MRPS23,18.486528,1.2083786,2.650825715556638e-76,5.163333905554785e-75,CD4+ T Cells,upregulated
IGFLR1,18.485546,1.1613744,2.6994966940998228e-76,5.251950215332797e-75,CD4+ T Cells,upregulated
PSAT1,18.402124,3.4166603,1.2631546170546925e-75,2.4517356692762267e-74,CD4+ T Cells,upregulated
ELOC,18.359425,1.0114939,2.775307300854875e-75,5.3741518541261204e-74,CD4+ T Cells,upregulated
MACF1,18.291271,1.1132948,9.71248693475023e-75,1.874158651574849e-73,CD4+ T Cells,upregulated
CTLA4,18.262873,2.7171938,1.634581543465616e-74,3.1504749398940435e-73,CD4+ T Cells,upregulated
TM9SF3,18.25837,1.0721498,1.7751140086923917e-74,3.414469138652684e-73,CD4+ T Cells,upregulated
GLS,18.254013,1.1355956,1.9225102407367426e-74,3.6925147329922784e-73,CD4+ T Cells,upregulated
RPL26L1,18.216452,1.5016526,3.821526137928478e-74,7.314418720245745e-73,CD4+ T Cells,upregulated
NUP88,18.184723,1.88242,6.819841073027518e-74,1.3023061411623103e-72,CD4+ T Cells,upregulated
NAA20,18.173237,1.0825696,8.408915537317459e-74,1.6039012253819932e-72,CD4+ T Cells,upregulated
SSRP1,18.15455,1.1913104,1.1819120917448063e-73,2.2491691900096505e-72,CD4+ T Cells,upregulated
SYNJ2,18.118956,2.4564285,2.258425846691133e-73,4.28298030123065e-72,CD4+ T Cells,upregulated
MRPL3,18.071613,1.133218,5.333087037290424e-73,1.0090762052136354e-71,CD4+ T Cells,upregulated
RDH11,18.011068,1.3442259,1.595196688977431e-72,3.007955261758241e-71,CD4+ T Cells,upregulated
ADARB1,17.929174,2.8358612,6.980782569692914e-72,1.3133242474972892e-70,CD4+ T Cells,upregulated
IER3IP1,17.928518,1.1058682,7.063825357615994e-72,1.3274372720329056e-70,CD4+ T Cells,upregulated
PCMT1,17.884174,1.0711551,1.5665584485882955e-71,2.937208283934767e-70,CD4+ T Cells,upregulated
TMEM126A,17.876135,1.2984128,1.8095660744827873e-71,3.3851577119594856e-70,CD4+ T Cells,upregulated
COA4,17.869055,1.0712807,2.05442440113536e-71,3.834539088213933e-70,CD4+ T Cells,upregulated
ANXA2,17.858286,1.4038025,2.491753745702246e-71,4.645561633898313e-70,CD4+ T Cells,upregulated
MEA1,17.856977,1.2831595,2.550810073995368e-71,4.750309256042951e-70,CD4+ T Cells,upregulated
CD2BP2,17.85212,1.2742466,2.782764506491132e-71,5.176442817080298e-70,CD4+ T Cells,upregulated
BICDL1,17.849804,1.1777579,2.90048848256571e-71,5.389368318672938e-70,CD4+ T Cells,upregulated
TNFRSF1B,17.834192,1.1456994,3.835495266344899e-71,7.1186964331701e-70,CD4+ T Cells,upregulated
DPH3,17.81279,1.7382634,5.623580725288907e-71,1.0425689961222269e-69,CD4+ T Cells,upregulated
ARF3,17.802841,1.688952,6.717237584038067e-71,1.243930099969065e-69,CD4+ T Cells,upregulated
SMIM3,17.784157,2.8035471,9.376467480938188e-71,1.730565209065567e-69,CD4+ T Cells,upregulated
LSM6,17.776995,1.0086247,1.0653925551167146e-70,1.9597771617313803e-69,CD4+ T Cells,upregulated
POLR2F,17.764826,1.0406942,1.323516869257281e-70,2.4318887185452955e-69,CD4+ T Cells,upregulated
PSMD3,17.681282,1.2899282,5.845085495578596e-70,1.0716206079865104e-68,CD4+ T Cells,upregulated
JARID2,17.666271,1.7464689,7.627496767667309e-70,1.3968539761563044e-68,CD4+ T Cells,upregulated
MAPRE1,17.575274,1.296078,3.810442906381735e-69,6.955109750864763e-68,CD4+ T Cells,upregulated
RERE,17.558788,1.6723104,5.09516965059653e-69,9.289836881137245e-68,CD4+ T Cells,upregulated
PNKP,17.543058,1.2811326,6.721044428742978e-69,1.2240739176004696e-67,CD4+ T Cells,upregulated
SAR1A,17.530794,1.4817322,8.339634248320661e-69,1.5155223248843822e-67,CD4+ T Cells,upregulated
GPRIN3,17.435802,1.4331081,4.413247599348007e-68,7.976161262340764e-67,CD4+ T Cells,upregulated
IL4R,17.429941,1.2927753,4.889618758185553e-68,8.827470022283241e-67,CD4+ T Cells,upregulated
ID2,17.421528,1.2566365,5.664450850531108e-68,1.0215160710494322e-66,CD4+ T Cells,upregulated
SH3GLB1,17.420578,1.1244147,5.759186532263276e-68,1.0374691468849433e-66,CD4+ T Cells,upregulated
NAMPT,17.412333,1.107883,6.651870201463734e-68,1.1969747282002804e-66,CD4+ T Cells,upregulated
NRBP1,17.408743,1.1589643,7.082254451101432e-68,1.2730352375854825e-66,CD4+ T Cells,upregulated
PSMC2,17.40267,1.2824469,7.874535531387762e-68,1.4139109020907646e-66,CD4+ T Cells,upregulated
SRP54,17.38964,1.3215925,9.885162497653984e-68,1.7710826893142354e-66,CD4+ T Cells,upregulated
NR4A1,17.380983,5.0840216,1.1496574257053235e-67,2.0575632953343002e-66,CD4+ T Cells,upregulated
WDR46,17.378653,1.4498658,1.1973557616454447e-67,2.1406132140898076e-66,CD4+ T Cells,upregulated
TMEM126B,17.35155,1.1232502,1.9199376886059913e-67,3.4176544194270484e-66,CD4+ T Cells,upregulated
RRBP1,17.322159,1.6073328,3.2011882472288655e-67,5.68614930659761e-66,CD4+ T Cells,upregulated
CCDC124,17.308598,1.265407,4.05168872624064e-67,7.18143370480616e-66,CD4+ T Cells,upregulated
AUP1,17.298769,1.0156857,4.805530085110858e-67,8.508463706368121e-66,CD4+ T Cells,upregulated
PARVG,17.287062,1.7507142,5.887785230034717e-67,1.0413508486533062e-65,CD4+ T Cells,upregulated
CEBPG,17.240377,2.056826,1.3217058940147853e-66,2.3326627928839385e-65,CD4+ T Cells,upregulated
EIF2A,17.23592,1.0188584,1.4276582372245777e-66,2.5142901244923155e-65,CD4+ T Cells,upregulated
FKBP4,17.23163,1.3467197,1.5375644880526396e-66,2.704968504141117e-65,CD4+ T Cells,upregulated
KPNA2,17.207228,2.2127082,2.3438479437289273e-66,4.11904499951597e-65,CD4+ T Cells,upregulated
EMD,17.190947,1.0976957,3.1042453146770277e-66,5.443786295738495e-65,CD4+ T Cells,upregulated
HSD17B12,17.083443,1.6548183,1.971356515733717e-65,3.424403645030302e-64,CD4+ T Cells,upregulated
SESN2,17.059011,4.1977615,2.9958375869377347e-65,5.1930991797892366e-64,CD4+ T Cells,upregulated
PPID,17.052252,1.3116968,3.363263771085424e-65,5.823905024339231e-64,CD4+ T Cells,upregulated
IMP4,16.968613,1.2930433,1.4020747169458458e-64,2.412706513437404e-63,CD4+ T Cells,upregulated
RRP15,16.937832,1.4045603,2.3669172833965685e-64,4.0645598250808983e-63,CD4+ T Cells,upregulated
ARFGAP3,16.89623,1.3203499,4.796027631717089e-64,8.210342540963303e-63,CD4+ T Cells,upregulated
NELFE,16.854376,1.0449183,9.743105578378596e-64,1.6644807536120543e-62,CD4+ T Cells,upregulated
NT5C,16.847599,1.2788982,1.0926205696261402e-63,1.8646714509708443e-62,CD4+ T Cells,upregulated
MRPL27,16.752577,1.3865505,5.422604940622069e-63,9.23518207034677e-62,CD4+ T Cells,upregulated
CYC1,16.734499,1.1209497,7.347322659202062e-63,1.247460727055693e-61,CD4+ T Cells,upregulated
GTPBP4,16.726503,1.1298769,8.402893281574479e-63,1.4252168840758684e-61,CD4+ T Cells,upregulated
MRPL28,16.72564,1.3543596,8.525686798472521e-63,1.4445623215813532e-61,CD4+ T Cells,upregulated
FAM207A,16.715086,1.4062421,1.0177358847828308e-62,1.7226508010904478e-61,CD4+ T Cells,upregulated
ARMH1,16.71323,1.5694077,1.049911245168625e-62,1.775294709749852e-61,CD4+ T Cells,upregulated
OLA1,16.65115,1.0424677,2.9683981080549277e-62,4.993733419420584e-61,CD4+ T Cells,upregulated
AARS,16.645388,2.220601,3.26846393617588e-62,5.492945946396395e-61,CD4+ T Cells,upregulated
CISD2,16.584902,1.301487,8.961237424803603e-62,1.5014385338802146e-60,CD4+ T Cells,upregulated
HUWE1,16.5815,1.2201077,9.483316986517828e-62,1.5873037753648312e-60,CD4+ T Cells,upregulated
MT1E,16.54413,3.139287,1.7649469439822503e-61,2.951155471449391e-60,CD4+ T Cells,upregulated
XPO1,16.533228,1.0027295,2.1150534130559697e-61,3.5329937668390474e-60,CD4+ T Cells,upregulated
MARS,16.521084,2.0045915,2.5870813241783157e-61,4.312758453421049e-60,CD4+ T Cells,upregulated
CHORDC1,16.501894,1.1638345,3.555582537830059e-61,5.909413912371426e-60,CD4+ T Cells,upregulated
PDHA1,16.472216,1.2415147,5.810336347459704e-61,9.647141784933848e-60,CD4+ T Cells,upregulated
LRRC59,16.458694,1.8183002,7.264963257633312e-61,1.2050220400349257e-59,CD4+ T Cells,upregulated
SPPL2A,16.446524,1.5457469,8.88232929352875e-61,1.4688707952708496e-59,CD4+ T Cells,upregulated
HPRT1,16.39606,1.299425,2.040491631957262e-60,3.36762576024723e-59,CD4+ T Cells,upregulated
CD58,16.392715,1.8131257,2.1559551361708828e-60,3.554639091411554e-59,CD4+ T Cells,upregulated
GBP4,16.37921,1.295564,2.692155072177878e-60,4.429867505333888e-59,CD4+ T Cells,upregulated
ERP44,16.33841,1.0995183,5.260749960375288e-60,8.639227616159499e-59,CD4+ T Cells,upregulated
TIMM10,16.322037,1.2945604,6.880025840496398e-60,1.1276014601019717e-58,CD4+ T Cells,upregulated
LDLR,16.308176,2.670421,8.633154177291329e-60,1.4121312624121337e-58,CD4+ T Cells,upregulated
ATG101,16.306345,1.7144055,8.895763047705381e-60,1.4536485525682203e-58,CD4+ T Cells,upregulated
OSTF1,16.25812,1.1031528,1.9564971757431238e-59,3.1845072633133897e-58,CD4+ T Cells,upregulated
UTP11,16.249561,1.6250437,2.2496672380941903e-59,3.6580872287476524e-58,CD4+ T Cells,upregulated
SLC38A2,16.228493,1.2445765,3.171531097906743e-59,5.14696857370793e-58,CD4+ T Cells,upregulated
RBM42,16.213102,1.4490613,4.0747116215644665e-59,6.599755738081448e-58,CD4+ T Cells,upregulated
MAGT1,16.209959,1.6627997,4.288558157384443e-59,6.939323507697313e-58,CD4+ T Cells,upregulated
NDUFA9,16.209707,1.135501,4.306148249391897e-59,6.960974936480332e-58,CD4+ T Cells,upregulated
GNL1,16.201172,1.354438,4.9475528439784296e-59,7.990007947350713e-58,CD4+ T Cells,upregulated
NXT1,16.161518,1.1053164,9.421178946598704e-59,1.519980841364905e-57,CD4+ T Cells,upregulated
PITPNA,16.161255,1.5844399,9.461617688399711e-59,1.5250172681585382e-57,CD4+ T Cells,upregulated
NOP14,16.153824,1.2659589,1.0673337823649021e-58,1.7169745874482866e-57,CD4+ T Cells,upregulated
CDK4,16.137894,1.4097768,1.3817629550584119e-58,2.2163156147236622e-57,CD4+ T Cells,upregulated
LSM1,16.135805,1.1223468,1.4293367662566942e-58,2.2904013666266425e-57,CD4+ T Cells,upregulated
IDH3G,16.104967,1.099359,2.354266880586377e-58,3.75796442126032e-57,CD4+ T Cells,upregulated
CCR4,16.10383,2.0216362,2.397893067815387e-58,3.823911057132407e-57,CD4+ T Cells,upregulated
AP1S1,16.083494,2.2823749,3.330562145541937e-58,5.301011183910204e-57,CD4+ T Cells,upregulated
BHLHE40,16.046896,2.0494583,6.009451307249617e-58,9.537264517081277e-57,CD4+ T Cells,upregulated
CIAO1,16.001705,1.1220406,1.2432392840567806e-57,1.9636531079701033e-56,CD4+ T Cells,upregulated
MRPL22,15.991991,1.0647012,1.4531231584528836e-57,2.2929673350510816e-56,CD4+ T Cells,upregulated
GORASP2,15.985029,1.2590014,1.6249119404209348e-57,2.5615985470677785e-56,CD4+ T Cells,upregulated
PPP1R15A,15.964007,1.0722033,2.2763535626229617e-57,3.585148463342469e-56,CD4+ T Cells,upregulated
PMAIP1,15.939294,2.6460238,3.381532598209828e-57,5.310579731870459e-56,CD4+ T Cells,upregulated
BBC3,15.9266205,1.7826579,4.1414076297669084e-57,6.497766411143773e-56,CD4+ T Cells,upregulated
CHCHD1,15.920584,1.0523437,4.5610460893252124e-57,7.1493857041868275e-56,CD4+ T Cells,upregulated
NUDT1,15.912765,1.1150974,5.167987891798073e-57,8.077789770006118e-56,CD4+ T Cells,upregulated
LYPLA2,15.905126,1.2349116,5.838596535440157e-57,9.117362691838895e-56,CD4+ T Cells,upregulated
RTCB,15.880923,1.1566168,8.590478708536507e-57,1.337671811704974e-55,CD4+ T Cells,upregulated
MTCH2,15.861983,1.4936323,1.1616640779632384e-56,1.8021049584688625e-55,CD4+ T Cells,upregulated
SNHG15,15.794656,1.265896,3.3863580033630664e-56,5.233663766506077e-55,CD4+ T Cells,upregulated
DPM2,15.793101,1.5473822,3.470851466929483e-56,5.359240962522209e-55,CD4+ T Cells,upregulated
NCS1,15.748273,4.646359,7.058248804390105e-56,1.0878123064137853e-54,CD4+ T Cells,upregulated
TMEM173,15.688861,1.0623074,1.802602427354101e-55,2.7729894270841647e-54,CD4+ T Cells,upregulated
CORO1B,15.647475,1.4042182,3.456648994542923e-55,5.307577012326491e-54,CD4+ T Cells,upregulated
EIF4G3,15.641462,2.066485,3.799030712684516e-55,5.827882272325032e-54,CD4+ T Cells,upregulated
HARS,15.566978,1.3156683,1.220366900908787e-54,1.8634540572787266e-53,CD4+ T Cells,upregulated
SERTAD1,15.523973,2.423224,2.3879460142469557e-54,3.6328853024472776e-53,CD4+ T Cells,upregulated
MTHFD1L,15.483484,2.4477613,4.4851166329959813e-54,6.817129941163102e-53,CD4+ T Cells,upregulated
ALOX5AP,15.472181,1.0360475,5.346462850117726e-54,8.111417995632738e-53,CD4+ T Cells,upregulated
BLOC1S2,15.4674835,1.0494952,5.751189957635859e-54,8.71745447565758e-53,CD4+ T Cells,upregulated
POP7,15.463563,1.43997,6.112219082607608e-54,9.256205766399452e-53,CD4+ T Cells,upregulated
GBP1,15.4612465,1.0946403,6.336050156543137e-54,9.586391714433107e-53,CD4+ T Cells,upregulated
ECHDC1,15.441385,1.0158027,8.622826131069308e-54,1.301055435488076e-52,CD4+ T Cells,upregulated
TMEM167A,15.385112,1.1080791,2.0602076685258424e-53,3.100059528153945e-52,CD4+ T Cells,upregulated
CLINT1,15.380743,1.1017503,2.204042179518225e-53,3.3134768656993534e-52,CD4+ T Cells,upregulated
ARL1,15.3615465,1.595713,2.9641769400399187e-53,4.4441155083807926e-52,CD4+ T Cells,upregulated
NAA50,15.344221,1.4819221,3.871792029568433e-53,5.7996218109577155e-52,CD4+ T Cells,upregulated
ELP5,15.331827,1.4540414,4.686180802220432e-53,7.006814821547857e-52,CD4+ T Cells,upregulated
SNRPA,15.315839,1.0313774,5.9933591191212625e-53,8.929025202964714e-52,CD4+ T Cells,upregulated
EMG1,15.300586,1.0206527,7.577185442915306e-53,1.1258213447393569e-51,CD4+ T Cells,upregulated
EIF4A3,15.289963,1.0729352,8.920152651434094e-53,1.324170236954808e-51,CD4+ T Cells,upregulated
EEF1E1,15.271768,1.01404,1.1793259834670973e-52,1.7491043756587795e-51,CD4+ T Cells,upregulated
MED19,15.203045,1.3480848,3.37557286459772e-52,4.993009701417934e-51,CD4+ T Cells,upregulated
GGCT,15.179403,1.2700266,4.841682478417309e-52,7.142453447420787e-51,CD4+ T Cells,upregulated
OASL,15.175769,2.8069036,5.117444113226631e-52,7.542528814654974e-51,CD4+ T Cells,upregulated
COA6,15.169816,1.1676495,5.6033586164063346e-52,8.244016142305297e-51,CD4+ T Cells,upregulated
TXNDC9,15.163616,1.1088067,6.158278052353564e-52,9.052395035712968e-51,CD4+ T Cells,upregulated
MRPS36,15.092037,1.0682766,1.827120411013528e-51,2.67864275150095e-50,CD4+ T Cells,upregulated
DCTN2,15.085165,1.1786512,2.0276577665637855e-51,2.9700067746382037e-50,CD4+ T Cells,upregulated
ZNF326,15.075693,1.1998202,2.3404677234615065e-51,3.4221321611744416e-50,CD4+ T Cells,upregulated
PLAUR,15.074599,1.7274878,2.3795382693783227e-51,3.4761858975891626e-50,CD4+ T Cells,upregulated
FIBP,15.072488,1.204596,2.4568574470130846e-51,3.5859710151152144e-50,CD4+ T Cells,upregulated
COPS3,15.036698,1.1269842,4.2208553414103715e-51,6.144391265924587e-50,CD4+ T Cells,upregulated
IFI6,14.993665,1.0808612,8.077018600527446e-51,1.172692331843041e-49,CD4+ T Cells,upregulated
DERL1,14.98419,1.1906123,9.315379983805088e-51,1.3513020946682874e-49,CD4+ T Cells,upregulated
DOCK2,14.930021,1.1439685,2.1019826265664958e-50,3.041162440553818e-49,CD4+ T Cells,upregulated
FAM136A,14.925563,1.0415193,2.2473051568063787e-50,3.2485738966876823e-49,CD4+ T Cells,upregulated
IFI35,14.920435,1.232489,2.4268749204543493e-50,3.5050856383889585e-49,CD4+ T Cells,upregulated
EIF4E,14.83689,1.1240412,8.458775421632962e-50,1.2100585566396567e-48,CD4+ T Cells,upregulated
NPM3,14.832528,1.8146093,9.026768972097047e-50,1.2901960111630844e-48,CD4+ T Cells,upregulated
ISOC2,14.814306,1.803256,1.1840550728473748e-49,1.689449416710702e-48,CD4+ T Cells,upregulated
GET3,14.789336,1.250473,1.716376146733353e-49,2.4468717533215048e-48,CD4+ T Cells,upregulated
SFT2D1,14.780026,1.4063909,1.970901380582073e-49,2.807303714960012e-48,CD4+ T Cells,upregulated
GOT1,14.762837,2.5677557,2.5435113251593467e-49,3.6197974857280655e-48,CD4+ T Cells,upregulated
PLPP5,14.758586,1.4562801,2.709026365606199e-49,3.852035168360251e-48,CD4+ T Cells,upregulated
SMS,14.7465,1.5228218,3.240369785464933e-49,4.591773362659263e-48,CD4+ T Cells,upregulated
PTPRE,14.742625,1.536754,3.431824693004901e-49,4.8589113825532574e-48,CD4+ T Cells,upregulated
MGAT2,14.726293,1.7281699,4.3702997249476765e-49,6.171788774676321e-48,CD4+ T Cells,upregulated
CISD1,14.723498,1.2649721,4.554747986822949e-49,6.426780499837125e-48,CD4+ T Cells,upregulated
IRF7,14.72031,1.1465132,4.77464974031862e-49,6.731319928017819e-48,CD4+ T Cells,upregulated
XPOT,14.675215,1.9055225,9.292033151060932e-49,1.306652654924274e-47,CD4+ T Cells,upregulated
BATF,14.604787,1.1619749,2.6180039376718896e-48,3.662769130057533e-47,CD4+ T Cells,upregulated
CHMP4B,14.589386,1.2845483,3.281357648028353e-48,4.583092181203115e-47,CD4+ T Cells,upregulated
ZNF511,14.581282,1.1306971,3.6951478909473984e-48,5.156680225535622e-47,CD4+ T Cells,upregulated
UCHL3,14.57015,1.477707,4.349330679893446e-48,6.059383441735293e-47,CD4+ T Cells,upregulated
SLC1A5,14.560965,3.0634212,4.9750948399088344e-48,6.919524252949738e-47,CD4+ T Cells,upregulated
NAGK,14.55162,1.4184225,5.703690487827432e-48,7.926212571193466e-47,CD4+ T Cells,upregulated
HIGD1A,14.545138,1.3307658,6.270410825547854e-48,8.706447004373205e-47,CD4+ T Cells,upregulated
ATP6V1D,14.514131,1.3583606,9.859957378629788e-48,1.366757042501264e-46,CD4+ T Cells,upregulated
CHTOP,14.4446535,1.0601249,2.709151150362596e-47,3.74279303037145e-46,CD4+ T Cells,upregulated
HDAC7,14.436033,1.3345345,3.0700982886850136e-47,4.234379933276403e-46,CD4+ T Cells,upregulated
SMIM12,14.403987,1.0406294,4.884245230014068e-47,6.714111668224658e-46,CD4+ T Cells,upregulated
GRPEL1,14.372843,1.1434714,7.662028630842603e-47,1.0515101034709056e-45,CD4+ T Cells,upregulated
GNG2,14.367306,1.4086907,8.299744163850298e-47,1.1380834928490247e-45,CD4+ T Cells,upregulated
RAB10,14.365059,1.0650219,8.573323727160872e-47,1.1746234836458936e-45,CD4+ T Cells,upregulated
DCUN1D5,14.360419,1.2565404,9.167113782100072e-47,1.2549384156836828e-45,CD4+ T Cells,upregulated
CARS,14.314631,1.5202234,1.7730119530669556e-46,2.417172190261191e-45,CD4+ T Cells,upregulated
TOR1AIP1,14.302588,1.353163,2.1081881186726106e-46,2.871755100369766e-45,CD4+ T Cells,upregulated
PPM1M,14.296305,1.8636256,2.3074066440517388e-46,3.140541866064495e-45,CD4+ T Cells,upregulated
CENPX,14.272886,1.0676079,3.229299419202212e-46,4.384476559552297e-45,CD4+ T Cells,upregulated
ITGAE,14.272381,1.1661183,3.2528022871210088e-46,4.412763857433972e-45,CD4+ T Cells,upregulated
DNPEP,14.245292,1.0390869,4.795423052110483e-46,6.489518086149842e-45,CD4+ T Cells,upregulated
LAPTM4B,14.2345295,2.2552419,5.593851273818232e-46,7.551470899194457e-45,CD4+ T Cells,upregulated
SHMT2,14.222969,1.828665,6.599216316683059e-46,8.894151607904461e-45,CD4+ T Cells,upregulated
SCAMP3,14.222006,1.2481844,6.690759351610158e-46,9.010186270161009e-45,CD4+ T Cells,upregulated
LAP3,14.186059,1.1282592,1.1176565061260441e-45,1.4990012685974363e-44,CD4+ T Cells,upregulated
MRPL15,14.174788,1.3475233,1.3123819416007447e-45,1.7587406943477727e-44,CD4+ T Cells,upregulated
LAYN,14.151988,5.0468493,1.8155127502577152e-45,2.42905617726633e-44,CD4+ T Cells,upregulated
VBP1,14.11038,1.0356722,3.2780668650547e-45,4.382327546274016e-44,CD4+ T Cells,upregulated
SERPINB9,14.090671,1.3160255,4.3342545133419893e-45,5.780287652188427e-44,CD4+ T Cells,upregulated
CLTC,14.071026,1.1839478,5.723285501289967e-45,7.614317967404037e-44,CD4+ T Cells,upregulated
MAGOHB,14.061118,1.1058165,6.583786680463777e-45,8.745066693560601e-44,CD4+ T Cells,upregulated
TUSC2,14.057833,1.0649143,6.896617236161646e-45,9.153239103884841e-44,CD4+ T Cells,upregulated
OS9,14.035179,1.0557971,9.495601658075202e-45,1.2582433062467117e-43,CD4+ T Cells,upregulated
FUOM,13.97125,1.9773846,2.3349504316197207e-44,3.0865767616063407e-43,CD4+ T Cells,upregulated
ASCC3,13.946304,1.3517352,3.3133499290470453e-44,4.365965559892509e-43,CD4+ T Cells,upregulated
E2F4,13.917812,1.0273677,4.937861404880313e-44,6.496214323986136e-43,CD4+ T Cells,upregulated
DDX49,13.912039,1.4958973,5.353131638038498e-44,7.036942599224375e-43,CD4+ T Cells,upregulated
GPR65,13.908858,1.5016261,5.596564399053819e-44,7.351102896517316e-43,CD4+ T Cells,upregulated
UNC119,13.888524,1.6353164,7.435189255933297e-44,9.750652238332191e-43,CD4+ T Cells,upregulated
RARS,13.88749,1.2628562,7.543250668803762e-44,9.884527441363536e-43,CD4+ T Cells,upregulated
TSTA3,13.87749,1.0910726,8.672839697251447e-44,1.1355720512545303e-42,CD4+ T Cells,upregulated
RRP7A,13.876327,1.0992157,8.814698348530295e-44,1.1523214750169606e-42,CD4+ T Cells,upregulated
NAPA,13.87339,1.0288157,9.183192859104742e-44,1.1995455000870072e-42,CD4+ T Cells,upregulated
MFSD10,13.832303,1.28704,1.6272697549914668e-43,2.1122574519853913e-42,CD4+ T Cells,upregulated
DUSP5,13.780363,3.0588856,3.345857672040502e-43,4.315947607061918e-42,CD4+ T Cells,upregulated
ERCC1,13.77996,1.2854712,3.3646110324388353e-43,4.336755467142714e-42,CD4+ T Cells,upregulated
LMNB1,13.752165,1.4046922,4.942783430165239e-43,6.356050512025082e-42,CD4+ T Cells,upregulated
MRPL1,13.745074,1.0305034,5.451729286590082e-43,7.005069713468547e-42,CD4+ T Cells,upregulated
TMED5,13.722263,1.4275138,7.469631824875772e-43,9.58303347462922e-42,CD4+ T Cells,upregulated
MRPL23,13.7084875,1.1403604,9.032123498992656e-43,1.1578622194018726e-41,CD4+ T Cells,upregulated
GFI1,13.684068,4.025125,1.264176178885143e-42,1.6168353805277346e-41,CD4+ T Cells,upregulated
SREBF2,13.67147,2.1046975,1.5032774472386504e-42,1.9181866624217253e-41,CD4+ T Cells,upregulated
MORF4L2,13.661768,1.1586028,1.7176147086394e-42,2.18830465614559e-41,CD4+ T Cells,upregulated
PFKP,13.650204,1.2945521,2.013148628021998e-42,2.554983795978495e-41,CD4+ T Cells,upregulated
AK2,13.648712,1.1223534,2.054787807053719e-42,2.605830212058846e-41,CD4+ T Cells,upregulated
GMPPB,13.633453,2.0969942,2.5330389341590766e-42,3.2000660698387054e-41,CD4+ T Cells,upregulated
ELOVL5,13.569972,1.1112257,6.034534367134596e-42,7.571554994636176e-41,CD4+ T Cells,upregulated
HRAS,13.545592,1.5285448,8.413263264444644e-42,1.0532182786080323e-40,CD4+ T Cells,upregulated
GNL2,13.536396,1.3521254,9.535315458116641e-42,1.1900793338179237e-40,CD4+ T Cells,upregulated
LYRM4,13.535898,1.3243365,9.600179232072512e-42,1.197271221423704e-40,CD4+ T Cells,upregulated
YWHAH,13.504171,1.2402558,1.4776767056659326e-41,1.8400858193974044e-40,CD4+ T Cells,upregulated
BCCIP,13.490858,1.1500707,1.770284290056278e-41,2.201142203357945e-40,CD4+ T Cells,upregulated
SQOR,13.475635,1.1755922,2.176066615427023e-41,2.6975722353310856e-40,CD4+ T Cells,upregulated
ZBED2,13.4344425,3.8579497,3.7991905343536247e-41,4.699118464218841e-40,CD4+ T Cells,upregulated
KCNN4,13.431994,2.6174054,3.9269314979953616e-41,4.853487756528348e-40,CD4+ T Cells,upregulated
MFSD12,13.424315,1.3942642,4.3559321492471735e-41,5.367663930856967e-40,CD4+ T Cells,upregulated
ATP6V0D1,13.404127,1.1523654,5.719191228022038e-41,7.037073313824437e-40,CD4+ T Cells,upregulated
LYST,13.402177,1.3399765,5.87150471644437e-41,7.219113271066212e-40,CD4+ T Cells,upregulated
IER5,13.37778,1.5057298,8.154641554841836e-41,1.0011381395131361e-39,CD4+ T Cells,upregulated
PAICS,13.3400955,1.1150724,1.3528653912183601e-40,1.6572099981168907e-39,CD4+ T Cells,upregulated
IFI27L2,13.334291,1.1502475,1.462367898381657e-40,1.7900205725786426e-39,CD4+ T Cells,upregulated
POP4,13.317701,1.137363,1.8264579184376438e-40,2.2323824535996538e-39,CD4+ T Cells,upregulated
IL4I1,13.179621,2.3522866,1.149667046243301e-39,1.3897692941319787e-38,CD4+ T Cells,upregulated
STX4,13.165548,1.0733877,1.385281213847928e-39,1.673367087903812e-38,CD4+ T Cells,upregulated
NOC3L,13.152357,1.2383654,1.6495035042647865e-39,1.9867326620558467e-38,CD4+ T Cells,upregulated
PNO1,13.125208,1.3921677,2.361329244056184e-39,2.8420161360230795e-38,CD4+ T Cells,upregulated
TLE3,13.111761,1.374331,2.8197546889939323e-39,3.386367704567368e-38,CD4+ T Cells,upregulated
DPM1,13.0855875,1.1338204,3.98068752535245e-39,4.766736394406479e-38,CD4+ T Cells,upregulated
