names,scores,logfoldchanges,pvals,pvals_adj,Cell type,Regulation
ADO,3.0231874,1.0960888,0.0025012737473768666,0.00819404991291031,CD4+ T Cells,upregulated
FHL3,3.0202281,1.1612196,0.0025258436602344845,0.008267988244120679,CD4+ T Cells,upregulated
ATF3,3.006937,1.4544522,0.002638944659611787,0.008616037085093805,CD4+ T Cells,upregulated
AC073611.1,2.9944234,2.3436441,0.0027496405689056407,0.008956235195586484,CD4+ T Cells,upregulated
CPPED1,2.9843843,1.4829651,0.0028414966035128076,0.009239054135330575,CD4+ T Cells,upregulated
C1orf216,2.973937,1.4018735,0.0029400531076760497,0.009550119473902738,CD4+ T Cells,upregulated
MTFR1,2.961258,1.2024891,0.0030638518234123676,0.009936638086638621,CD4+ T Cells,upregulated
MOB1B,2.959902,1.4346539,0.0030773692852789206,0.009976564569821116,CD4+ T Cells,upregulated
SLC15A4,2.959489,1.0303732,0.003081495120434524,0.00998602484942695,CD4+ T Cells,upregulated
ATP6V1E2,-2.963862,-1.7756698,0.0030380452414054413,0.009858742966468168,CD4+ T Cells,downregulated
C21orf62-AS1,-2.9867628,-2.750134,0.0028194851080960994,0.009172894989688214,CD4+ T Cells,downregulated
AL359220.1,-2.9872043,-1.2764715,0.002815415390442745,0.009163260049547662,CD4+ T Cells,downregulated
ZNF397,-2.9886034,-1.0270603,0.002802555978314374,0.009124998663789092,CD4+ T Cells,downregulated
ZBTB18,-3.0101337,-1.8847022,0.0026113265788254283,0.00853260376092395,CD4+ T Cells,downregulated
NIFK-AS1,-3.0108178,-1.0348402,0.0026054517313463354,0.00851677313328214,CD4+ T Cells,downregulated
TRIM52-AS1,-3.0557432,-1.1086042,0.002245034782266149,0.007378008782658049,CD4+ T Cells,downregulated
LINC00239,-3.091071,-1.9421012,0.0019943593753688218,0.006602746945039881,CD4+ T Cells,downregulated
INTS6-AS1,-3.0911286,-1.5728173,0.0019939725269107755,0.006602746945039881,CD4+ T Cells,downregulated
LINC02482,-3.0970519,-2.535044,0.0019545573167074073,0.006481354390693883,CD4+ T Cells,downregulated
AC139530.1,-3.0984821,-1.6307043,0.0019451467402647926,0.006452736538366876,CD4+ T Cells,downregulated
SPPL2B,-3.1099374,-1.4140928,0.001871270491002125,0.006228905014030221,CD4+ T Cells,downregulated
TTC32,-3.114987,-1.2112083,0.0018395308140096455,0.006134366015583284,CD4+ T Cells,downregulated
MYLIP,-3.1411564,-1.2773669,0.0016828215194408418,0.005641912888314779,CD4+ T Cells,downregulated
TNFRSF13C,-3.152609,-1.5449426,0.0016181832381169509,0.0054401090076722945,CD4+ T Cells,downregulated
RCBTB2,-3.170057,-1.8782371,0.0015240901001937468,0.005140501323047928,CD4+ T Cells,downregulated
GAMT,-3.174322,-1.0676078,0.001501870635517948,0.005070729828411659,CD4+ T Cells,downregulated
AOAH,-3.1785867,-1.5330217,0.0014799499458372977,0.004999781870135116,CD4+ T Cells,downregulated
NNT-AS1,-3.1933227,-1.6425273,0.0014064575136098032,0.0047690358627363785,CD4+ T Cells,downregulated
CDCA7L,-3.2056754,-1.4908799,0.0013474594703043108,0.004584023299819459,CD4+ T Cells,downregulated
ZNF429,-3.207216,-1.7118839,0.0013402628237098035,0.004561417228995476,CD4+ T Cells,downregulated
IGF1R,-3.240199,-1.214115,0.0011944624913591594,0.004090458939657573,CD4+ T Cells,downregulated
AC136475.1,-3.2746005,-2.4885294,0.0010581146271017704,0.0036461849527780745,CD4+ T Cells,downregulated
MAP2K6,-3.2909997,-2.9205024,0.0009983201583426981,0.003449481917783786,CD4+ T Cells,downregulated
SMIM14,-3.3128755,-1.7451652,0.000923420382867956,0.0032040711018647477,CD4+ T Cells,downregulated
TMEM71,-3.329918,-1.0763316,0.0008687158296679114,0.0030256852727923865,CD4+ T Cells,downregulated
APOLD1,-3.357429,-1.4277916,0.0007867094121453266,0.002754565646548225,CD4+ T Cells,downregulated
GRAP,-3.3666785,-1.088353,0.0007607930725382045,0.0026706081597461873,CD4+ T Cells,downregulated
NIPSNAP1,-3.4191759,-1.2401943,0.0006281109938924176,0.0022232601682360678,CD4+ T Cells,downregulated
AC025171.2,-3.4614637,-1.4518665,0.0005372464669169857,0.0019155767191475189,CD4+ T Cells,downregulated
AP000787.1,-3.4831622,-1.1333593,0.0004955283105843117,0.0017733286457764037,CD4+ T Cells,downregulated
LINC02361,-3.5021844,-1.6734222,0.0004614601769016777,0.0016571480880397489,CD4+ T Cells,downregulated
CEP68,-3.5064204,-1.3480467,0.0004541773447910731,0.00163241268220169,CD4+ T Cells,downregulated
OXR1,-3.5065138,-1.2555616,0.0004540176389042939,0.0016321934118609367,CD4+ T Cells,downregulated
TRG-AS1,-3.5288458,-1.2033701,0.00041737617522613017,0.0015050479305962745,CD4+ T Cells,downregulated
AC012615.1,-3.535518,-1.6026697,0.0004069767955476847,0.0014688291724076958,CD4+ T Cells,downregulated
C16orf54,-3.5979247,-1.1584374,0.00032076639901989823,0.0011673666242500126,CD4+ T Cells,downregulated
LEF1-AS1,-3.6322758,-1.6395398,0.00028093264136913533,0.0010271463830027396,CD4+ T Cells,downregulated
OMA1,-3.6338599,-1.2456168,0.00027921264312617437,0.0010219874899020684,CD4+ T Cells,downregulated
CTSF,-3.6442013,-3.9743214,0.00026822339982003775,0.0009830696726116942,CD4+ T Cells,downregulated
GATAD1,-3.6508062,-1.0725485,0.0002614185416637627,0.0009596178520518632,CD4+ T Cells,downregulated
SCRN2,-3.6571205,-1.33312,0.0002550645142141223,0.000937542091922414,CD4+ T Cells,downregulated
LYRM9,-3.6911116,-1.3263135,0.0002232762061281277,0.000825652643278365,CD4+ T Cells,downregulated
ZSCAN18,-3.7038844,-1.4346038,0.00021232315391001193,0.0007863802903045616,CD4+ T Cells,downregulated
LINC00402,-3.710662,-3.441934,0.00020671809163871858,0.0007661356076713333,CD4+ T Cells,downregulated
ZFP90,-3.744797,-1.1370618,0.00018053977498458702,0.0006725808197612335,CD4+ T Cells,downregulated
LINC00662,-3.785911,-1.1827654,0.0001531464207901865,0.0005742817144234273,CD4+ T Cells,downregulated
C12orf76,-3.7977407,-1.3735129,0.00014602098709181227,0.0005485572611397773,CD4+ T Cells,downregulated
FXYD1,-3.8400934,-1.7324002,0.0001229875807443385,0.0004644543555079072,CD4+ T Cells,downregulated
GPC2,-3.8442476,-2.4971523,0.00012092284864043348,0.000456865695217466,CD4+ T Cells,downregulated
DNAJC4,-3.9053035,-1.0863907,9.410725229201558e-05,0.00035838186452128064,CD4+ T Cells,downregulated
TMEM245,-3.9133098,-1.1122384,9.103963855114044e-05,0.0003469745339295251,CD4+ T Cells,downregulated
VSIG1,-3.9239922,-3.4490547,8.709359765672928e-05,0.0003323948360141546,CD4+ T Cells,downregulated
MAP3K5,-3.9268146,-1.5484747,8.607832583716515e-05,0.00032882357920286444,CD4+ T Cells,downregulated
GIMAP8,-3.9321496,-1.3887969,8.418962665750646e-05,0.00032198054024865503,CD4+ T Cells,downregulated
AL118516.1,-3.9394913,-1.1225153,8.165459134261486e-05,0.0003125745317205606,CD4+ T Cells,downregulated
NAAA,-3.949041,-1.0175691,7.846498685450828e-05,0.00030099176237833534,CD4+ T Cells,downregulated
CBX7,-3.952132,-1.0469795,7.745800426707355e-05,0.0002973358905674548,CD4+ T Cells,downregulated
AC013264.1,-3.9840374,-2.368583,6.775419726256384e-05,0.00026160428674550974,CD4+ T Cells,downregulated
TMEM42,-4.0087886,-1.493358,6.1031044106663375e-05,0.00023669567926639125,CD4+ T Cells,downregulated
MRNIP,-4.0267572,-1.2194384,5.655136829764487e-05,0.00022004470059721254,CD4+ T Cells,downregulated
TRIB2,-4.029829,-1.4640912,5.5817392238716345e-05,0.00021734217458244698,CD4+ T Cells,downregulated
KRT73-AS1,-4.0364676,-25.84861,5.426201912318522e-05,0.00021143520505186475,CD4+ T Cells,downregulated
PITPNA-AS1,-4.068227,-1.0482326,4.737229292992941e-05,0.0001854190788597024,CD4+ T Cells,downregulated
MIAT,-4.0833755,-1.3481306,4.438623789623163e-05,0.00017406099504149454,CD4+ T Cells,downregulated
PAXIP1-AS1,-4.1132574,-1.3004233,3.901145778338458e-05,0.00015363955164654223,CD4+ T Cells,downregulated
KDM7A-DT,-4.157521,-2.003672,3.217202116951498e-05,0.00012770732455119282,CD4+ T Cells,downregulated
RPARP-AS1,-4.160775,-1.6072303,3.171694059059027e-05,0.00012599160378251053,CD4+ T Cells,downregulated
DPYD,-4.1774116,-1.7233647,2.948449954506309e-05,0.00011740553069508989,CD4+ T Cells,downregulated
LINC01725,-4.193194,-5.3877125,2.7505392008022165e-05,0.0001097627093717815,CD4+ T Cells,downregulated
FAAH2,-4.2002406,-1.5268191,2.6663166298428653e-05,0.00010663332069579557,CD4+ T Cells,downregulated
TTC28-AS1,-4.2204914,-1.2061436,2.43770181642383e-05,9.796421613171538e-05,CD4+ T Cells,downregulated
GARS-DT,-4.2284617,-1.3239517,2.35294323163728e-05,9.462699956611308e-05,CD4+ T Cells,downregulated
NCMAP-DT,-4.2490225,-1.5949425,2.1470522582140317e-05,8.659951998557425e-05,CD4+ T Cells,downregulated
FAM214A,-4.266346,-1.2580746,1.9870075687648692e-05,8.047794309249239e-05,CD4+ T Cells,downregulated
GPA33,-4.2789407,-25.90077,1.8778471010356188e-05,7.628090766353729e-05,CD4+ T Cells,downregulated
AL365361.1,-4.281811,-1.7721924,1.8537816503419403e-05,7.532183575357413e-05,CD4+ T Cells,downregulated
C2orf74,-4.3018346,-1.3477664,1.6938989272562217e-05,6.911425255375311e-05,CD4+ T Cells,downregulated
CD84,-4.3018823,-1.3100374,1.693531936075031e-05,6.911425255375311e-05,CD4+ T Cells,downregulated
AC026979.2,-4.331443,-1.5467037,1.4813525336053972e-05,6.089268418650871e-05,CD4+ T Cells,downregulated
LINC00243,-4.3443885,-3.7165747,1.3966408855826461e-05,5.752490740941524e-05,CD4+ T Cells,downregulated
PLEKHB1,-4.4493403,-2.6426916,8.61345125008149e-06,3.6079190304609315e-05,CD4+ T Cells,downregulated
RASSF3,-4.450768,-1.4435982,8.556368595994519e-06,3.5849168348609414e-05,CD4+ T Cells,downregulated
FAM111A,-4.4827814,-1.1287705,7.367632586757224e-06,3.102585691041615e-05,CD4+ T Cells,downregulated
HAGHL,-4.4885583,-2.5228496,7.170677907802826e-06,3.023495679789274e-05,CD4+ T Cells,downregulated
GIMAP6,-4.534569,-1.0351173,5.7721350702542654e-06,2.4519341807550678e-05,CD4+ T Cells,downregulated
AL109741.1,-4.5356727,-4.5684586,5.742020881568645e-06,2.4397687389131726e-05,CD4+ T Cells,downregulated
ARHGEF18,-4.540345,-1.618075,5.616216466639991e-06,2.3918457818394418e-05,CD4+ T Cells,downregulated
WAKMAR2,-4.5754166,-1.8025671,4.752737778437729e-06,2.039336394447969e-05,CD4+ T Cells,downregulated
MORN3,-4.604497,-2.8539152,4.134638813211886e-06,1.7824432235162922e-05,CD4+ T Cells,downregulated
DPH5,-4.621748,-1.0110328,3.805197638485055e-06,1.642990949024213e-05,CD4+ T Cells,downregulated
LINC01550,-4.6239247,-1.0401212,3.7654613152660816e-06,1.6271082772551658e-05,CD4+ T Cells,downregulated
RNF157,-4.6336064,-1.65608,3.5934972467196984e-06,1.5552385231354005e-05,CD4+ T Cells,downregulated
ZSCAN16-AS1,-4.66065,-1.1197431,3.1521295849720804e-06,1.3692347503725584e-05,CD4+ T Cells,downregulated
AL592183.1,-4.6613193,-1.8784634,3.1418900869381125e-06,1.3651454642063997e-05,CD4+ T Cells,downregulated
TIPARP,-4.669844,-1.5505962,3.0142861189391003e-06,1.3121150183968386e-05,CD4+ T Cells,downregulated
ADPRM,-4.6932173,-1.4114397,2.689413511098388e-06,1.175649781470633e-05,CD4+ T Cells,downregulated
IL10RA,-4.7008495,-1.0436765,2.590815188837571e-06,1.1349486298756798e-05,CD4+ T Cells,downregulated
PRKY,-4.780863,-1.3660991,1.7454457802682495e-06,7.730165203078748e-06,CD4+ T Cells,downregulated
ZNF33B,-4.7923803,-1.7244337,1.6481418125311314e-06,7.320795367667826e-06,CD4+ T Cells,downregulated
ZNF91,-4.8094945,-1.1208905,1.5131243388627877e-06,6.742801722385858e-06,CD4+ T Cells,downregulated
SYNM,-4.82605,-2.3311672,1.3926779639575343e-06,6.212763822488737e-06,CD4+ T Cells,downregulated
CSAD,-4.8353257,-1.4790105,1.3292786079365757e-06,5.94115684849923e-06,CD4+ T Cells,downregulated
KANSL1-AS1,-4.8400702,-1.9264128,1.2979314366584184e-06,5.804189336944366e-06,CD4+ T Cells,downregulated
CYB561D2-1,-4.8492527,-3.3390594,1.2392742913745452e-06,5.552392022882919e-06,CD4+ T Cells,downregulated
ING4,-4.863132,-1.073599,1.1554279918087966e-06,5.182346813274225e-06,CD4+ T Cells,downregulated
NFIA,-4.8986087,-3.0505652,9.651771965963933e-07,4.352641205376208e-06,CD4+ T Cells,downregulated
ZMAT1,-4.902019,-1.8423456,9.48566976667604e-07,4.283575121013699e-06,CD4+ T Cells,downregulated
RBM43,-4.905177,-1.1527731,9.334298164527487e-07,4.217521550458772e-06,CD4+ T Cells,downregulated
SULT1B1,-4.912255,-4.933014,9.003490849194095e-07,4.071389887151292e-06,CD4+ T Cells,downregulated
CALCOCO1,-5.040964,-1.48254,4.631928459678375e-07,2.1325201128475696e-06,CD4+ T Cells,downregulated
SH3YL1,-5.0503383,-1.0232426,4.410284002597161e-07,2.0343895830111368e-06,CD4+ T Cells,downregulated
GNB5,-5.0601544,-1.2449068,4.189175207189073e-07,1.93563538422145e-06,CD4+ T Cells,downregulated
CLUAP1,-5.0630846,-1.1815541,4.125266727160236e-07,1.9071718162440263e-06,CD4+ T Cells,downregulated
RAD51-AS1,-5.0701213,-1.2467426,3.975620900416047e-07,1.8400459790142784e-06,CD4+ T Cells,downregulated
ZNF766,-5.1084614,-1.123112,3.247930834819613e-07,1.5104339768113595e-06,CD4+ T Cells,downregulated
NHLRC3,-5.1148286,-1.1003453,3.1402635375023933e-07,1.4620083930089269e-06,CD4+ T Cells,downregulated
TP53TG1,-5.128208,-1.3472213,2.9251267555239474e-07,1.3649215901833951e-06,CD4+ T Cells,downregulated
HEXD,-5.324237,-1.1675967,1.0137764046875862e-07,4.863597448308272e-07,CD4+ T Cells,downregulated
C11orf1,-5.3733625,-1.3397349,7.72817776315395e-08,3.725973051582416e-07,CD4+ T Cells,downregulated
ZFP14,-5.41842,-1.4083388,6.012809498449409e-08,2.9202299757961195e-07,CD4+ T Cells,downregulated
AC138150.1,-5.426983,-2.3398712,5.731459216109428e-08,2.7860417712169786e-07,CD4+ T Cells,downregulated
PLCL1,-5.492642,-2.1872041,3.959652026769716e-08,1.9476729793780725e-07,CD4+ T Cells,downregulated
AP002387.2,-5.5112996,-1.1410924,3.5619422468776156e-08,1.7572744312832675e-07,CD4+ T Cells,downregulated
NR1D2,-5.515348,-2.4607227,3.48090118765865e-08,1.7193447712159824e-07,CD4+ T Cells,downregulated
IPCEF1,-5.5158257,-1.3387889,3.471460265953904e-08,1.7151938577257156e-07,CD4+ T Cells,downregulated
NLRP1,-5.5187826,-1.3945706,3.413562396915566e-08,1.6870914930601529e-07,CD4+ T Cells,downregulated
TMEM63A,-5.5199394,-1.7462922,3.391166642357027e-08,1.6770252022924093e-07,CD4+ T Cells,downregulated
TMEM45B,-5.5556655,-3.561191,2.7655587340948116e-08,1.374220095724937e-07,CD4+ T Cells,downregulated
SPON1,-5.6392283,-1.6363664,1.7081381330648838e-08,8.578038356056478e-08,CD4+ T Cells,downregulated
KDM7A,-5.6501436,-1.1880357,1.6031387586941774e-08,8.06789581634985e-08,CD4+ T Cells,downregulated
THRA,-5.7305217,-2.1494062,1.001222632809473e-08,5.1055253403546885e-08,CD4+ T Cells,downregulated
AL662844.4,-5.8050437,-1.9957604,6.434922239499325e-09,3.3109617011387786e-08,CD4+ T Cells,downregulated
ABTB1,-5.838838,-1.0845311,5.256616997974151e-09,2.713976749781409e-08,CD4+ T Cells,downregulated
KLF3-AS1,-5.854138,-6.511586,4.7949074294190105e-09,2.4849070561047376e-08,CD4+ T Cells,downregulated
AC100810.1,-5.923596,-1.2701389,3.1497678811018915e-09,1.647823835804555e-08,CD4+ T Cells,downregulated
SMIM27,-5.9428225,-1.1807561,2.8015613197099227e-09,1.468909941155453e-08,CD4+ T Cells,downregulated
ANKRD26,-6.020356,-1.5984194,1.7403352039156879e-09,9.239140695715483e-09,CD4+ T Cells,downregulated
TRIM73,-6.0577073,-1.1914582,1.3807529019773894e-09,7.379932365869454e-09,CD4+ T Cells,downregulated
PCMTD2,-6.14853,-1.7146964,7.820425998741802e-10,4.2304999915339605e-09,CD4+ T Cells,downregulated
LINC00649,-6.2223706,-2.0431778,4.89698542846957e-10,2.6779579375198834e-09,CD4+ T Cells,downregulated
DUSP16,-6.2236524,-1.2020669,4.857131084812733e-10,2.657921136649509e-09,CD4+ T Cells,downregulated
PHF10,-6.254048,-1.0283561,3.9994777995229736e-10,2.1973210754389173e-09,CD4+ T Cells,downregulated
ACSL6,-6.477259,-3.2662578,9.340373304195685e-11,5.253801133723947e-10,CD4+ T Cells,downregulated
AL121839.2,-6.662166,-2.3061264,2.698205245005016e-11,1.559057307360166e-10,CD4+ T Cells,downregulated
C16orf74,-6.884823,-4.72698,5.785948260020897e-12,3.429470479425289e-11,CD4+ T Cells,downregulated
GKAP1,-6.919925,-2.065965,4.518824569357031e-12,2.6851527812956246e-11,CD4+ T Cells,downregulated
PDCD4-AS1,-6.996965,-3.4257464,2.6156702357682195e-12,1.567790456284851e-11,CD4+ T Cells,downregulated
IL6R,-7.001652,-2.2261682,2.529618743525484e-12,1.5173124831948108e-11,CD4+ T Cells,downregulated
BCL9L,-7.069622,-1.51459,1.55356245980416e-12,9.379796421241838e-12,CD4+ T Cells,downregulated
HSD17B11,-7.1348224,-1.1012539,9.691209915661056e-13,5.913783703885125e-12,CD4+ T Cells,downregulated
SLC8B1,-7.1480703,-1.6358162,8.800611717855776e-13,5.374287886934304e-12,CD4+ T Cells,downregulated
EPHX2,-7.2207637,-2.441227,5.169638989984136e-13,3.176897806665465e-12,CD4+ T Cells,downregulated
AC093157.1,-7.233085,-2.3717287,4.72142576211291e-13,2.904695603722515e-12,CD4+ T Cells,downregulated
XPC,-7.4745073,-1.1035315,7.749356351267611e-14,4.88939740484214e-13,CD4+ T Cells,downregulated
MAD1L1,-7.5629277,-1.071678,3.9409624595670805e-14,2.519199698255153e-13,CD4+ T Cells,downregulated
SHISAL2A,-7.580707,-1.5815859,3.436770465337846e-14,2.2028633017555026e-13,CD4+ T Cells,downregulated
SCML4,-7.681941,-2.2932749,1.5669611384735426e-14,1.0177861880179487e-13,CD4+ T Cells,downregulated
P2RY8,-7.742068,-1.2707086,9.781276878417268e-15,6.416222758365187e-14,CD4+ T Cells,downregulated
KLHL24,-7.754531,-1.3709073,8.867057088647559e-15,5.828081203297483e-14,CD4+ T Cells,downregulated
DEAF1,-7.776894,-1.1657088,7.432678217776206e-15,4.9028400353954976e-14,CD4+ T Cells,downregulated
FAM200B,-7.800421,-1.5076635,6.170089391957714e-15,4.084658457758395e-14,CD4+ T Cells,downregulated
ZNF83,-7.8584385,-1.8604442,3.889515301170924e-15,2.5946314859001034e-14,CD4+ T Cells,downregulated
PACS1,-7.8701315,-1.1518164,3.5426932033169114e-15,2.368048403526749e-14,CD4+ T Cells,downregulated
ATP2B4,-7.9275246,-1.5584927,2.235572117216952e-15,1.4997832090229915e-14,CD4+ T Cells,downregulated
GPCPD1,-7.975282,-1.4862148,1.5203328037489387e-15,1.025356589543075e-14,CD4+ T Cells,downregulated
PDK1,-8.045676,-1.5917346,8.577057565971411e-16,5.82739527397162e-15,CD4+ T Cells,downregulated
SESN3,-8.0859,-1.0307057,6.170684859548455e-16,4.2149779232694254e-15,CD4+ T Cells,downregulated
DIP2A,-8.135411,-1.5939335,4.1054081370906666e-16,2.820570600875295e-15,CD4+ T Cells,downregulated
BIN1,-8.260727,-1.0220816,1.4478773311715512e-16,1.0073011117199807e-15,CD4+ T Cells,downregulated
AC005842.1,-8.52139,-3.230038,1.5764974684725376e-17,1.129083526900405e-16,CD4+ T Cells,downregulated
FXYD7,-8.617456,-2.8765326,6.845761674396866e-18,4.9587543061542254e-17,CD4+ T Cells,downregulated
SELPLG,-8.625739,-1.508427,6.368004358993611e-18,4.618758249327954e-17,CD4+ T Cells,downregulated
TACC3,-8.67258,-1.1824597,4.224389368912771e-18,3.070713274448813e-17,CD4+ T Cells,downregulated
PCMTD1,-8.78284,-1.1760414,1.5939784414103117e-18,1.1767688163215323e-17,CD4+ T Cells,downregulated
TMIGD2,-8.884508,-1.3732531,6.420406887332375e-19,4.780471350554502e-18,CD4+ T Cells,downregulated
ZFP36,-8.93727,-1.2525909,3.989038977336835e-19,2.9876239840679006e-18,CD4+ T Cells,downregulated
RASGRP1,-9.0318985,-1.0123515,1.6871828057596118e-19,1.2798597274700322e-18,CD4+ T Cells,downregulated
CDC25B,-9.091073,-2.388883,9.80663795871029e-20,7.463063595176809e-19,CD4+ T Cells,downregulated
NOG,-9.17189,-2.51857,4.647960316872353e-20,3.571715602235971e-19,CD4+ T Cells,downregulated
SUN2,-9.182308,-1.0307577,4.2194654342330894e-20,3.245455808647098e-19,CD4+ T Cells,downregulated
TSPAN14,-9.260568,-1.236236,2.0334857198431307e-20,1.5787677628660027e-19,CD4+ T Cells,downregulated
ARRDC2,-9.410428,-1.7860885,4.941226014910287e-21,3.900384468189567e-20,CD4+ T Cells,downregulated
FGD3,-9.450296,-1.1510049,3.3787316513839745e-21,2.670845378534263e-20,CD4+ T Cells,downregulated
STK38,-9.509379,-1.6721262,1.918038026915586e-21,1.5271350433848362e-20,CD4+ T Cells,downregulated
KLRB1,-9.613464,-1.8558834,7.014827056155072e-22,5.658741220860314e-21,CD4+ T Cells,downregulated
PCED1B,-9.76991,-1.521915,1.5158668041505564e-22,1.2440639871085733e-21,CD4+ T Cells,downregulated
SAMHD1,-9.79372,-1.037008,1.1980482799448e-22,9.861684621924915e-22,CD4+ T Cells,downregulated
LPAR6,-9.813367,-2.6396463,9.862218068040758e-23,8.138298412734032e-22,CD4+ T Cells,downregulated
ZC3H6,-9.989836,-2.3869464,1.6886188725009254e-23,1.4203809915843238e-22,CD4+ T Cells,downregulated
AQP3,-10.011268,-1.009156,1.3599907326429855e-23,1.1474574870263803e-22,CD4+ T Cells,downregulated
ANK3,-10.058991,-1.2399055,8.385323738668935e-24,7.118485557821775e-23,CD4+ T Cells,downregulated
NME3,-10.146478,-1.3216977,3.435385543584555e-24,2.9405264355205897e-23,CD4+ T Cells,downregulated
MX2,-10.351202,-1.034168,4.1326523500420193e-25,3.6178756968049165e-24,CD4+ T Cells,downregulated
FTX,-10.376834,-1.1890385,3.1608500004556164e-25,2.7803710881667303e-24,CD4+ T Cells,downregulated
SLC2A4RG,-10.377421,-2.2366135,3.1414472420682436e-25,2.764774509956495e-24,CD4+ T Cells,downregulated
GRAMD1A,-10.389475,-1.4063382,2.7687456013467294e-25,2.4406581028502593e-24,CD4+ T Cells,downregulated
TNFSF13B,-10.496828,-1.6368363,8.933128824248457e-26,7.97232333332956e-25,CD4+ T Cells,downregulated
PIM2,-10.52384,-1.412328,6.708244857461933e-26,5.999688761917144e-25,CD4+ T Cells,downregulated
AC008875.3,-10.589854,-1.1495678,3.3210825134922404e-26,2.989697415657114e-25,CD4+ T Cells,downregulated
CMTM7,-10.811061,-1.1269152,3.0511925135008823e-27,2.8063164958711954e-26,CD4+ T Cells,downregulated
ITGA6,-10.838539,-2.4018102,2.2605259444770194e-27,2.086066827221901e-26,CD4+ T Cells,downregulated
STMN1,-10.866282,-1.1543981,1.6686163820123458e-27,1.543283507233678e-26,CD4+ T Cells,downregulated
FBLN5,-10.918965,-2.7640073,9.355595764115013e-28,8.706442720943724e-27,CD4+ T Cells,downregulated
PSMB8-AS1,-11.033435,-1.1928269,2.63601317437479e-28,2.4838603911473448e-27,CD4+ T Cells,downregulated
RBL2,-11.233601,-1.1205506,2.7887610462259095e-29,2.684385414519084e-28,CD4+ T Cells,downregulated
BIRC2,-11.283912,-1.1901445,1.5757914650794276e-29,1.5230194890717997e-28,CD4+ T Cells,downregulated
ILF3-DT,-11.311683,-1.1878184,1.1486573954123328e-29,1.115405011622651e-28,CD4+ T Cells,downregulated
SERINC5,-11.674671,-1.815621,1.7172864968030878e-31,1.7305768919946778e-30,CD4+ T Cells,downregulated
SLC25A45,-11.698282,-2.674672,1.3005966250247942e-31,1.3138647763002455e-30,CD4+ T Cells,downregulated
RETREG1,-11.7125,-1.323921,1.0998829648463934e-31,1.1131434877395844e-30,CD4+ T Cells,downregulated
AC245407.2,-11.713541,-2.8351877,1.0864504081923136e-31,1.100222314775033e-30,CD4+ T Cells,downregulated
UCP2,-11.727353,-1.0703564,9.229980998695331e-32,9.369932214574873e-31,CD4+ T Cells,downregulated
DBP,-11.73932,-3.5236788,8.012848096211778e-32,8.154367321049487e-31,CD4+ T Cells,downregulated
APBA2,-11.891431,-2.2246566,1.3114034581558392e-32,1.3520373433617901e-31,CD4+ T Cells,downregulated
LDLRAP1,-12.107461,-2.1744695,9.643295810623115e-34,1.0144477278643414e-32,CD4+ T Cells,downregulated
ANXA2R,-12.145794,-1.5621831,6.039359690439507e-34,6.377579259310226e-33,CD4+ T Cells,downregulated
GPR155,-12.196385,-2.4108312,3.24929668103404e-34,3.4466721753854985e-33,CD4+ T Cells,downregulated
SNHG14,-12.269753,-1.3971839,1.3165396733267158e-34,1.4064351794446964e-33,CD4+ T Cells,downregulated
CCDC66,-12.406771,-1.0396509,2.4014354038744683e-35,2.597288245511582e-34,CD4+ T Cells,downregulated
CSGALNACT1,-12.519895,-2.6351764,5.811232495466863e-36,6.351642549737972e-35,CD4+ T Cells,downregulated
TMEM238,-12.6043,-1.7321705,1.9994048933061917e-36,2.2101710374735622e-35,CD4+ T Cells,downregulated
AC008555.4,-13.165537,-3.2415953,1.3854859473540165e-39,1.6055908277080149e-38,CD4+ T Cells,downregulated
TCP11L2,-13.363099,-2.6939025,9.933985925907987e-41,1.1692407491582944e-39,CD4+ T Cells,downregulated
TC2N,-13.380682,-1.7509288,7.842458411244841e-41,9.243815733909903e-40,CD4+ T Cells,downregulated
GIMAP2,-13.417692,-1.7950132,4.763168604445035e-41,5.622306867359568e-40,CD4+ T Cells,downregulated
PIK3R1,-13.551835,-1.0986328,7.727425069415217e-42,9.233267946020191e-41,CD4+ T Cells,downregulated
CD27,-13.937635,-1.1295062,3.7413131303637085e-44,4.613728205579765e-43,CD4+ T Cells,downregulated
ABHD14B,-14.016792,-1.9079579,1.2305280334179015e-44,1.5277208775249127e-43,CD4+ T Cells,downregulated
JUN,-14.029958,-1.0709367,1.0221183232004836e-44,1.2708850158470975e-43,CD4+ T Cells,downregulated
DYRK2,-14.374517,-1.4774777,7.478952404111861e-47,9.535808473924276e-46,CD4+ T Cells,downregulated
STMN3,-14.639078,-2.4420464,1.5819926409174046e-48,2.0697319859850568e-47,CD4+ T Cells,downregulated
RASA3,-14.683987,-2.5077438,8.16458800779341e-49,1.0724209045661607e-47,CD4+ T Cells,downregulated
BTN3A2,-14.75925,-1.1350921,2.6824672593086404e-49,3.5573344881465106e-48,CD4+ T Cells,downregulated
CCDC18-AS1,-14.9179735,-2.0384493,2.518055733659608e-50,3.377217166871771e-49,CD4+ T Cells,downregulated
RASGRP2,-15.005564,-2.8873196,6.751519786251043e-51,9.129180924385404e-50,CD4+ T Cells,downregulated
TMEM204,-15.151446,-2.3832893,7.411687946578527e-52,1.0146281752696116e-50,CD4+ T Cells,downregulated
TXK,-15.5848875,-2.9517746,9.222594443753809e-55,1.3091334276082124e-53,CD4+ T Cells,downregulated
