names,scores,logfoldchanges,pvals,pvals_adj,Cell type,Regulation
BIN2,-17.207184,-2.0580056,2.3456345035682215e-66,1.1537703089086164e-65,CD4+ T Cells,downregulated
MHENCR,-17.228043,-2.8262568,1.6359581489523204e-66,8.058933544600692e-66,CD4+ T Cells,downregulated
RSRP1,-18.366474,-1.3646902,2.43743344674377e-75,1.284098021943349e-74,CD4+ T Cells,downregulated
AKAP13,-18.39679,-1.2543265,1.393820120670623e-75,7.350001063625666e-75,CD4+ T Cells,downregulated
P2RY10,-18.594492,-2.930452,3.560717326139861e-77,1.901924496846734e-76,CD4+ T Cells,downregulated
TNRC6B,-18.97695,-1.5599842,2.645167121766039e-80,1.4408145155680165e-79,CD4+ T Cells,downregulated
SORL1,-19.341,-2.488904,2.4272250076804573e-83,1.351027261932404e-82,CD4+ T Cells,downregulated
JUN,-19.498774,-2.1017163,1.1244568565161636e-84,6.309855119174685e-84,CD4+ T Cells,downregulated
ADD3,-19.732876,-2.4371858,1.1257921952393358e-86,6.380132122231973e-86,CD4+ T Cells,downregulated
ZBTB20,-20.413544,-3.2763546,1.267527111659995e-92,7.417231367841945e-92,CD4+ T Cells,downregulated
H1FX,-21.039352,-1.2398648,2.8625997419155994e-98,1.7283246415501377e-97,CD4+ T Cells,downregulated
KLF3,-21.248512,-2.437844,3.402792325668664e-100,2.0772232074412215e-99,CD4+ T Cells,downregulated
AAK1,-21.261692,-1.3988869,2.5698428938552063e-100,1.5710717905982825e-99,CD4+ T Cells,downregulated
PASK,-21.296537,-2.5996366,1.2223083616902057e-100,7.48918613459464e-100,CD4+ T Cells,downregulated
GIMAP5,-21.722633,-1.2018118,1.2538161962065272e-104,7.830195784239932e-104,CD4+ T Cells,downregulated
EMB,-21.746958,-1.9968216,7.381663776959265e-105,4.6238853742263395e-104,CD4+ T Cells,downregulated
PPP2R5C,-23.353235,-1.1561003,1.2777068013909827e-120,8.624260152899054e-120,CD4+ T Cells,downregulated
TSC22D3,-23.44439,-2.3665977,1.508119613443511e-121,1.0254841302432294e-120,CD4+ T Cells,downregulated
GCC2,-24.157595,-1.1527416,6.21331371098245e-129,4.3741834328870486e-128,CD4+ T Cells,downregulated
LSP1,-24.184994,-1.7797081,3.200431646628083e-129,2.2540689156852046e-128,CD4+ T Cells,downregulated
MAL,-24.476015,-2.602247,2.6603061658577507e-132,1.9127601332517228e-131,CD4+ T Cells,downregulated
ZFP36L2,-24.605265,-1.1241136,1.1094684202340885e-133,8.018915762854511e-133,CD4+ T Cells,downregulated
GPSM3,-24.643688,-1.5522697,4.300650659695995e-134,3.113829245157297e-133,CD4+ T Cells,downregulated
CRIP1,-24.877668,-1.669298,1.298262345207158e-136,9.53770075641527e-136,CD4+ T Cells,downregulated
ARL4C,-24.959055,-1.2341232,1.7028437248411535e-137,1.2565786112315107e-136,CD4+ T Cells,downregulated
EPB41,-25.081652,-1.7795712,7.886620046097305e-139,5.869533559959996e-138,CD4+ T Cells,downregulated
CAMK4,-25.86911,-2.51771,1.4832384746132305e-147,1.1413827200874359e-146,CD4+ T Cells,downregulated
BTG2,-25.87436,-2.057367,1.2946699239656008e-147,9.967391309413007e-147,CD4+ T Cells,downregulated
SYNE2,-25.925867,-2.0951502,3.403427010377623e-148,2.634947213043762e-147,CD4+ T Cells,downregulated
PLAAT4,-26.487005,-1.9466441,1.3681940244656976e-154,1.090401184703096e-153,CD4+ T Cells,downregulated
TRAF3IP3,-27.290337,-1.9339354,5.5238489624952095e-164,4.594964300441815e-163,CD4+ T Cells,downregulated
FCMR,-27.833076,-2.5253959,1.726504061211571e-170,1.477040748073241e-169,CD4+ T Cells,downregulated
CD37,-28.001976,-1.1848156,1.5372291928723352e-172,1.3240187063817608e-171,CD4+ T Cells,downregulated
RIPOR2,-28.89422,-1.9339029,1.4112371491611674e-183,1.273888031423484e-182,CD4+ T Cells,downregulated
DDX17,-28.90786,-1.0702928,9.510368697852619e-184,8.589457518098785e-183,CD4+ T Cells,downregulated
GIMAP1,-28.995773,-2.2210305,7.438533724744774e-185,6.736639222678222e-184,CD4+ T Cells,downregulated
SNHG32,-29.690561,-2.185723,1.0165836812543113e-193,9.562710089250595e-193,CD4+ T Cells,downregulated
CYBA,-29.723402,-1.028255,3.8279699419736825e-194,3.607016463271726e-193,CD4+ T Cells,downregulated
PDE3B,-30.415556,-3.5470114,3.4209914573535565e-203,3.3494929384402463e-202,CD4+ T Cells,downregulated
RPS4Y1,-30.548162,-1.1207969,5.9814902029656625e-205,5.8983842269793176e-204,CD4+ T Cells,downregulated
STK17A,-30.650288,-1.1323465,2.619426889418386e-206,2.6047782603915725e-205,CD4+ T Cells,downregulated
EVL,-31.23828,-1.3471229,3.2209611590617366e-214,3.2920293379112445e-213,CD4+ T Cells,downregulated
ATM,-33.484764,-2.8427317,8.032038560441862e-246,9.147783861847595e-245,CD4+ T Cells,downregulated
PBXIP1,-33.61027,-3.5511591,1.1874373795990538e-247,1.3608213407089086e-246,CD4+ T Cells,downregulated
VAMP2,-33.667854,-1.4923972,1.708584280722095e-248,1.9607812803817687e-247,CD4+ T Cells,downregulated
JUNB,-33.719654,-1.4532942,2.978260458210413e-249,3.4297697212691923e-248,CD4+ T Cells,downregulated
MBP,-34.466198,-1.961468,2.5756613921029795e-260,3.0954732878784136e-259,CD4+ T Cells,downregulated
SOCS3,-34.755024,-2.3195393,1.1638046944106825e-264,1.419309604090668e-263,CD4+ T Cells,downregulated
BCL11B,-34.925014,-1.2024499,3.102326957858305e-267,3.842934899033917e-266,CD4+ T Cells,downregulated
GIMAP4,-35.01159,-1.6369828,1.499092103422391e-268,1.8639463243831638e-267,CD4+ T Cells,downregulated
LAPTM5,-38.710556,-1.7345275,0.0,1e-300,CD4+ T Cells,downregulated
CXCR4,-39.050884,-2.656074,0.0,1e-300,CD4+ T Cells,downregulated
LINC00861,-39.22233,-6.620812,0.0,1e-300,CD4+ T Cells,downregulated
SELL,-39.660294,-1.5714345,0.0,1e-300,CD4+ T Cells,downregulated
N4BP2L2,-40.980503,-1.3980894,0.0,1e-300,CD4+ T Cells,downregulated
TCF7,-42.501698,-2.1186066,0.0,1e-300,CD4+ T Cells,downregulated
LIMD2,-42.629322,-1.2557765,0.0,1e-300,CD4+ T Cells,downregulated
YPEL3,-44.519634,-3.6997304,0.0,1e-300,CD4+ T Cells,downregulated
PNISR,-44.851707,-1.1299555,0.0,1e-300,CD4+ T Cells,downregulated
COMMD6,-45.386776,-1.4720175,0.0,1e-300,CD4+ T Cells,downregulated
GIMAP7,-45.500328,-1.4147925,0.0,1e-300,CD4+ T Cells,downregulated
LEPROTL1,-46.739647,-1.7224443,0.0,1e-300,CD4+ T Cells,downregulated
TLE5,-47.26583,-1.2907243,0.0,1e-300,CD4+ T Cells,downregulated
JAK1,-47.519375,-1.6270416,0.0,1e-300,CD4+ T Cells,downregulated
CCNI,-47.593388,-1.1761556,0.0,1e-300,CD4+ T Cells,downregulated
FXYD5,-49.145744,-1.0793698,0.0,1e-300,CD4+ T Cells,downregulated
PIK3IP1,-50.07759,-3.6472201,0.0,1e-300,CD4+ T Cells,downregulated
IKZF1,-50.319756,-1.7567463,0.0,1e-300,CD4+ T Cells,downregulated
SRSF5,-53.570194,-1.2030871,0.0,1e-300,CD4+ T Cells,downregulated
NOP53,-53.643406,-1.4218835,0.0,1e-300,CD4+ T Cells,downregulated
CD52,-53.7103,-2.7081158,0.0,1e-300,CD4+ T Cells,downregulated
PTPRC,-54.012146,-1.2727435,0.0,1e-300,CD4+ T Cells,downregulated
PRMT2,-54.782623,-2.8861403,0.0,1e-300,CD4+ T Cells,downregulated
LTB,-54.844917,-2.0234716,0.0,1e-300,CD4+ T Cells,downregulated
FYB1,-59.79962,-2.5285697,0.0,1e-300,CD4+ T Cells,downregulated
PDCD4,-60.17299,-2.890095,0.0,1e-300,CD4+ T Cells,downregulated
ARHGDIB,-61.034466,-1.8493253,0.0,1e-300,CD4+ T Cells,downregulated
PFDN5,-61.67128,-1.0319699,0.0,1e-300,CD4+ T Cells,downregulated
IL7R,-61.894176,-2.83973,0.0,1e-300,CD4+ T Cells,downregulated
PNRC1,-62.213596,-2.3774664,0.0,1e-300,CD4+ T Cells,downregulated
GAS5,-62.86196,-1.7652929,0.0,1e-300,CD4+ T Cells,downregulated
KLF2,-64.44529,-5.766005,0.0,1e-300,CD4+ T Cells,downregulated
ITM2B,-65.32584,-2.2762632,0.0,1e-300,CD4+ T Cells,downregulated
EEF1D,-66.16612,-1.1746613,0.0,1e-300,CD4+ T Cells,downregulated
FTH1,-72.95933,-1.7115473,0.0,1e-300,CD4+ T Cells,downregulated
MT-CO1,-76.34956,-1.0722748,0.0,1e-300,CD4+ T Cells,downregulated
PABPC1,-79.35795,-1.8562424,0.0,1e-300,CD4+ T Cells,downregulated
MALAT1,-79.50488,-1.4165798,0.0,1e-300,CD4+ T Cells,downregulated
BTG1,-79.62305,-2.5384314,0.0,1e-300,CD4+ T Cells,downregulated
SARAF,-83.87078,-2.3690586,0.0,1e-300,CD4+ T Cells,downregulated
RPL10,-85.242096,-1.014657,0.0,1e-300,CD4+ T Cells,downregulated
TPT1,-86.77602,-1.3235325,0.0,1e-300,CD4+ T Cells,downregulated
RPS15A,-87.65825,-1.1913337,0.0,1e-300,CD4+ T Cells,downregulated
RPL34,-88.525085,-1.3110415,0.0,1e-300,CD4+ T Cells,downregulated
RPL30,-88.59064,-1.3135253,0.0,1e-300,CD4+ T Cells,downregulated
RPS27,-89.42831,-1.4042815,0.0,1e-300,CD4+ T Cells,downregulated
HSP90AA1,60.107983,3.2916849,0.0,1e-300,CD8+ Naive T Cells,upregulated
HSP90AB1,59.93408,3.2578473,0.0,1e-300,CD8+ Naive T Cells,upregulated
ENO1,58.7216,3.582745,0.0,1e-300,CD8+ Naive T Cells,upregulated
GAPDH,57.654945,2.8629012,0.0,1e-300,CD8+ Naive T Cells,upregulated
MIF,57.456043,2.2846637,0.0,1e-300,CD8+ Naive T Cells,upregulated
TUBA1B,57.307655,4.1499248,0.0,1e-300,CD8+ Naive T Cells,upregulated
HSPD1,57.117317,4.4144015,0.0,1e-300,CD8+ Naive T Cells,upregulated
HSPE1,57.02848,3.9883525,0.0,1e-300,CD8+ Naive T Cells,upregulated
YBX1,56.736637,2.4819613,0.0,1e-300,CD8+ Naive T Cells,upregulated
HSPA8,56.06264,2.942162,0.0,1e-300,CD8+ Naive T Cells,upregulated
NME2,55.980625,2.3975303,0.0,1e-300,CD8+ Naive T Cells,upregulated
EIF5A,55.96037,3.4191427,0.0,1e-300,CD8+ Naive T Cells,upregulated
DNAJA1,55.920933,3.63035,0.0,1e-300,CD8+ Naive T Cells,upregulated
FABP5,55.914326,5.3183203,0.0,1e-300,CD8+ Naive T Cells,upregulated
RAN,55.707706,2.8969762,0.0,1e-300,CD8+ Naive T Cells,upregulated
POMP,55.66532,3.251808,0.0,1e-300,CD8+ Naive T Cells,upregulated
NCL,55.60013,2.8347373,0.0,1e-300,CD8+ Naive T Cells,upregulated
NME1,55.576218,4.60456,0.0,1e-300,CD8+ Naive T Cells,upregulated
EIF4A1,55.451096,2.7273934,0.0,1e-300,CD8+ Naive T Cells,upregulated
PRDX1,55.38096,3.4046164,0.0,1e-300,CD8+ Naive T Cells,upregulated
LDHA,54.772724,2.5434036,0.0,1e-300,CD8+ Naive T Cells,upregulated
PSMA7,54.475636,2.4042358,0.0,1e-300,CD8+ Naive T Cells,upregulated
TPI1,54.392044,3.0335708,0.0,1e-300,CD8+ Naive T Cells,upregulated
SERBP1,54.141407,2.7851813,0.0,1e-300,CD8+ Naive T Cells,upregulated
CCT6A,54.105137,3.5904152,0.0,1e-300,CD8+ Naive T Cells,upregulated
PPA1,54.059452,3.245257,0.0,1e-300,CD8+ Naive T Cells,upregulated
CYCS,53.844624,3.6486595,0.0,1e-300,CD8+ Naive T Cells,upregulated
NPM1,53.829372,1.8096389,0.0,1e-300,CD8+ Naive T Cells,upregulated
CHCHD2,53.196045,2.2150402,0.0,1e-300,CD8+ Naive T Cells,upregulated
PSME2,53.0982,2.826106,0.0,1e-300,CD8+ Naive T Cells,upregulated
SNRPG,53.009964,3.0275068,0.0,1e-300,CD8+ Naive T Cells,upregulated
CCT5,53.001736,3.4386303,0.0,1e-300,CD8+ Naive T Cells,upregulated
RBM8A,52.817707,3.1436758,0.0,1e-300,CD8+ Naive T Cells,upregulated
CCND2,52.76337,4.237693,0.0,1e-300,CD8+ Naive T Cells,upregulated
MIR155HG,52.649998,6.080878,0.0,1e-300,CD8+ Naive T Cells,upregulated
SRM,52.588566,3.5585213,0.0,1e-300,CD8+ Naive T Cells,upregulated
SNRPD1,52.558823,3.309123,0.0,1e-300,CD8+ Naive T Cells,upregulated
SNRPB,52.507362,2.9562194,0.0,1e-300,CD8+ Naive T Cells,upregulated
PKM,52.483498,3.3120158,0.0,1e-300,CD8+ Naive T Cells,upregulated
PPP1R14B,52.467262,3.526996,0.0,1e-300,CD8+ Naive T Cells,upregulated
IL2RA,52.401073,5.365038,0.0,1e-300,CD8+ Naive T Cells,upregulated
CCT3,52.31481,3.035682,0.0,1e-300,CD8+ Naive T Cells,upregulated
HNRNPAB,52.30792,3.807291,0.0,1e-300,CD8+ Naive T Cells,upregulated
TUBB4B,52.178226,4.171744,0.0,1e-300,CD8+ Naive T Cells,upregulated
RANBP1,51.99947,3.2376444,0.0,1e-300,CD8+ Naive T Cells,upregulated
PHB,51.995544,3.3649805,0.0,1e-300,CD8+ Naive T Cells,upregulated
SNRPE,51.92054,3.0149562,0.0,1e-300,CD8+ Naive T Cells,upregulated
PRMT1,51.84506,3.2882297,0.0,1e-300,CD8+ Naive T Cells,upregulated
CCT2,51.818943,3.280132,0.0,1e-300,CD8+ Naive T Cells,upregulated
PFN1,51.69798,1.890382,0.0,1e-300,CD8+ Naive T Cells,upregulated
VDAC1,51.443275,3.445145,0.0,1e-300,CD8+ Naive T Cells,upregulated
DDX21,51.250015,3.2461581,0.0,1e-300,CD8+ Naive T Cells,upregulated
C1QBP,50.986034,2.810596,0.0,1e-300,CD8+ Naive T Cells,upregulated
TUBA1C,50.575207,4.468877,0.0,1e-300,CD8+ Naive T Cells,upregulated
STIP1,50.50364,3.965408,0.0,1e-300,CD8+ Naive T Cells,upregulated
CALR,50.457386,2.9210796,0.0,1e-300,CD8+ Naive T Cells,upregulated
ATP5MC3,50.157394,2.6239324,0.0,1e-300,CD8+ Naive T Cells,upregulated
SNRPF,49.991096,2.8290765,0.0,1e-300,CD8+ Naive T Cells,upregulated
PA2G4,49.955723,2.3946426,0.0,1e-300,CD8+ Naive T Cells,upregulated
TUBB,49.89967,3.255436,0.0,1e-300,CD8+ Naive T Cells,upregulated
SUB1,49.544544,2.1231608,0.0,1e-300,CD8+ Naive T Cells,upregulated
PSMA2,49.536407,2.84381,0.0,1e-300,CD8+ Naive T Cells,upregulated
SET,49.471825,2.1236157,0.0,1e-300,CD8+ Naive T Cells,upregulated
PPIA,49.374817,1.6582866,0.0,1e-300,CD8+ Naive T Cells,upregulated
SSBP1,49.305874,2.4316897,0.0,1e-300,CD8+ Naive T Cells,upregulated
ODC1,49.222763,3.834272,0.0,1e-300,CD8+ Naive T Cells,upregulated
DCTPP1,49.176716,3.9697902,0.0,1e-300,CD8+ Naive T Cells,upregulated
NHP2,49.14636,2.9038339,0.0,1e-300,CD8+ Naive T Cells,upregulated
NDUFS6,48.61577,2.7230463,0.0,1e-300,CD8+ Naive T Cells,upregulated
TCP1,48.573742,3.4845226,0.0,1e-300,CD8+ Naive T Cells,upregulated
NDUFAB1,48.545227,2.923985,0.0,1e-300,CD8+ Naive T Cells,upregulated
CCT8,48.479225,2.9381862,0.0,1e-300,CD8+ Naive T Cells,upregulated
SRSF3,48.415985,2.3670127,0.0,1e-300,CD8+ Naive T Cells,upregulated
NUDC,48.37651,2.8418784,0.0,1e-300,CD8+ Naive T Cells,upregulated
EBNA1BP2,48.1989,3.927827,0.0,1e-300,CD8+ Naive T Cells,upregulated
CLIC1,47.87475,3.474572,0.0,1e-300,CD8+ Naive T Cells,upregulated
PGAM1,47.74805,3.6384406,0.0,1e-300,CD8+ Naive T Cells,upregulated
MRPL12,47.701904,3.8512464,0.0,1e-300,CD8+ Naive T Cells,upregulated
PSMA6,47.516716,2.6807773,0.0,1e-300,CD8+ Naive T Cells,upregulated
HSPH1,47.472736,3.6876748,0.0,1e-300,CD8+ Naive T Cells,upregulated
PSMB3,47.362404,2.6352394,0.0,1e-300,CD8+ Naive T Cells,upregulated
YWHAQ,47.349403,3.04071,0.0,1e-300,CD8+ Naive T Cells,upregulated
FKBP4,47.267452,3.8051062,0.0,1e-300,CD8+ Naive T Cells,upregulated
YWHAE,47.161118,3.2914388,0.0,1e-300,CD8+ Naive T Cells,upregulated
SLIRP,47.15548,3.1505573,0.0,1e-300,CD8+ Naive T Cells,upregulated
TOMM5,46.76286,2.8757985,0.0,1e-300,CD8+ Naive T Cells,upregulated
PRELID1,46.754116,2.5072937,0.0,1e-300,CD8+ Naive T Cells,upregulated
WARS,46.725018,3.7344055,0.0,1e-300,CD8+ Naive T Cells,upregulated
TOMM40,46.661907,3.592021,0.0,1e-300,CD8+ Naive T Cells,upregulated
CACYBP,46.6532,2.745066,0.0,1e-300,CD8+ Naive T Cells,upregulated
RPL22L1,46.635876,3.0509632,0.0,1e-300,CD8+ Naive T Cells,upregulated
BZW1,46.605995,2.6378353,0.0,1e-300,CD8+ Naive T Cells,upregulated
PTGES3,46.56175,2.1643822,0.0,1e-300,CD8+ Naive T Cells,upregulated
XRCC5,46.516136,2.1962442,0.0,1e-300,CD8+ Naive T Cells,upregulated
OAZ1,46.504436,1.5244619,0.0,1e-300,CD8+ Naive T Cells,upregulated
EIF5B,46.378326,2.6358345,0.0,1e-300,CD8+ Naive T Cells,upregulated
LY6E,46.296043,2.8405058,0.0,1e-300,CD8+ Naive T Cells,upregulated
HSPA5,46.29353,3.013359,0.0,1e-300,CD8+ Naive T Cells,upregulated
PDCD5,46.237873,2.9127054,0.0,1e-300,CD8+ Naive T Cells,upregulated
PSMA4,46.172897,2.8265622,0.0,1e-300,CD8+ Naive T Cells,upregulated
TXN,46.140156,2.6821856,0.0,1e-300,CD8+ Naive T Cells,upregulated
GZMB,46.036793,5.553737,0.0,1e-300,CD8+ Naive T Cells,upregulated
EIF2S2,45.948196,2.5095348,0.0,1e-300,CD8+ Naive T Cells,upregulated
DDX39A,45.944897,3.5320673,0.0,1e-300,CD8+ Naive T Cells,upregulated
CCT4,45.92881,2.7580707,0.0,1e-300,CD8+ Naive T Cells,upregulated
ATP1B3,45.768692,3.4681206,0.0,1e-300,CD8+ Naive T Cells,upregulated
CCT7,45.671833,2.647273,0.0,1e-300,CD8+ Naive T Cells,upregulated
NASP,45.573505,2.6838014,0.0,1e-300,CD8+ Naive T Cells,upregulated
BOLA3,45.514812,3.4366128,0.0,1e-300,CD8+ Naive T Cells,upregulated
PAICS,45.40377,3.6326501,0.0,1e-300,CD8+ Naive T Cells,upregulated
MRTO4,45.33245,3.3638027,0.0,1e-300,CD8+ Naive T Cells,upregulated
TAP1,45.274162,3.1780643,0.0,1e-300,CD8+ Naive T Cells,upregulated
SEC61B,45.266624,2.3992884,0.0,1e-300,CD8+ Naive T Cells,upregulated
MTHFD2,45.142727,4.3987775,0.0,1e-300,CD8+ Naive T Cells,upregulated
NOP16,45.036102,4.0864596,0.0,1e-300,CD8+ Naive T Cells,upregulated
PDIA6,45.02988,3.005934,0.0,1e-300,CD8+ Naive T Cells,upregulated
NOL7,45.0039,2.5254443,0.0,1e-300,CD8+ Naive T Cells,upregulated
ATP5PF,44.935482,2.2202318,0.0,1e-300,CD8+ Naive T Cells,upregulated
SYNCRIP,44.904808,2.912346,0.0,1e-300,CD8+ Naive T Cells,upregulated
TXNDC17,44.76684,3.383758,0.0,1e-300,CD8+ Naive T Cells,upregulated
ATP5MC1,44.73141,2.6310885,0.0,1e-300,CD8+ Naive T Cells,upregulated
UQCRQ,44.704987,2.5385919,0.0,1e-300,CD8+ Naive T Cells,upregulated
ILF2,44.682346,2.9781618,0.0,1e-300,CD8+ Naive T Cells,upregulated
H2AFZ,44.513145,2.3779585,0.0,1e-300,CD8+ Naive T Cells,upregulated
HMGA1,44.51109,3.1675146,0.0,1e-300,CD8+ Naive T Cells,upregulated
SRSF2,44.484837,2.61535,0.0,1e-300,CD8+ Naive T Cells,upregulated
COX5A,44.464695,2.4975781,0.0,1e-300,CD8+ Naive T Cells,upregulated
SNU13,44.441044,2.1548505,0.0,1e-300,CD8+ Naive T Cells,upregulated
TIMM13,44.382587,2.8531992,0.0,1e-300,CD8+ Naive T Cells,upregulated
NOLC1,44.380543,3.3493254,0.0,1e-300,CD8+ Naive T Cells,upregulated
MANF,44.187344,3.164084,0.0,1e-300,CD8+ Naive T Cells,upregulated
SNRPA1,44.097366,3.1044247,0.0,1e-300,CD8+ Naive T Cells,upregulated
ZNF593,44.09407,3.6992085,0.0,1e-300,CD8+ Naive T Cells,upregulated
PSMB1,43.979534,2.1072366,0.0,1e-300,CD8+ Naive T Cells,upregulated
ATP5F1B,43.86971,2.4317892,0.0,1e-300,CD8+ Naive T Cells,upregulated
PARK7,43.849716,2.086468,0.0,1e-300,CD8+ Naive T Cells,upregulated
BATF3,43.84598,5.1587048,0.0,1e-300,CD8+ Naive T Cells,upregulated
HNRNPM,43.84589,2.2665353,0.0,1e-300,CD8+ Naive T Cells,upregulated
PSMB5,43.831196,3.3711154,0.0,1e-300,CD8+ Naive T Cells,upregulated
EIF3J,43.819733,2.821115,0.0,1e-300,CD8+ Naive T Cells,upregulated
TUFM,43.809982,2.55971,0.0,1e-300,CD8+ Naive T Cells,upregulated
GSTP1,43.790356,2.436848,0.0,1e-300,CD8+ Naive T Cells,upregulated
CIAO2B,43.76108,2.7026544,0.0,1e-300,CD8+ Naive T Cells,upregulated
NPM3,43.736637,3.7612686,0.0,1e-300,CD8+ Naive T Cells,upregulated
PTPN6,43.67796,3.3810563,0.0,1e-300,CD8+ Naive T Cells,upregulated
PSMA5,43.669346,2.652094,0.0,1e-300,CD8+ Naive T Cells,upregulated
CMSS1,43.65673,3.292285,0.0,1e-300,CD8+ Naive T Cells,upregulated
HNRNPA2B1,43.638744,1.5738102,0.0,1e-300,CD8+ Naive T Cells,upregulated
NOP56,43.588177,2.6517684,0.0,1e-300,CD8+ Naive T Cells,upregulated
PSMA3,43.58006,2.7041624,0.0,1e-300,CD8+ Naive T Cells,upregulated
MRPL3,43.576786,3.023588,0.0,1e-300,CD8+ Naive T Cells,upregulated
PRDX4,43.516525,3.8535295,0.0,1e-300,CD8+ Naive T Cells,upregulated
PSMB8,43.503876,2.4271362,0.0,1e-300,CD8+ Naive T Cells,upregulated
DYNLL1,43.490707,2.702251,0.0,1e-300,CD8+ Naive T Cells,upregulated
STOML2,43.489555,3.190482,0.0,1e-300,CD8+ Naive T Cells,upregulated
EIF1AX,43.44508,2.403711,0.0,1e-300,CD8+ Naive T Cells,upregulated
PFDN2,43.4121,2.660398,0.0,1e-300,CD8+ Naive T Cells,upregulated
HSPA4,43.406094,3.2635708,0.0,1e-300,CD8+ Naive T Cells,upregulated
SLC25A5,43.390476,2.3760471,0.0,1e-300,CD8+ Naive T Cells,upregulated
PSMD8,43.379158,2.4700706,0.0,1e-300,CD8+ Naive T Cells,upregulated
UBE2S,43.317192,3.492626,0.0,1e-300,CD8+ Naive T Cells,upregulated
TARS,43.279533,3.507953,0.0,1e-300,CD8+ Naive T Cells,upregulated
PSMD7,43.250187,2.595718,0.0,1e-300,CD8+ Naive T Cells,upregulated
ARPC5L,43.21427,2.7265413,0.0,1e-300,CD8+ Naive T Cells,upregulated
APRT,43.095726,1.837164,0.0,1e-300,CD8+ Naive T Cells,upregulated
MX1,43.04493,3.1237662,0.0,1e-300,CD8+ Naive T Cells,upregulated
HSP90B1,43.04138,2.3835235,0.0,1e-300,CD8+ Naive T Cells,upregulated
PDAP1,43.03562,2.6278703,0.0,1e-300,CD8+ Naive T Cells,upregulated
STAT1,43.006523,2.7334187,0.0,1e-300,CD8+ Naive T Cells,upregulated
PSMD1,42.88867,3.0992634,0.0,1e-300,CD8+ Naive T Cells,upregulated
PUM3,42.85269,3.1544647,0.0,1e-300,CD8+ Naive T Cells,upregulated
DKC1,42.775337,2.954875,0.0,1e-300,CD8+ Naive T Cells,upregulated
ACTG1,42.754063,1.5749409,0.0,1e-300,CD8+ Naive T Cells,upregulated
NOP10,42.753464,2.544779,0.0,1e-300,CD8+ Naive T Cells,upregulated
AURKAIP1,42.712513,2.5883744,0.0,1e-300,CD8+ Naive T Cells,upregulated
CYP51A1,42.652374,4.05381,0.0,1e-300,CD8+ Naive T Cells,upregulated
GTPBP4,42.64151,3.0631652,0.0,1e-300,CD8+ Naive T Cells,upregulated
HNRNPA3,42.478676,1.9552703,0.0,1e-300,CD8+ Naive T Cells,upregulated
COX7B,42.376526,2.2044697,0.0,1e-300,CD8+ Naive T Cells,upregulated
GADD45GIP1,42.341393,2.4321444,0.0,1e-300,CD8+ Naive T Cells,upregulated
MRPS12,42.30033,2.9208586,0.0,1e-300,CD8+ Naive T Cells,upregulated
TPM3,42.2281,1.9721954,0.0,1e-300,CD8+ Naive T Cells,upregulated
POLD2,42.223354,3.1749086,0.0,1e-300,CD8+ Naive T Cells,upregulated
MRPL52,42.200607,2.7042494,0.0,1e-300,CD8+ Naive T Cells,upregulated
PSMD12,42.119907,3.147204,0.0,1e-300,CD8+ Naive T Cells,upregulated
SDF2L1,42.090374,2.8813348,0.0,1e-300,CD8+ Naive T Cells,upregulated
CDK4,41.981525,3.3954298,0.0,1e-300,CD8+ Naive T Cells,upregulated
CHORDC1,41.98135,3.1006906,0.0,1e-300,CD8+ Naive T Cells,upregulated
PAK1IP1,41.88859,3.4283497,0.0,1e-300,CD8+ Naive T Cells,upregulated
MRPL13,41.780884,3.1609838,0.0,1e-300,CD8+ Naive T Cells,upregulated
GPATCH4,41.77861,2.8911793,0.0,1e-300,CD8+ Naive T Cells,upregulated
KPNB1,41.64921,2.6027994,0.0,1e-300,CD8+ Naive T Cells,upregulated
COX6A1,41.648754,2.0343623,0.0,1e-300,CD8+ Naive T Cells,upregulated
MRPL20,41.574043,2.233871,0.0,1e-300,CD8+ Naive T Cells,upregulated
SFPQ,41.538265,2.4411173,0.0,1e-300,CD8+ Naive T Cells,upregulated
GARS,41.508835,3.2153244,0.0,1e-300,CD8+ Naive T Cells,upregulated
TOMM22,41.496017,2.6889193,0.0,1e-300,CD8+ Naive T Cells,upregulated
EIF2S1,41.446655,2.9525216,0.0,1e-300,CD8+ Naive T Cells,upregulated
PSMB6,41.42201,2.5098627,0.0,1e-300,CD8+ Naive T Cells,upregulated
ERH,41.4167,2.2064757,0.0,1e-300,CD8+ Naive T Cells,upregulated
NDUFV2,41.411236,2.3659194,0.0,1e-300,CD8+ Naive T Cells,upregulated
HNRNPD,41.405285,2.0239108,0.0,1e-300,CD8+ Naive T Cells,upregulated
COX17,41.400494,2.8628426,0.0,1e-300,CD8+ Naive T Cells,upregulated
CISH,41.367523,5.137477,0.0,1e-300,CD8+ Naive T Cells,upregulated
DNAJC2,41.359444,2.8801079,0.0,1e-300,CD8+ Naive T Cells,upregulated
MRPL4,41.3542,3.0004115,0.0,1e-300,CD8+ Naive T Cells,upregulated
PHB2,41.346348,2.5480933,0.0,1e-300,CD8+ Naive T Cells,upregulated
HSPA9,41.34362,2.4997194,0.0,1e-300,CD8+ Naive T Cells,upregulated
GRPEL1,41.297558,3.1771142,0.0,1e-300,CD8+ Naive T Cells,upregulated
PSMD14,41.253826,2.9255488,0.0,1e-300,CD8+ Naive T Cells,upregulated
