Gene_set	Term	Overlap	P-value	Adjusted P-value	Odds Ratio	Combined Score	Genes
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEURON_DEVELOPMENT	1/1143	9.805066e-01	9.883581e-01	3.718996e-01	7.321179e-03	CD38
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NITRIC_OXIDE_SYNTHASE_BIOSYNTHETIC_PROCESS	1/20	6.470164e-02	2.261589e-01	2.312880e+01	6.332593e+01	STAT1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NON_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION	4/151	1.628379e-03	2.585051e-02	9.557090e+00	6.135815e+01	EIF2AK2;NMI;IFI35;LGALS9
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NON_CANONICAL_WNT_SIGNALING_PATHWAY	1/68	2.036420e-01	3.834642e-01	6.665116e+00	1.060681e+01	RNF213
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NON_MEMBRANE_BOUNDED_ORGANELLE_ASSEMBLY	1/425	7.622250e-01	8.317511e-01	1.040266e+00	2.824463e-01	RNF213
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NOTCH_SIGNALING_PATHWAY	1/181	4.554927e-01	6.064574e-01	2.477936e+00	1.948588e+00	DTX3L
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NUCLEAR_EXPORT	1/168	4.310852e-01	5.925801e-01	2.672058e+00	2.248402e+00	SP100
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NUCLEAR_TRANSPORT	2/330	3.018083e-01	4.824711e-01	2.287240e+00	2.740029e+00	MX2;SP100
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NUCLEOBASE_CONTAINING_COMPOUND_TRANSPORT	2/225	1.729971e-01	3.515302e-01	3.380278e+00	5.930631e+00	PNPT1;MX2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NUCLEOBASE_CONTAINING_SMALL_MOLECULE_METABOLIC_PROCESS	5/606	5.151167e-02	2.105614e-01	2.843119e+00	8.432541e+00	PARP9;TYMP;CMPK2;NT5C3A;CD38
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NUCLEOBASE_METABOLIC_PROCESS	1/41	1.282024e-01	3.033859e-01	1.112403e+01	2.285037e+01	TYMP
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NUCLEOSIDE_DIPHOSPHATE_BIOSYNTHETIC_PROCESS	1/13	4.253918e-02	1.960576e-01	3.609395e+01	1.139605e+02	CMPK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NUCLEOSIDE_DIPHOSPHATE_METABOLIC_PROCESS	1/37	1.164436e-01	2.893370e-01	1.234565e+01	2.654745e+01	CMPK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NUCLEOSIDE_METABOLIC_PROCESS	2/55	1.453475e-02	1.395521e-01	1.424645e+01	6.027976e+01	TYMP;NT5C3A
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NUCLEOSIDE_MONOPHOSPHATE_CATABOLIC_PROCESS	1/19	6.156678e-02	2.212919e-01	2.438026e+01	6.796323e+01	TYMP
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NUCLEOSIDE_MONOPHOSPHATE_METABOLIC_PROCESS	2/78	2.798972e-02	1.679383e-01	9.951366e+00	3.558527e+01	TYMP;CMPK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NUCLEOSIDE_MONOPHOSPHATE_PHOSPHORYLATION	1/11	3.611262e-02	1.842711e-01	4.297342e+01	1.427196e+02	CMPK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NUCLEOSIDE_PHOSPHATE_BIOSYNTHETIC_PROCESS	2/297	2.609448e-01	4.421941e-01	2.547064e+00	3.421844e+00	CMPK2;PARP9
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NUCLEOSIDE_PHOSPHATE_CATABOLIC_PROCESS	1/88	2.553425e-01	4.372382e-01	5.136346e+00	7.011879e+00	TYMP
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NUCLEOSIDE_TRIPHOSPHATE_BIOSYNTHETIC_PROCESS	1/127	3.468337e-01	5.195687e-01	3.545638e+00	3.754511e+00	CMPK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NUCLEOSIDE_TRIPHOSPHATE_METABOLIC_PROCESS	1/184	4.609771e-01	6.101874e-01	2.437045e+00	1.887264e+00	CMPK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_ORGANELLE_ASSEMBLY	1/1025	9.703989e-01	9.819973e-01	4.174129e-01	1.254244e-02	RNF213
c5.all.v2023.2.Hs.symbols.gmt	GOBP_ORGANELLE_FISSION	1/491	8.103121e-01	8.692508e-01	8.971624e-01	1.887054e-01	STAT2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_ORGANELLE_FUSION	1/160	4.155330e-01	5.767507e-01	2.807246e+00	2.465305e+00	SAMD9
c5.all.v2023.2.Hs.symbols.gmt	GOBP_ORGANELLE_LOCALIZATION	1/610	8.740355e-01	9.182855e-01	7.174581e-01	9.659445e-02	LGALS9
c5.all.v2023.2.Hs.symbols.gmt	GOBP_ORGANELLE_MEMBRANE_FUSION	1/121	3.335154e-01	5.123765e-01	3.723343e+00	4.088477e+00	SAMD9
c5.all.v2023.2.Hs.symbols.gmt	GOBP_ORGANIC_CYCLIC_COMPOUND_CATABOLIC_PROCESS	4/592	1.353449e-01	3.128397e-01	2.340531e+00	4.680895e+00	TYMP;PNPT1;OAS2;ISG20
c5.all.v2023.2.Hs.symbols.gmt	GOBP_ORGANONITROGEN_COMPOUND_BIOSYNTHETIC_PROCESS	6/1876	6.053896e-01	7.159425e-01	1.024543e+00	5.142008e-01	PARP9;CMPK2;SHFL;PNPT1;PLSCR1;EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_ORGANONITROGEN_COMPOUND_CATABOLIC_PROCESS	7/1338	1.571264e-01	3.356925e-01	1.741000e+00	3.222076e+00	HERC6;TYMP;UBE2L6;HERC5;ISG15;RNF213;DTX3L
c5.all.v2023.2.Hs.symbols.gmt	GOBP_ORGANOPHOSPHATE_BIOSYNTHETIC_PROCESS	3/600	3.239375e-01	5.037559e-01	1.763461e+00	1.987781e+00	CMPK2;PARP9;PLSCR1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_ORGANOPHOSPHATE_CATABOLIC_PROCESS	1/147	3.893634e-01	5.549156e-01	3.058417e+00	2.884828e+00	TYMP
c5.all.v2023.2.Hs.symbols.gmt	GOBP_ORGANOPHOSPHATE_ESTER_TRANSPORT	1/154	4.035949e-01	5.663707e-01	2.917885e+00	2.647525e+00	PLSCR1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_ORGANOPHOSPHATE_METABOLIC_PROCESS	6/969	1.036654e-01	2.765651e-01	2.091844e+00	4.741347e+00	PARP9;TYMP;CMPK2;NT5C3A;PLSCR1;CD38
c5.all.v2023.2.Hs.symbols.gmt	GOBP_OSSIFICATION	2/443	4.370360e-01	5.944789e-01	1.691754e+00	1.400332e+00	ISG15;IFITM1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_OSTEOBLAST_DIFFERENTIATION	1/257	5.788719e-01	6.979437e-01	1.736842e+00	9.494865e-01	IFITM1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_OSTEOBLAST_PROLIFERATION	1/37	1.164436e-01	2.893370e-01	1.234565e+01	2.654745e+01	EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_P38MAPK_CASCADE	1/58	1.764822e-01	3.559398e-01	7.828311e+00	1.357848e+01	LGALS9
c5.all.v2023.2.Hs.symbols.gmt	GOBP_PEPTIDE_BIOSYNTHETIC_PROCESS	3/866	5.567763e-01	6.833814e-01	1.202979e+00	7.044544e-01	EIF2AK2;PNPT1;SHFL
c5.all.v2023.2.Hs.symbols.gmt	GOBP_PEPTIDE_METABOLIC_PROCESS	3/997	6.533826e-01	7.524597e-01	1.037140e+00	4.413991e-01	EIF2AK2;PNPT1;SHFL
c5.all.v2023.2.Hs.symbols.gmt	GOBP_PEPTIDE_TRANSPORT	1/262	5.859457e-01	7.014574e-01	1.703188e+00	9.104020e-01	CD38
c5.all.v2023.2.Hs.symbols.gmt	GOBP_PEPTIDYL_AMINO_ACID_MODIFICATION	3/944	6.161270e-01	7.248926e-01	1.098677e+00	5.320914e-01	PARP14;IFIH1;PARP9
c5.all.v2023.2.Hs.symbols.gmt	GOBP_PEPTIDYL_LYSINE_MODIFICATION	1/219	5.210788e-01	6.534208e-01	2.042946e+00	1.331703e+00	IFIH1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_PEPTIDYL_THREONINE_DEPHOSPHORYLATION	1/18	5.842157e-02	2.185789e-01	2.577475e+01	7.320210e+01	PPM1K
c5.all.v2023.2.Hs.symbols.gmt	GOBP_PEPTIDYL_TYROSINE_MODIFICATION	2/279	2.386726e-01	4.196966e-01	2.714833e+00	3.889439e+00	PARP14;PARP9
c5.all.v2023.2.Hs.symbols.gmt	GOBP_PHAGOCYTOSIS	1/237	5.493674e-01	6.770101e-01	1.885688e+00	1.129504e+00	PLSCR1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_PHOSPHATIDYLSERINE_EXPOSURE_ON_APOPTOTIC_CELL_SURFACE	1/9	2.964360e-02	1.711244e-01	5.309029e+01	1.867987e+02	PLSCR1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_PHOSPHATIDYLSERINE_METABOLIC_PROCESS	1/23	7.404449e-02	2.354182e-01	2.004186e+01	5.217075e+01	PLSCR1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_PHOSPHOLIPID_BIOSYNTHETIC_PROCESS	1/254	5.745707e-01	6.949569e-01	1.757672e+00	9.739824e-01	PLSCR1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_PHOSPHOLIPID_METABOLIC_PROCESS	1/376	7.189409e-01	8.003455e-01	1.179048e+00	3.890577e-01	PLSCR1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_PHOSPHOLIPID_TRANSLOCATION	1/52	1.597507e-01	3.390105e-01	8.743057e+00	1.603600e+01	PLSCR1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_PHOSPHOLIPID_TRANSPORT	1/103	2.919354e-01	4.743172e-01	4.381282e+00	5.394334e+00	PLSCR1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_PHOSPHORYLATION	6/1596	4.435430e-01	5.978416e-01	1.224141e+00	9.951781e-01	PARP14;PARP9;CMPK2;HERC5;EIF2AK2;STAT2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_PLASMA_MEMBRANE_ORGANIZATION	1/170	4.349091e-01	5.931994e-01	2.640255e+00	2.198325e+00	PLSCR1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_PLASMA_MEMBRANE_PHOSPHOLIPID_SCRAMBLING	1/25	8.022195e-02	2.441909e-01	1.840389e+01	4.643225e+01	PLSCR1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_PLATELET_ACTIVATION	1/134	3.620408e-01	5.315513e-01	3.358505e+00	3.412236e+00	PLSCR1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_BY_SYMBIONT_OF_ENTRY_INTO_HOST	1/14	4.573662e-02	2.022319e-01	3.341860e+01	1.030916e+02	LGALS9
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_ADAPTIVE_IMMUNE_RESPONSE	1/130	3.533943e-01	5.259501e-01	3.462961e+00	3.602072e+00	RSAD2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_ALPHA_BETA_T_CELL_ACTIVATION	1/72	2.142572e-01	3.934072e-01	6.290942e+00	9.691687e+00	LGALS9
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_ALPHA_BETA_T_CELL_DIFFERENTIATION	1/52	1.597507e-01	3.390105e-01	8.743057e+00	1.603600e+01	LGALS9
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_ALPHA_BETA_T_CELL_PROLIFERATION	1/25	8.022195e-02	2.441909e-01	1.840389e+01	4.643225e+01	LGALS9
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY	1/145	3.852362e-01	5.514401e-01	3.101070e+00	2.958107e+00	TNFSF10
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_ATP_DEPENDENT_ACTIVITY	1/41	1.282024e-01	3.033859e-01	1.112403e+01	2.285037e+01	PLSCR1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_AUTOPHAGY	1/150	3.955031e-01	5.598266e-01	2.996578e+00	2.779616e+00	TRIM22
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_BINDING	2/126	6.633810e-02	2.293649e-01	6.099516e+00	1.654793e+01	DTX3L;PARP9
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_BIOMINERAL_TISSUE_DEVELOPMENT	1/54	1.653647e-01	3.445977e-01	8.415344e+00	1.514427e+01	ISG15
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_BONE_MINERALIZATION	1/44	1.369204e-01	3.129999e-01	1.035525e+01	2.058993e+01	ISG15
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_B_CELL_ACTIVATION	1/84	2.452740e-01	4.247699e-01	5.383512e+00	7.565877e+00	CD38
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_B_CELL_PROLIFERATION	1/45	1.398072e-01	3.154978e-01	1.012203e+01	1.991500e+01	CD38
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION	5/196	4.965144e-04	9.618915e-03	9.124852e+00	6.942094e+01	TRIM22;BST2;LGALS9;TNFSF10;IFIT5
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_CATABOLIC_PROCESS	3/604	3.276140e-01	5.074716e-01	1.751362e+00	1.954378e+00	DTX3L;PNPT1;TRIM22
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_CATALYTIC_ACTIVITY	3/939	6.124814e-01	7.216168e-01	1.104841e+00	5.416338e-01	PLSCR1;LGALS9;TNFSF10
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_CD4_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION	1/44	1.369204e-01	3.129999e-01	1.035525e+01	2.058993e+01	LGALS9
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_CD4_POSITIVE_ALPHA_BETA_T_CELL_DIFFERENTIATION	1/34	1.075221e-01	2.815526e-01	1.345331e+01	3.000169e+01	LGALS9
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_CD4_POSITIVE_ALPHA_BETA_T_CELL_PROLIFERATION	1/10	3.288343e-02	1.781316e-01	4.749939e+01	1.622003e+02	LGALS9
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_CELLULAR_CATABOLIC_PROCESS	3/398	1.475266e-01	3.255268e-01	2.692743e+00	5.153230e+00	DTX3L;PNPT1;TRIM22
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_BIOGENESIS	1/504	8.185857e-01	8.752511e-01	8.733978e-01	1.748343e-01	ISG15
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION	2/1117	8.937878e-01	9.328018e-01	6.457858e-01	7.251324e-02	ISG15;TNFSF10
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_CELL_ACTIVATION	2/396	3.821349e-01	5.501010e-01	1.897997e+00	1.825838e+00	LGALS9;CD38
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_CELL_ADHESION	1/482	8.043677e-01	8.644967e-01	9.143664e-01	1.990565e-01	LGALS9
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_CELL_CELL_ADHESION	1/322	6.622273e-01	7.592034e-01	1.380990e+00	5.691703e-01	LGALS9
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE	1/334	6.757315e-01	7.700510e-01	1.330463e+00	5.214874e-01	PLSCR1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE_PROCESS	1/262	5.859457e-01	7.014574e-01	1.703188e+00	9.104020e-01	PLSCR1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_CELL_DEVELOPMENT	1/446	7.787002e-01	8.440534e-01	9.901339e-01	2.476614e-01	LGALS9
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_CELL_DIFFERENTIATION	4/891	3.466231e-01	5.195687e-01	1.527351e+00	1.618255e+00	ISG15;IFITM1;STAT1;LGALS9
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_CELL_GROWTH	1/163	4.214135e-01	5.824373e-01	2.754991e+00	2.380700e+00	CD38
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_CELL_POPULATION_PROLIFERATION	4/1286	6.297105e-01	7.356614e-01	1.034403e+00	4.784063e-01	BST2;STAT1;LGALS9;CD38
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_CHEMOKINE_PRODUCTION	4/72	9.800647e-05	2.489364e-03	2.066352e+01	1.907342e+02	EIF2AK2;OAS1;LGALS9;OAS3
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_CHEMOTAXIS	1/145	3.852362e-01	5.514401e-01	3.101070e+00	2.958107e+00	LGALS9
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_CHROMATIN_BINDING	2/9	3.888797e-04	8.008820e-03	1.018661e+02	7.998774e+02	DTX3L;PARP9
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_CHROMOSOME_SEPARATION	1/29	9.245537e-02	2.596474e-01	1.581763e+01	3.766223e+01	PLSCR1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY	2/129	6.911214e-02	2.323388e-01	5.955072e+00	1.591210e+01	LGALS9;TNFSF10
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY_INVOLVED_IN_APOPTOTIC_SIGNALING_PATHWAY	1/7	2.313183e-02	1.481214e-01	6.943292e+01	2.615223e+02	LGALS9
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION	10/500	5.735009e-06	1.846511e-04	7.298537e+00	8.808547e+01	RSAD2;OAS2;STAT1;IRF7;LGALS9;OAS3;ISG15;OAS1;IFIH1;EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE	1/82	2.401896e-01	4.201020e-01	5.516193e+00	7.867895e+00	RSAD2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_CYTOSOLIC_CALCIUM_ION_CONCENTRATION	1/173	4.405976e-01	5.959799e-01	2.593933e+00	2.126048e+00	CD38
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_DEFENSE_RESPONSE	14/484	5.435665e-10	3.550266e-08	1.133544e+01	2.418175e+02	RSAD2;DDX60;PARP9;IRF7;LGALS9;OAS3;ZBP1;OASL;IFI35;OAS1;NMI;IFIH1;PLSCR1;EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_DEFENSE_RESPONSE_TO_VIRUS_BY_HOST	4/32	3.786207e-06	1.236467e-04	4.976765e+01	6.213066e+02	DTX3L;PARP9;TRIM22;STAT1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_DENDRITIC_CELL_CHEMOTAXIS	1/10	3.288343e-02	1.781316e-01	4.749939e+01	1.622003e+02	LGALS9
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_DENDRITIC_CELL_DIFFERENTIATION	1/6	1.985983e-02	1.406135e-01	8.206131e+01	3.216029e+02	LGALS9
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_DEVELOPMENTAL_PROCESS	4/1370	6.795909e-01	7.721396e-01	9.663195e-01	3.732547e-01	ISG15;IFITM1;STAT1;LGALS9
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_DNA_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY	3/244	4.810806e-02	2.074939e-01	4.445565e+00	1.348920e+01	EIF2AK2;LGALS9;TRIM22
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_ERK1_AND_ERK2_CASCADE	1/224	5.291076e-01	6.595092e-01	1.996722e+00	1.271041e+00	LGALS9
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_ERYTHROCYTE_DIFFERENTIATION	2/34	5.743006e-03	7.040283e-02	2.347729e+01	1.211375e+02	ISG15;STAT1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION	1/323	6.633734e-01	7.601362e-01	1.376636e+00	5.649951e-01	CD38
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	1/53	1.625623e-01	3.412465e-01	8.576080e+00	1.558011e+01	TNFSF10
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_GENE_EXPRESSION	11/1200	1.923125e-03	2.873375e-02	3.232724e+00	2.021682e+01	RSAD2;OAS2;STAT1;IRF7;LGALS9;OAS3;ISG15;OAS1;IFIH1;PLSCR1;EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_GROWTH	1/256	5.774430e-01	6.965882e-01	1.743731e+00	9.575622e-01	CD38
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_HEMOPOIESIS	1/187	4.664071e-01	6.131148e-01	2.397469e+00	1.828541e+00	LGALS9
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_HORMONE_SECRETION	1/141	3.768992e-01	5.442777e-01	3.190019e+00	3.112749e+00	CD38
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_HYDROLASE_ACTIVITY	2/502	5.021593e-01	6.394418e-01	1.487686e+00	1.024774e+00	LGALS9;TNFSF10
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS	3/272	6.254966e-02	2.237692e-01	3.977870e+00	1.102584e+01	RSAD2;DDX60;LGALS9
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_IMMUNE_RESPONSE	16/751	2.258050e-09	1.290475e-07	8.464763e+00	1.685230e+02	RSAD2;DDX60;PARP9;IRF7;GBP1;LGALS9;OAS3;ZBP1;OASL;IFI35;OAS1;NMI;IFIH1;PLSCR1;CD38;EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_IMMUNE_SYSTEM_PROCESS	16/1081	3.579198e-07	1.543782e-05	5.739872e+00	8.519667e+01	RSAD2;DDX60;PARP9;IRF7;GBP1;LGALS9;OAS3;ZBP1;OASL;IFI35;OAS1;NMI;IFIH1;PLSCR1;CD38;EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_INFLAMMATORY_RESPONSE	3/152	1.430274e-02	1.395521e-01	7.215759e+00	3.064752e+01	IFI35;NMI;ZBP1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_INSULIN_SECRETION	1/84	2.452740e-01	4.247699e-01	5.383512e+00	7.565877e+00	CD38
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_INTERFERON_ALPHA_PRODUCTION	3/24	6.829170e-05	1.815289e-03	5.050809e+01	4.844596e+02	IFIH1;STAT1;IRF7
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_INTERFERON_BETA_PRODUCTION	6/40	3.830555e-09	2.084916e-07	6.136171e+01	1.189206e+03	OAS2;IRF7;OAS3;ISG15;OAS1;IFIH1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_10_PRODUCTION	2/42	8.664453e-03	9.522567e-02	1.883202e+01	8.942435e+01	ISG15;LGALS9
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_12_PRODUCTION	1/43	1.340240e-01	3.113606e-01	1.059945e+01	2.130211e+01	LGALS9
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_13_PRODUCTION	1/14	4.573662e-02	2.022319e-01	3.341860e+01	1.030916e+02	LGALS9
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_1_BETA_PRODUCTION	1/62	1.874538e-01	3.668831e-01	7.317640e+00	1.225136e+01	LGALS9
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_1_PRODUCTION	1/73	2.168892e-01	3.956972e-01	6.203849e+00	9.481770e+00	LGALS9
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_4_PRODUCTION	1/27	8.635882e-02	2.527737e-01	1.701316e+01	4.166939e+01	LGALS9
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_6_PRODUCTION	2/101	4.483505e-02	2.022319e-01	7.641950e+00	2.372646e+01	IFIH1;LGALS9
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_8_PRODUCTION	1/63	1.901742e-01	3.699899e-01	7.200186e+00	1.195098e+01	LGALS9
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_INTRACELLULAR_SIGNAL_TRANSDUCTION	8/1017	1.943276e-02	1.406135e-01	2.694916e+00	1.062011e+01	TRIM22;BST2;LGALS9;TNFSF10;IFI35;NMI;IFIT5;EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_APOPTOTIC_PROCESS	1/28	8.941212e-02	2.581074e-01	1.639366e+01	3.958247e+01	LGALS9
