Gene_set	Term	Overlap	P-value	Adjusted P-value	Odds Ratio	Combined Score	Genes
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY_INVOLVED_IN_APOPTOTIC_PROCESS	1/52	5.208823e-02	1.516232e-01	2.898656e+01	8.564995e+01	IFI6
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_CYTOKINE_PRODUCTION	3/383	6.707991e-03	4.241181e-02	1.002760e+01	5.018266e+01	OAS1;XAF1;OAS3
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_DEFENSE_RESPONSE	3/323	4.178366e-03	3.033185e-02	1.194228e+01	6.541783e+01	ISG15;OAS1;OAS3
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION	1/133	1.281230e-01	2.453951e-01	1.121945e+01	2.305333e+01	RSAD2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	1/99	9.694108e-02	2.119009e-01	1.511870e+01	3.528179e+01	IFI6
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_GENE_EXPRESSION	4/1621	7.921824e-02	1.885843e-01	3.008093e+00	7.627167e+00	EIF2AK2;OAS1;XAF1;OAS3
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_HYDROLASE_ACTIVITY	1/218	2.016646e-01	3.213517e-01	6.804775e+00	1.089546e+01	IFI6
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_IMMUNE_RESPONSE	3/205	1.147756e-03	9.505360e-03	1.901778e+01	1.287493e+02	ISG15;OAS1;OAS3
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_IMMUNE_SYSTEM_PROCESS	3/520	1.538270e-02	7.178591e-02	7.320000e+00	3.055743e+01	ISG15;OAS1;OAS3
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_INNATE_IMMUNE_RESPONSE	3/91	1.061824e-04	1.328409e-03	4.377288e+01	4.005373e+02	ISG15;OAS1;OAS3
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_MEMBRANE_DEPOLARIZATION	1/7	7.166961e-03	4.344508e-02	2.301953e+02	1.136767e+03	IFI6
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_MOLECULAR_FUNCTION	3/792	4.560756e-02	1.361281e-01	4.729196e+00	1.460225e+01	IFIT2;IFIT1;IFI6
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_MULTICELLULAR_ORGANISMAL_PROCESS	3/1249	1.331689e-01	2.509722e-01	2.922022e+00	5.891195e+00	OAS1;XAF1;OAS3
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_NUCLEOBASE_CONTAINING_COMPOUND_METABOLIC_PROCESS	1/1575	8.149808e-01	8.247999e-01	8.737084e-01	1.787526e-01	APOBEC3A
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_OSTEOBLAST_PROLIFERATION	1/15	1.529802e-02	7.178591e-02	1.031485e+02	4.311642e+02	EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_PEPTIDASE_ACTIVITY	1/137	1.317234e-01	2.509722e-01	1.088842e+01	2.207138e+01	IFI6
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_POST_TRANSLATIONAL_PROTEIN_MODIFICATION	1/97	9.507424e-02	2.117563e-01	1.543364e+01	3.631685e+01	ISG15
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_PROGRAMMED_CELL_DEATH	3/938	6.894307e-02	1.761728e-01	3.959914e+00	1.059069e+01	EIF2AK2;IFIT3;IFI6
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_PROTEIN_BINDING	2/78	2.870800e-03	2.221093e-02	3.423688e+01	2.003941e+02	IFIT2;IFIT1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_PROTEIN_LOCALIZATION	1/218	2.016646e-01	3.213517e-01	6.804775e+00	1.089546e+01	RSAD2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_PROTEIN_METABOLIC_PROCESS	3/1009	8.196587e-02	1.914897e-01	3.666468e+00	9.171495e+00	EIF2AK2;ISG15;IFI6
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS	1/437	3.649612e-01	4.685527e-01	3.352102e+00	3.378799e+00	ISG15
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_PROTEIN_SECRETION	1/74	7.334042e-02	1.804358e-01	2.028728e+01	5.300344e+01	RSAD2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_PROTEIN_UBIQUITINATION	1/78	7.715550e-02	1.866973e-01	1.923623e+01	4.928192e+01	ISG15
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_PROTEOLYSIS	1/235	2.156478e-01	3.363419e-01	6.305888e+00	9.673920e+00	IFI6
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS	3/152	4.818886e-04	4.588356e-03	2.583077e+01	1.972902e+02	ISG15;OAS1;OAS3
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_CYTOKINE_STIMULUS	3/94	1.169295e-04	1.432387e-03	4.233115e+01	3.832636e+02	ISG15;OAS1;OAS3
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS	3/483	1.262308e-02	6.290147e-02	7.899063e+00	3.453651e+01	ISG15;OAS1;OAS3
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_STIMULUS	4/1755	9.956077e-02	2.152270e-01	2.757091e+00	6.360574e+00	IFI6;ISG15;OAS1;OAS3
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_RNA_BIOSYNTHETIC_PROCESS	1/1339	7.595451e-01	7.807911e-01	1.041321e+00	2.864003e-01	APOBEC3A
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_SECRETION	1/172	1.626306e-01	2.897782e-01	8.650594e+00	1.571185e+01	RSAD2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_SIGNALING	4/1464	5.850272e-02	1.585235e-01	3.360773e+00	9.540166e+00	IFI6;ISG15;OAS1;OAS3
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_SIGNAL_TRANSDUCTION_IN_ABSENCE_OF_LIGAND	1/35	3.534980e-02	1.208470e-01	4.330769e+01	1.447543e+02	IFI6
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_SINGLE_STRANDED_VIRAL_RNA_REPLICATION_VIA_DOUBLE_STRANDED_DNA_INTERMEDIATE	1/16	1.630994e-02	7.320798e-02	9.648883e+01	3.971462e+02	APOBEC3A
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_TRANSPORT	1/472	3.879162e-01	4.863427e-01	3.097561e+00	2.933285e+00	RSAD2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_TYPE_I_INTERFERON_MEDIATED_SIGNALING_PATHWAY	3/22	1.408229e-06	2.855307e-05	1.993692e+02	2.686137e+03	ISG15;OAS1;OAS3
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION	1/45	4.522963e-02	1.356889e-01	3.355834e+01	1.038967e+02	XAF1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_VIRAL_ENTRY_INTO_HOST_CELL	3/23	1.618404e-06	3.172071e-05	1.896341e+02	2.528595e+03	IFITM3;LY6E;IFITM2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_VIRAL_GENOME_REPLICATION	11/55	5.160158e-24	1.011391e-21	5.281023e+02	2.831741e+04	RSAD2;OAS2;IFITM3;APOBEC3A;IFITM2;OAS3;IFIT1;ISG15;OAS1;MX1;EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_VIRAL_LIFE_CYCLE	3/28	2.983940e-06	5.659860e-05	1.524118e+02	1.939023e+03	IFITM3;LY6E;IFITM2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_VIRAL_PROCESS	12/93	8.206102e-24	1.206297e-21	3.496301e+02	1.858534e+04	RSAD2;OAS2;IFITM3;APOBEC3A;IFITM2;OAS3;LY6E;IFIT1;ISG15;OAS1;MX1;EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_VIRAL_TRANSCRIPTION	1/15	1.529802e-02	7.178591e-02	1.031485e+02	4.311642e+02	IFITM3
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NON_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION	1/151	1.442142e-01	2.641680e-01	9.868387e+00	1.910970e+01	EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NUCLEAR_TRANSPORT	1/330	2.896042e-01	4.016209e-01	4.465624e+00	5.533980e+00	MX2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NUCLEOBASE_CONTAINING_COMPOUND_TRANSPORT	1/225	2.074508e-01	3.279061e-01	6.590200e+00	1.036547e+01	MX2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NUCLEOBASE_CONTAINING_SMALL_MOLECULE_CATABOLIC_PROCESS	1/30	3.037354e-02	1.116228e-01	5.066102e+01	1.770189e+02	APOBEC3A
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NUCLEOBASE_CONTAINING_SMALL_MOLECULE_METABOLIC_PROCESS	1/606	4.687232e-01	5.567863e-01	2.395033e+00	1.814819e+00	APOBEC3A
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NUCLEOSIDE_METABOLIC_PROCESS	1/55	5.501328e-02	1.540372e-01	2.738673e+01	7.942647e+01	APOBEC3A
c5.all.v2023.2.Hs.symbols.gmt	GOBP_ORGANIC_CYCLIC_COMPOUND_CATABOLIC_PROCESS	2/592	1.223749e-01	2.406571e-01	4.317802e+00	9.070259e+00	APOBEC3A;OAS2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_ORGANONITROGEN_COMPOUND_BIOSYNTHETIC_PROCESS	1/1876	8.682187e-01	8.696978e-01	7.211410e-01	1.019056e-01	EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_ORGANONITROGEN_COMPOUND_CATABOLIC_PROCESS	3/1338	1.545985e-01	2.774794e-01	2.713965e+00	5.066766e+00	APOBEC3A;ISG15;HERC5
c5.all.v2023.2.Hs.symbols.gmt	GOBP_OSSIFICATION	1/443	3.689535e-01	4.714416e-01	3.305606e+00	3.295969e+00	ISG15
c5.all.v2023.2.Hs.symbols.gmt	GOBP_OSTEOBLAST_PROLIFERATION	1/37	3.733350e-02	1.247278e-01	4.093045e+01	1.345738e+02	EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_PEPTIDE_BIOSYNTHETIC_PROCESS	1/866	5.975095e-01	6.554768e-01	1.652446e+00	8.509852e-01	EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_PEPTIDE_METABOLIC_PROCESS	1/997	6.505626e-01	7.031817e-01	1.425103e+00	6.126771e-01	EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_PHOSPHORYLATION	2/1596	4.963155e-01	5.755715e-01	1.513946e+00	1.060585e+00	EIF2AK2;HERC5
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_ADAPTIVE_IMMUNE_RESPONSE	1/130	1.254133e-01	2.433763e-01	1.148114e+01	2.383646e+01	RSAD2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_BIOMINERAL_TISSUE_DEVELOPMENT	1/54	5.403922e-02	1.535027e-01	2.790007e+01	8.141367e+01	ISG15
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_BONE_MINERALIZATION	1/44	4.424599e-02	1.348013e-01	3.433156e+01	1.070455e+02	ISG15
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_BIOGENESIS	1/504	4.082119e-01	5.021519e-01	2.895806e+00	2.594552e+00	ISG15
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION	1/1117	6.932714e-01	7.331719e-01	1.263667e+00	4.629240e-01	ISG15
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_CELL_DIFFERENTIATION	1/891	6.081912e-01	6.634814e-01	1.603896e+00	7.975627e-01	ISG15
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_CHEMOKINE_PRODUCTION	3/72	5.278012e-05	7.217375e-04	5.579424e+01	5.495385e+02	EIF2AK2;OAS1;OAS3
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION	6/500	7.925427e-06	1.412167e-04	1.719086e+01	2.019141e+02	RSAD2;OAS2;OAS3;ISG15;OAS1;EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE	1/82	8.095565e-02	1.904077e-01	1.828834e+01	4.597422e+01	RSAD2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_DEFENSE_RESPONSE	4/484	1.329785e-03	1.085991e-02	1.077145e+01	7.133649e+01	EIF2AK2;OAS1;RSAD2;OAS3
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_DEVELOPMENTAL_PROCESS	1/1370	7.676365e-01	7.863593e-01	1.016008e+00	2.686722e-01	ISG15
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_DNA_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY	1/244	2.229561e-01	3.414015e-01	6.069973e+00	9.109697e+00	EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_ERYTHROCYTE_DIFFERENTIATION	1/34	3.435649e-02	1.202477e-01	4.460276e+01	1.503543e+02	ISG15
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_GENE_EXPRESSION	6/1200	9.896770e-04	8.433769e-03	6.853986e+00	4.741678e+01	RSAD2;OAS2;OAS3;ISG15;OAS1;EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS	1/272	2.452817e-01	3.605640e-01	5.436039e+00	7.639527e+00	RSAD2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_IMMUNE_RESPONSE	4/751	6.486554e-03	4.145754e-02	6.826573e+00	3.439244e+01	EIF2AK2;OAS1;RSAD2;OAS3
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_IMMUNE_SYSTEM_PROCESS	4/1081	2.241494e-02	8.971689e-02	4.652310e+00	1.766960e+01	EIF2AK2;OAS1;RSAD2;OAS3
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_INTERFERON_BETA_PRODUCTION	4/40	7.213834e-08	2.019874e-06	1.451171e+02	2.386404e+03	ISG15;OAS2;OAS1;OAS3
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_10_PRODUCTION	1/42	4.227582e-02	1.322244e-01	3.598981e+01	1.138552e+02	ISG15
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_INTRACELLULAR_SIGNAL_TRANSDUCTION	1/1017	6.580528e-01	7.086722e-01	1.395550e+00	5.839962e-01	EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY	1/152	1.450998e-01	2.649648e-01	9.802742e+00	1.892256e+01	RSAD2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_LYMPHOCYTE_MEDIATED_IMMUNITY	1/129	1.245083e-01	2.426315e-01	1.157109e+01	2.410700e+01	RSAD2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_MAPK_CASCADE	1/480	3.930512e-01	4.902013e-01	3.044598e+00	2.843092e+00	EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_MOLECULAR_FUNCTION	1/1282	7.439639e-01	7.693876e-01	1.091059e+00	3.226947e-01	EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_MONOCYTE_CHEMOTACTIC_PROTEIN_1_PRODUCTION	2/15	1.043451e-04	1.328409e-03	1.946396e+02	1.784419e+03	OAS1;OAS3
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_MULTICELLULAR_ORGANISMAL_PROCESS	6/1684	5.553939e-03	3.797344e-02	4.748359e+00	2.465941e+01	RSAD2;OAS2;OAS3;ISG15;OAS1;EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_MYELOID_CELL_DIFFERENTIATION	1/104	1.015922e-01	2.164355e-01	1.438462e+01	3.289458e+01	ISG15
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_NF_KAPPAB_TRANSCRIPTION_FACTOR_ACTIVITY	1/151	1.442142e-01	2.641680e-01	9.868387e+00	1.910970e+01	EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_NON_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION	1/69	6.855050e-02	1.761728e-01	2.177372e+01	5.835760e+01	EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_OSSIFICATION	1/53	5.306420e-02	1.522037e-01	2.843297e+01	8.348638e+01	ISG15
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY	1/64	6.373707e-02	1.695810e-01	2.349425e+01	6.467940e+01	RSAD2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE	1/138	1.326213e-01	2.509722e-01	1.080867e+01	2.183630e+01	RSAD2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_PROGRAMMED_CELL_DEATH	1/563	4.439674e-01	5.349444e-01	2.584000e+00	2.098218e+00	IFIT2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY	1/199	1.857562e-01	3.082060e-01	7.463476e+00	1.256342e+01	ISG15
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS	4/373	5.029331e-04	4.694042e-03	1.408919e+01	1.070081e+02	EIF2AK2;OAS1;RSAD2;OAS3
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS	4/623	3.338641e-03	2.484963e-02	8.293418e+00	4.729066e+01	EIF2AK2;OAS1;RSAD2;OAS3
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_SIGNALING	2/1795	5.619169e-01	6.281505e-01	1.330970e+00	7.671728e-01	EIF2AK2;RSAD2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_STRESS_ACTIVATED_PROTEIN_KINASE_SIGNALING_CASCADE	1/124	1.199700e-01	2.403065e-01	1.204267e+01	2.553664e+01	EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_TOLL_LIKE_RECEPTOR_9_SIGNALING_PATHWAY	1/6	6.146105e-03	4.015455e-02	2.720629e+02	1.385327e+03	RSAD2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_TUMOR_NECROSIS_FACTOR_SUPERFAMILY_CYTOKINE_PRODUCTION	3/110	1.863026e-04	2.088335e-03	3.600093e+01	3.091810e+02	OAS1;OAS2;OAS3
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_TYPE_2_IMMUNE_RESPONSE	1/18	1.833082e-02	7.810525e-02	8.545275e+01	3.417402e+02	RSAD2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_TYPE_II_INTERFERON_PRODUCTION	1/77	7.620313e-02	1.851547e-01	1.948869e+01	5.017076e+01	ISG15
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION	4/72	7.951499e-07	1.798262e-05	7.719774e+01	1.084222e+03	ISG15;OAS2;OAS1;OAS3
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_T_CELL_CYTOKINE_PRODUCTION	1/26	2.637498e-02	1.007045e-01	5.861991e+01	2.131033e+02	RSAD2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_T_CELL_MEDIATED_IMMUNITY	1/69	6.855050e-02	1.761728e-01	2.177372e+01	5.835760e+01	RSAD2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_T_HELPER_2_CELL_CYTOKINE_PRODUCTION	1/9	9.205684e-03	5.155183e-02	1.760136e+02	8.251400e+02	RSAD2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_VIRAL_GENOME_REPLICATION	1/31	3.137074e-02	1.138642e-01	4.899748e+01	1.696234e+02	IFIT1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_VIRAL_PROCESS	1/64	6.373707e-02	1.695810e-01	2.349425e+01	6.467940e+01	IFIT1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POST_TRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION	1/1087	6.830851e-01	7.250072e-01	1.300683e+00	4.957370e-01	EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POST_TRANSLATIONAL_PROTEIN_MODIFICATION	2/1095	3.111512e-01	4.217917e-01	2.269492e+00	2.649578e+00	ISG15;HERC5
c5.all.v2023.2.Hs.symbols.gmt	GOBP_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE	1/315	2.783847e-01	3.916033e-01	4.682280e+00	5.987471e+00	RSAD2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_PROTEIN_AUTOPHOSPHORYLATION	1/199	1.857562e-01	3.082060e-01	7.463476e+00	1.256342e+01	EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_PROTEIN_CATABOLIC_PROCESS	2/982	2.673110e-01	3.833630e-01	2.546619e+00	3.359862e+00	ISG15;HERC5
c5.all.v2023.2.Hs.symbols.gmt	GOBP_PROTEIN_COMPLEX_OLIGOMERIZATION	1/255	2.318007e-01	3.477010e-01	5.804292e+00	8.485164e+00	ISG15
c5.all.v2023.2.Hs.symbols.gmt	GOBP_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY	2/1662	5.186799e-01	5.916965e-01	1.448400e+00	9.508284e-01	EIF2AK2;ISG15
c5.all.v2023.2.Hs.symbols.gmt	GOBP_PROTEIN_LOCALIZATION_TO_EXTRACELLULAR_REGION	1/377	3.236953e-01	4.295848e-01	3.898560e+00	4.397390e+00	RSAD2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_PROTEIN_LOCALIZATION_TO_MITOCHONDRION	1/131	1.263174e-01	2.443245e-01	1.139257e+01	2.357075e+01	ISG15
c5.all.v2023.2.Hs.symbols.gmt	GOBP_PROTEIN_LOCALIZATION_TO_ORGANELLE	1/956	6.347178e-01	6.873187e-01	1.489554e+00	6.771139e-01	ISG15
c5.all.v2023.2.Hs.symbols.gmt	GOBP_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION	2/835	2.107277e-01	3.304392e-01	3.019585e+00	4.702063e+00	ISG15;HERC5
c5.all.v2023.2.Hs.symbols.gmt	GOBP_PROTEIN_PHOSPHORYLATION	2/1330	4.007965e-01	4.961438e-01	1.844134e+00	1.686095e+00	EIF2AK2;HERC5
c5.all.v2023.2.Hs.symbols.gmt	GOBP_PROTEOLYSIS	3/1653	2.382068e-01	3.554965e-01	2.157831e+00	3.095659e+00	IFI6;ISG15;HERC5
c5.all.v2023.2.Hs.symbols.gmt	GOBP_PROTEOLYSIS_INVOLVED_IN_PROTEIN_CATABOLIC_PROCESS	2/751	1.791522e-01	3.070349e-01	3.373150e+00	5.800197e+00	ISG15;HERC5
c5.all.v2023.2.Hs.symbols.gmt	GOBP_PYRIMIDINE_CONTAINING_COMPOUND_CATABOLIC_PROCESS	1/43	4.326139e-02	1.338826e-01	3.514118e+01	1.103607e+02	APOBEC3A
c5.all.v2023.2.Hs.symbols.gmt	GOBP_PYRIMIDINE_CONTAINING_COMPOUND_METABOLIC_PROCESS	1/90	8.851140e-02	2.025086e-01	1.664676e+01	4.036212e+01	APOBEC3A
c5.all.v2023.2.Hs.symbols.gmt	GOBP_PYRIMIDINE_NUCLEOSIDE_CATABOLIC_PROCESS	1/16	1.630994e-02	7.320798e-02	9.648883e+01	3.971462e+02	APOBEC3A
c5.all.v2023.2.Hs.symbols.gmt	GOBP_PYRIMIDINE_NUCLEOSIDE_METABOLIC_PROCESS	1/24	2.436983e-02	9.427278e-02	6.361538e+01	2.362936e+02	APOBEC3A
c5.all.v2023.2.Hs.symbols.gmt	GOBP_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS	1/235	2.156478e-01	3.363419e-01	6.305888e+00	9.673920e+00	IFI6
c5.all.v2023.2.Hs.symbols.gmt	GOBP_REGULATION_BY_VIRUS_OF_VIRAL_PROTEIN_LEVELS_IN_HOST_CELL	1/7	7.166961e-03	4.344508e-02	2.301953e+02	1.136767e+03	IFIT1
