Gene_set	Term	Overlap	P-value	Adjusted P-value	Odds Ratio	Combined Score	Genes
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY	1/65	7.094047e-02	2.086320e-01	2.097512e+01	5.549837e+01	IFI6
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY_INVOLVED_IN_APOPTOTIC_PROCESS	1/52	5.714829e-02	1.936419e-01	2.628742e+01	7.523739e+01	IFI6
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_CYTOKINE_PRODUCTION	3/383	8.802852e-03	6.528829e-02	8.998181e+00	4.258550e+01	OAS1;XAF1;OAS3
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_DEFENSE_RESPONSE	4/323	4.288509e-04	4.511995e-03	1.456909e+01	1.129746e+02	ISG15;OAS1;USP18;OAS3
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_ENDOCYTOSIS	1/77	8.350060e-02	2.219749e-01	1.767396e+01	4.388271e+01	PLSCR1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION	1/133	1.400021e-01	2.803796e-01	1.017473e+01	2.000451e+01	RSAD2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	1/99	1.061077e-01	2.497799e-01	1.371090e+01	3.075766e+01	IFI6
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_GENE_EXPRESSION	5/1621	3.162840e-02	1.480772e-01	3.468419e+00	1.197888e+01	XAF1;OAS3;OAS1;EIF2AK2;HELZ2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_HYDROLASE_ACTIVITY	1/218	2.194542e-01	3.556016e-01	6.171131e+00	9.359208e+00	IFI6
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_IMMUNE_RESPONSE	4/205	7.513488e-05	9.200944e-04	2.324331e+01	2.207237e+02	ISG15;OAS1;USP18;OAS3
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_IMMUNE_SYSTEM_PROCESS	4/520	2.506251e-03	2.369834e-02	8.919468e+00	5.341841e+01	ISG15;OAS1;USP18;OAS3
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_INNATE_IMMUNE_RESPONSE	4/91	3.058099e-06	6.345556e-05	5.384293e+01	6.836823e+02	ISG15;OAS1;USP18;OAS3
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_MEMBRANE_DEPOLARIZATION	1/7	7.881229e-03	6.132581e-02	2.087603e+02	1.011083e+03	IFI6
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_MOLECULAR_FUNCTION	3/792	5.806079e-02	1.936419e-01	4.243695e+00	1.207868e+01	IFIT2;IFIT1;IFI6
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_MULTICELLULAR_ORGANISMAL_PROCESS	3/1249	1.640881e-01	3.034928e-01	2.622039e+00	4.738948e+00	OAS1;XAF1;OAS3
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_OSTEOBLAST_PROLIFERATION	1/15	1.681575e-02	1.038129e-01	9.354370e+01	3.821672e+02	EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_PEPTIDASE_ACTIVITY	1/137	1.439081e-01	2.846383e-01	9.874521e+00	1.914255e+01	IFI6
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_PHAGOCYTOSIS	1/21	2.346618e-02	1.234453e-01	6.614464e+01	2.481876e+02	PLSCR1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_POST_TRANSLATIONAL_PROTEIN_MODIFICATION	1/97	1.040747e-01	2.483828e-01	1.399651e+01	3.166914e+01	ISG15
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_PROGRAMMED_CELL_DEATH	3/938	8.684375e-02	2.260358e-01	3.553386e+00	8.683212e+00	EIF2AK2;IFIT3;IFI6
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_PROTEIN_BINDING	2/78	3.472248e-03	3.242212e-02	3.089351e+01	1.749485e+02	IFIT2;IFIT1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_PROTEIN_LOCALIZATION	1/218	2.194542e-01	3.556016e-01	6.171131e+00	9.359208e+00	RSAD2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_PROTEIN_METABOLIC_PROCESS	3/1009	1.027230e-01	2.459427e-01	3.290063e+00	7.487259e+00	EIF2AK2;ISG15;IFI6
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS	1/437	3.931672e-01	5.084030e-01	3.039958e+00	2.837863e+00	ISG15
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_PROTEIN_SECRETION	1/74	8.037585e-02	2.183300e-01	1.839820e+01	4.638262e+01	RSAD2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_PROTEIN_UBIQUITINATION	1/78	8.453993e-02	2.231496e-01	1.744501e+01	4.309845e+01	ISG15
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_PROTEOLYSIS	1/235	2.344805e-01	3.687514e-01	5.718699e+00	8.294303e+00	IFI6
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS	4/152	2.337594e-05	3.358044e-04	3.162572e+01	3.372504e+02	ISG15;OAS1;USP18;OAS3
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_CYTOKINE_STIMULUS	4/94	3.481531e-06	7.028928e-05	5.205002e+01	6.541667e+02	ISG15;OAS1;USP18;OAS3
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS	4/483	1.915840e-03	1.858614e-02	9.626497e+00	6.023876e+01	ISG15;OAS1;USP18;OAS3
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_STIMULUS	5/1755	4.256577e-02	1.700355e-01	3.178855e+00	1.003471e+01	USP18;OAS3;ISG15;OAS1;IFI6
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_SECRETION	1/172	1.773703e-01	3.208126e-01	7.845074e+00	1.356818e+01	RSAD2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_SIGNALING	5/1464	2.136353e-02	1.148098e-01	3.875329e+00	1.490479e+01	USP18;OAS3;ISG15;OAS1;IFI6
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_SIGNAL_TRANSDUCTION_IN_ABSENCE_OF_LIGAND	1/35	3.881727e-02	1.610917e-01	3.927503e+01	1.276002e+02	IFI6
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_TRANSPORT	2/472	9.849853e-02	2.428330e-01	4.920946e+00	1.140534e+01	RSAD2;PLSCR1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_TYPE_I_INTERFERON_MEDIATED_SIGNALING_PATHWAY	4/22	8.808500e-09	3.463131e-07	2.555698e+02	4.740193e+03	ISG15;OAS1;USP18;OAS3
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION	1/45	4.964101e-02	1.800089e-01	3.043350e+01	9.138991e+01	XAF1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_VIRAL_GENOME_REPLICATION	9/55	2.772795e-18	6.904258e-16	2.937320e+02	1.187461e+04	RSAD2;OAS3;OASL;IFIT1;ISG15;OAS1;MX1;PLSCR1;EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_VIRAL_PROCESS	9/93	4.099430e-16	6.124548e-14	1.613230e+02	5.715758e+03	RSAD2;OAS3;OASL;IFIT1;ISG15;OAS1;MX1;PLSCR1;EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NON_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION	1/151	1.574460e-01	2.989234e-01	8.949471e+00	1.654464e+01	EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_ORGANONITROGEN_COMPOUND_BIOSYNTHETIC_PROCESS	2/1876	6.398121e-01	6.926662e-01	1.143817e+00	5.108067e-01	EIF2AK2;PLSCR1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_ORGANONITROGEN_COMPOUND_CATABOLIC_PROCESS	3/1338	1.893215e-01	3.299305e-01	2.435341e+00	4.053159e+00	ISG15;HERC6;HERC5
c5.all.v2023.2.Hs.symbols.gmt	GOBP_ORGANOPHOSPHATE_BIOSYNTHETIC_PROCESS	1/600	4.978006e-01	5.911439e-01	2.194445e+00	1.530748e+00	PLSCR1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_ORGANOPHOSPHATE_ESTER_TRANSPORT	1/154	1.603202e-01	2.993980e-01	8.773199e+00	1.606006e+01	PLSCR1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_ORGANOPHOSPHATE_METABOLIC_PROCESS	1/969	6.747978e-01	7.160141e-01	1.331777e+00	5.238439e-01	PLSCR1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_OSSIFICATION	1/443	3.973626e-01	5.091422e-01	2.997793e+00	2.766681e+00	ISG15
c5.all.v2023.2.Hs.symbols.gmt	GOBP_OSTEOBLAST_PROLIFERATION	1/37	4.099138e-02	1.664161e-01	3.711915e+01	1.185732e+02	EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_PEPTIDE_BIOSYNTHETIC_PROCESS	1/866	6.325415e-01	6.877853e-01	1.498569e+00	6.863589e-01	EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_PEPTIDE_METABOLIC_PROCESS	1/997	6.854572e-01	7.232154e-01	1.292395e+00	4.880980e-01	EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_PHAGOCYTOSIS	1/237	2.362300e-01	3.707223e-01	5.669748e+00	8.181158e+00	PLSCR1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_PHOSPHATIDYLSERINE_EXPOSURE_ON_APOPTOTIC_CELL_SURFACE	1/9	1.012210e-02	7.001117e-02	1.596238e+02	7.331576e+02	PLSCR1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_PHOSPHATIDYLSERINE_METABOLIC_PROCESS	1/23	2.567343e-02	1.278537e-01	6.025891e+01	2.206861e+02	PLSCR1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_PHOSPHOLIPID_BIOSYNTHETIC_PROCESS	1/254	2.509477e-01	3.771790e-01	5.284849e+00	7.306360e+00	PLSCR1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_PHOSPHOLIPID_METABOLIC_PROCESS	1/376	3.489004e-01	4.750081e-01	3.545134e+00	3.732915e+00	PLSCR1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_PHOSPHOLIPID_TRANSLOCATION	1/52	5.714829e-02	1.936419e-01	2.628742e+01	7.523739e+01	PLSCR1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_PHOSPHOLIPID_TRANSPORT	1/103	1.101605e-01	2.563108e-01	1.317311e+01	2.905748e+01	PLSCR1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_PHOSPHORYLATION	2/1596	5.483115e-01	6.282035e-01	1.366091e+00	8.209001e-01	EIF2AK2;HERC5
c5.all.v2023.2.Hs.symbols.gmt	GOBP_PLASMA_MEMBRANE_ORGANIZATION	1/170	1.754923e-01	3.189604e-01	7.938465e+00	1.381420e+01	PLSCR1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_PLASMA_MEMBRANE_PHOSPHOLIPID_SCRAMBLING	1/25	2.787592e-02	1.379027e-01	5.533412e+01	1.980957e+02	PLSCR1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_PLATELET_ACTIVATION	1/134	1.409802e-01	2.808325e-01	1.009799e+01	1.978333e+01	PLSCR1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_ADAPTIVE_IMMUNE_RESPONSE	1/130	1.370615e-01	2.789780e-01	1.041205e+01	2.069213e+01	RSAD2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_ATP_DEPENDENT_ACTIVITY	1/41	4.532555e-02	1.730781e-01	3.344617e+01	1.034786e+02	PLSCR1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_BIOMINERAL_TISSUE_DEVELOPMENT	1/54	5.928281e-02	1.936419e-01	2.530211e+01	7.148948e+01	ISG15
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_BONE_MINERALIZATION	1/44	4.856389e-02	1.778295e-01	3.113472e+01	9.417865e+01	ISG15
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_CATALYTIC_ACTIVITY	1/939	6.629946e-01	7.088994e-01	1.376578e+00	5.657576e-01	PLSCR1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_BIOGENESIS	1/504	4.384741e-01	5.449919e-01	2.626152e+00	2.165143e+00	ISG15
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION	1/1117	7.274791e-01	7.530066e-01	1.145992e+00	3.646203e-01	ISG15
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE	1/334	3.166477e-01	4.454180e-01	4.000384e+00	4.600302e+00	PLSCR1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE_PROCESS	1/262	2.577797e-01	3.843541e-01	5.121037e+00	6.942334e+00	PLSCR1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_CELL_DIFFERENTIATION	1/891	6.432549e-01	6.953856e-01	1.454540e+00	6.417635e-01	ISG15
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_CHEMOKINE_PRODUCTION	3/72	7.092194e-05	8.829781e-04	5.006659e+01	4.783328e+02	EIF2AK2;OAS1;OAS3
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_CHROMOSOME_SEPARATION	1/29	3.226665e-02	1.480772e-01	4.755814e+01	1.633014e+02	PLSCR1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION	5/500	2.004177e-04	2.303261e-03	1.202626e+01	1.024049e+02	RSAD2;OAS3;ISG15;OAS1;EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE	1/82	8.868600e-02	2.276579e-01	1.658539e+01	4.018065e+01	RSAD2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_DEFENSE_RESPONSE	7/484	6.914814e-07	1.721789e-05	1.923172e+01	2.727909e+02	RSAD2;DDX60;OAS3;OASL;OAS1;PLSCR1;EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_DEVELOPMENTAL_PROCESS	1/1370	7.992074e-01	8.133623e-01	9.213938e-01	2.065164e-01	ISG15
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_DNA_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY	1/244	2.423234e-01	3.739991e-01	5.504751e+00	7.802887e+00	EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_ERYTHROCYTE_DIFFERENTIATION	1/34	3.772844e-02	1.592268e-01	4.044950e+01	1.325668e+02	ISG15
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_GENE_EXPRESSION	6/1200	1.713410e-03	1.684101e-02	6.022540e+00	3.835918e+01	RSAD2;OAS3;ISG15;OAS1;PLSCR1;EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS	2/272	3.735541e-02	1.592268e-01	8.649520e+00	2.843337e+01	RSAD2;DDX60
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_IMMUNE_RESPONSE	7/751	1.265399e-05	2.011176e-04	1.216112e+01	1.371475e+02	RSAD2;DDX60;OAS3;OASL;OAS1;PLSCR1;EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_IMMUNE_SYSTEM_PROCESS	7/1081	1.298782e-04	1.539984e-03	8.277593e+00	7.407547e+01	RSAD2;DDX60;OAS3;OASL;OAS1;PLSCR1;EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_INTERFERON_BETA_PRODUCTION	3/40	1.202731e-05	1.973743e-04	9.294325e+01	1.052892e+03	ISG15;OAS1;OAS3
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_10_PRODUCTION	1/42	4.640616e-02	1.741980e-01	3.263855e+01	1.002109e+02	ISG15
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_INTRACELLULAR_SIGNAL_TRANSDUCTION	1/1017	6.928660e-01	7.279478e-01	1.265594e+00	4.643703e-01	EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY	1/152	1.584051e-01	2.989234e-01	8.889938e+00	1.638060e+01	RSAD2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_LYMPHOCYTE_MEDIATED_IMMUNITY	1/129	1.360792e-01	2.789780e-01	1.049362e+01	2.092972e+01	RSAD2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_MAPK_CASCADE	1/480	4.226292e-01	5.305949e-01	2.761088e+00	2.378015e+00	EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_MOLECULAR_FUNCTION	2/1282	4.298906e-01	5.378953e-01	1.730984e+00	1.461339e+00	EIF2AK2;PLSCR1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_MONOCYTE_CHEMOTACTIC_PROTEIN_1_PRODUCTION	2/15	1.267488e-04	1.527119e-03	1.756323e+02	1.576002e+03	OAS1;OAS3
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_MULTICELLULAR_ORGANISMAL_PROCESS	5/1684	3.651239e-02	1.582018e-01	3.326526e+00	1.101114e+01	RSAD2;OAS3;ISG15;OAS1;EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_MYELOID_CELL_DIFFERENTIATION	1/104	1.111709e-01	2.563108e-01	1.304516e+01	2.865613e+01	ISG15
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_NF_KAPPAB_TRANSCRIPTION_FACTOR_ACTIVITY	1/151	1.574460e-01	2.989234e-01	8.949471e+00	1.654464e+01	EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_NON_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION	1/69	7.514532e-02	2.139725e-01	1.974622e+01	5.110977e+01	EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_OSSIFICATION	1/53	5.821613e-02	1.936419e-01	2.578538e+01	7.332313e+01	ISG15
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY	3/64	4.983631e-05	6.647807e-04	5.660267e+01	5.607494e+02	RSAD2;DDX60;OASL
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE	1/138	1.448819e-01	2.848073e-01	9.802199e+00	1.893624e+01	RSAD2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_PROGRAMMED_CELL_DEATH	1/563	4.756810e-01	5.747807e-01	2.343380e+00	1.741150e+00	IFIT2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY	1/199	2.023271e-01	3.411700e-01	6.768496e+00	1.081517e+01	ISG15
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS	7/373	1.188901e-07	3.552437e-06	2.520288e+01	4.018616e+02	RSAD2;DDX60;OAS3;OASL;OAS1;PLSCR1;EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS	7/623	3.715619e-06	7.253517e-05	1.478652e+01	1.848753e+02	RSAD2;DDX60;OAS3;OASL;OAS1;PLSCR1;EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_RIG_I_SIGNALING_PATHWAY	2/10	5.450716e-05	7.143307e-04	2.790172e+02	2.739162e+03	DDX60;OASL
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_RNA_METABOLIC_PROCESS	2/1898	6.464003e-01	6.967692e-01	1.129134e+00	4.926821e-01	HELZ2;PLSCR1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_SIGNALING	4/1795	1.388124e-01	2.799196e-01	2.398420e+00	4.735997e+00	EIF2AK2;DDX60;RSAD2;OASL
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_STRESS_ACTIVATED_PROTEIN_KINASE_SIGNALING_CASCADE	1/124	1.311514e-01	2.775100e-01	1.092129e+01	2.218553e+01	EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_TOLL_LIKE_RECEPTOR_9_SIGNALING_PATHWAY	1/6	6.758981e-03	5.567342e-02	2.467294e+02	1.232878e+03	RSAD2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_TRANSCRIPTION_BY_RNA_POLYMERASE_II	2/1241	4.133770e-01	5.240005e-01	1.792275e+00	1.583287e+00	HELZ2;PLSCR1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_TUMOR_NECROSIS_FACTOR_SUPERFAMILY_CYTOKINE_PRODUCTION	2/110	6.782171e-03	5.567342e-02	2.174609e+01	1.085882e+02	OAS1;OAS3
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_TYPE_2_IMMUNE_RESPONSE	1/18	2.014635e-02	1.131528e-01	7.749568e+01	3.025999e+02	RSAD2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_TYPE_II_INTERFERON_PRODUCTION	1/77	8.350060e-02	2.219749e-01	1.767396e+01	4.388271e+01	ISG15
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION	3/72	7.092194e-05	8.829781e-04	5.006659e+01	4.783328e+02	ISG15;OAS1;OAS3
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_T_CELL_CYTOKINE_PRODUCTION	1/26	2.897538e-02	1.414680e-01	5.316142e+01	1.882610e+02	RSAD2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_T_CELL_MEDIATED_IMMUNITY	1/69	7.514532e-02	2.139725e-01	1.974622e+01	5.110977e+01	RSAD2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_T_HELPER_2_CELL_CYTOKINE_PRODUCTION	1/9	1.012210e-02	7.001117e-02	1.596238e+02	7.331576e+02	RSAD2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_VIRAL_GENOME_REPLICATION	1/31	3.445491e-02	1.541187e-01	4.443500e+01	1.496617e+02	IFIT1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_VIRAL_PROCESS	1/64	6.988640e-02	2.071633e-01	2.130654e+01	5.669423e+01	IFIT1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POST_TRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION	2/1087	3.497382e-01	4.750081e-01	2.063846e+00	2.168215e+00	EIF2AK2;HELZ2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POST_TRANSLATIONAL_PROTEIN_MODIFICATION	4/1095	3.231136e-02	1.480772e-01	4.092570e+00	1.404708e+01	ISG15;USP18;HERC6;HERC5
c5.all.v2023.2.Hs.symbols.gmt	GOBP_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE	1/315	3.015614e-01	4.315447e-01	4.246275e+00	5.090357e+00	RSAD2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_PROTEIN_AUTOPHOSPHORYLATION	1/199	2.023271e-01	3.411700e-01	6.768496e+00	1.081517e+01	EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_PROTEIN_CATABOLIC_PROCESS	3/982	9.654812e-02	2.400901e-01	3.385702e+00	7.914802e+00	ISG15;HERC6;HERC5
c5.all.v2023.2.Hs.symbols.gmt	GOBP_PROTEIN_COMPLEX_OLIGOMERIZATION	1/255	2.518050e-01	3.777075e-01	5.263810e+00	7.259322e+00	ISG15
c5.all.v2023.2.Hs.symbols.gmt	GOBP_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY	2/1662	5.711437e-01	6.406072e-01	1.306945e+00	7.320389e-01	EIF2AK2;ISG15
c5.all.v2023.2.Hs.symbols.gmt	GOBP_PROTEIN_LOCALIZATION_TO_EXTRACELLULAR_REGION	1/377	3.496503e-01	4.750081e-01	3.535532e+00	3.715214e+00	RSAD2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_PROTEIN_LOCALIZATION_TO_MITOCHONDRION	1/131	1.380428e-01	2.794524e-01	1.033173e+01	2.045881e+01	ISG15
